date,issue_hour,issue_time,slot_id,interval_start,interval_end,grid_original_kwh,grid_kwh,load_forecast_kwh,pv_forecast_kwh,pv_raw_forecast_kwh,price_forecast_yuan_per_kwh,selected_index
2025-07-15,0,2025-07-15 00:00:00,92,2025-07-15 15:10:00,2025-07-15 15:20:00,536.2314850064967,536.2314850064967,1244.106493753125,911.9224666666665,911.9224666666665,0.7217,1
2025-07-15,0,2025-07-15 00:00:00,93,2025-07-15 15:20:00,2025-07-15 15:30:00,581.4582676551722,581.4582676551722,1226.3788590901288,866.8189222222222,866.8189222222222,0.7308,1
2025-07-15,0,2025-07-15 00:00:00,94,2025-07-15 15:30:00,2025-07-15 15:40:00,582.085117805119,582.085117805119,1241.4626089594267,821.7153777777777,821.7153777777777,0.7534,1
2025-07-15,0,2025-07-15 00:00:00,95,2025-07-15 15:40:00,2025-07-15 15:50:00,657.355052849887,657.355052849887,1263.0769573992882,776.6118333333334,776.6118333333334,0.7823,1
2025-07-15,0,2025-07-15 00:00:00,96,2025-07-15 15:50:00,2025-07-15 16:00:00,682.447569542196,682.447569542196,1267.9541538652848,731.5082888888888,731.5082888888888,0.8055,1
2025-07-15,0,2025-07-15 00:00:00,97,2025-07-15 16:00:00,2025-07-15 16:10:00,682.3062078263422,682.3062078263422,1258.5212975712263,686.9655611111111,686.9655611111111,0.8271,1
2025-07-15,0,2025-07-15 00:00:00,98,2025-07-15 16:10:00,2025-07-15 16:20:00,722.5403010381048,722.5403010381048,1257.722141288633,642.98365,642.98365,0.8519,1
2025-07-15,0,2025-07-15 00:00:00,99,2025-07-15 16:20:00,2025-07-15 16:30:00,762.5616729836424,762.5616729836424,1265.9797276384306,599.0017388888888,599.0017388888888,0.8791,1
2025-07-15,0,2025-07-15 00:00:00,100,2025-07-15 16:30:00,2025-07-15 16:40:00,808.592471637697,808.592471637697,1262.3465034391436,555.0198277777778,555.0198277777778,0.9024,1
2025-07-15,0,2025-07-15 00:00:00,101,2025-07-15 16:40:00,2025-07-15 16:50:00,832.7505766080596,832.7505766080596,1250.8509056344215,511.03791666666666,511.03791666666666,0.9163,1
2025-07-15,0,2025-07-15 00:00:00,102,2025-07-15 16:50:00,2025-07-15 17:00:00,925.3579739109076,925.3579739109076,1259.1203034948119,467.0560055555555,467.0560055555555,0.9264,1
2025-07-15,0,2025-07-15 00:00:00,103,2025-07-15 17:00:00,2025-07-15 17:10:00,979.2616719385732,979.2616719385732,1302.9164848270439,425.0915194444445,425.0915194444445,0.9462,1
2025-07-15,0,2025-07-15 00:00:00,104,2025-07-15 17:10:00,2025-07-15 17:20:00,992.1669648547222,992.1669648547222,1289.4121964201768,385.1444583333334,385.1444583333334,0.9742,1
2025-07-15,0,2025-07-15 00:00:00,105,2025-07-15 17:20:00,2025-07-15 17:30:00,994.5646757937673,994.5646757937673,1259.6777850255573,345.1973972222222,345.1973972222222,0.9862,1
2025-07-15,0,2025-07-15 00:00:00,106,2025-07-15 17:30:00,2025-07-15 17:40:00,1104.5996551339992,1104.5996551339992,1321.2377661112428,305.25033611111115,305.25033611111115,0.976,1
2025-07-15,0,2025-07-15 00:00:00,107,2025-07-15 17:40:00,2025-07-15 17:50:00,1010.9254994202803,1010.9254994202803,1219.293319521669,265.303275,265.303275,1.0742,1
2025-07-15,0,2025-07-15 00:00:00,108,2025-07-15 17:50:00,2025-07-15 18:00:00,740.5308244901717,740.5308244901717,988.6390823748507,225.3562138888889,225.3562138888889,1.2313,1
2025-07-15,0,2025-07-15 00:00:00,109,2025-07-15 18:00:00,2025-07-15 18:10:00,726.8684129891749,726.8684129891749,943.7483640559152,188.26745972222224,188.26745972222224,1.2561,1
2025-07-15,0,2025-07-15 00:00:00,110,2025-07-15 18:10:00,2025-07-15 18:20:00,854.7176822864836,854.7176822864836,993.3269561623335,154.0370125,154.0370125,1.2447,1
2025-07-15,0,2025-07-15 00:00:00,111,2025-07-15 18:20:00,2025-07-15 18:30:00,915.4105694654351,915.4105694654351,1015.5645929279706,119.80656527777778,119.80656527777778,1.2545,1
2025-07-15,0,2025-07-15 00:00:00,112,2025-07-15 18:30:00,2025-07-15 18:40:00,923.3683003564055,923.3683003564055,991.4236307850414,85.57611805555557,85.57611805555557,1.2522,1
2025-07-15,0,2025-07-15 00:00:00,113,2025-07-15 18:40:00,2025-07-15 18:50:00,945.1269628553589,945.1269628553589,1006.7159852169757,51.34567083333332,51.34567083333332,1.2881,1
2025-07-15,0,2025-07-15 00:00:00,114,2025-07-15 18:50:00,2025-07-15 19:00:00,403.9381065226395,403.9381065226395,1041.85919468305,17.11522361111111,17.11522361111111,1.3466,1
2025-07-15,0,2025-07-15 00:00:00,115,2025-07-15 19:00:00,2025-07-15 19:10:00,282.80478262217946,282.80478262217946,997.4190096952972,0.0,0.0,1.3523,1
2025-07-15,0,2025-07-15 00:00:00,116,2025-07-15 19:10:00,2025-07-15 19:20:00,382.1670964252927,382.1670964252927,972.545221938847,0.0,0.0,1.3445,1
2025-07-15,0,2025-07-15 00:00:00,117,2025-07-15 19:20:00,2025-07-15 19:30:00,364.91147909945926,364.91147909945926,1000.6730946006154,0.0,0.0,1.3483,1
2025-07-15,0,2025-07-15 00:00:00,118,2025-07-15 19:30:00,2025-07-15 19:40:00,336.7321541544427,336.7321541544427,1015.9428764386051,0.0,0.0,1.349,1
2025-07-15,0,2025-07-15 00:00:00,119,2025-07-15 19:40:00,2025-07-15 19:50:00,386.37108037636955,386.37108037636955,1021.68918601413,0.0,0.0,1.3473,1
2025-07-15,0,2025-07-15 00:00:00,120,2025-07-15 19:50:00,2025-07-15 20:00:00,399.4708828730596,399.4708828730596,1021.2537544103299,0.0,0.0,1.3482,1
2025-07-15,0,2025-07-15 00:00:00,121,2025-07-15 20:00:00,2025-07-15 20:10:00,315.1481108157175,315.1481108157175,1008.6713464903615,0.0,0.0,1.3513,1
2025-07-15,0,2025-07-15 00:00:00,122,2025-07-15 20:10:00,2025-07-15 20:20:00,954.2162459815715,954.2162459815715,1013.4035761762202,0.0,0.0,1.34,1
2025-07-15,0,2025-07-15 00:00:00,123,2025-07-15 20:20:00,2025-07-15 20:30:00,414.42137038538635,414.42137038538635,1036.549710091085,0.0,0.0,1.3489,1
2025-07-15,0,2025-07-15 00:00:00,124,2025-07-15 20:30:00,2025-07-15 20:40:00,324.9432260730307,324.9432260730307,1044.192894820773,0.0,0.0,1.3952,1
2025-07-15,0,2025-07-15 00:00:00,125,2025-07-15 20:40:00,2025-07-15 20:50:00,956.0785579566832,956.0785579566832,1014.3504171429917,0.0,0.0,1.2226,1
2025-07-15,0,2025-07-15 00:00:00,126,2025-07-15 20:50:00,2025-07-15 21:00:00,995.3658227511739,995.3658227511739,980.8881746106018,0.0,0.0,0.9332,1
2025-07-15,0,2025-07-15 00:00:00,127,2025-07-15 21:00:00,2025-07-15 21:10:00,1018.6509895233069,1018.6509895233069,1001.5720846495923,0.0,0.0,0.9068,1
2025-07-15,0,2025-07-15 00:00:00,128,2025-07-15 21:10:00,2025-07-15 21:20:00,1027.7798993161,1027.7798993161,1022.8319130078042,0.0,0.0,0.9371,1
2025-07-15,0,2025-07-15 00:00:00,129,2025-07-15 21:20:00,2025-07-15 21:30:00,1033.0043846654398,1033.0043846654398,1028.184133140376,0.0,0.0,0.9371,1
2025-07-15,0,2025-07-15 00:00:00,130,2025-07-15 21:30:00,2025-07-15 21:40:00,1011.4789799322461,1011.4789799322461,1036.7417482165627,0.0,0.0,0.9871,1
2025-07-15,0,2025-07-15 00:00:00,131,2025-07-15 21:40:00,2025-07-15 21:50:00,967.9606272383234,967.9606272383234,955.1289287238226,0.0,0.0,0.7764,1
2025-07-15,0,2025-07-15 00:00:00,132,2025-07-15 21:50:00,2025-07-15 22:00:00,949.5563000344155,949.5563000344155,822.9624082919574,0.0,0.0,0.4209,1
2025-07-15,0,2025-07-15 00:00:00,133,2025-07-15 22:00:00,2025-07-15 22:10:00,1249.7012028863676,1249.7012028863676,791.3170429441361,0.0,0.0,0.3859,1
2025-07-15,0,2025-07-15 00:00:00,134,2025-07-15 22:10:00,2025-07-15 22:20:00,833.9692344155599,833.9692344155599,811.6885187359268,0.0,0.0,0.4368,1
2025-07-15,0,2025-07-15 00:00:00,135,2025-07-15 22:20:00,2025-07-15 22:30:00,893.2291303037592,893.2291303037592,827.724454448382,0.0,0.0,0.4198,1
2025-07-15,0,2025-07-15 00:00:00,136,2025-07-15 22:30:00,2025-07-15 22:40:00,895.714094057378,895.714094057378,830.2142464344254,0.0,0.0,0.4186,1
2025-07-15,0,2025-07-15 00:00:00,137,2025-07-15 22:40:00,2025-07-15 22:50:00,870.3627209007191,870.3627209007191,823.5445017432687,0.0,0.0,0.4241,1
2025-07-15,0,2025-07-15 00:00:00,138,2025-07-15 22:50:00,2025-07-15 23:00:00,863.3328915877182,863.3328915877182,822.541803665535,0.0,0.0,0.4237,1
2025-07-15,0,2025-07-15 00:00:00,139,2025-07-15 23:00:00,2025-07-15 23:10:00,884.1554391552061,884.1554391552061,834.4217769305322,0.0,0.0,0.4248,1
2025-07-15,0,2025-07-15 00:00:00,140,2025-07-15 23:10:00,2025-07-15 23:20:00,881.633331466387,881.633331466387,809.5097218937321,0.0,0.0,0.424,1
2025-07-15,0,2025-07-15 00:00:00,141,2025-07-15 23:20:00,2025-07-15 23:30:00,825.7823075001718,825.7823075001718,766.6989066746291,0.0,0.0,0.422,1
2025-07-15,0,2025-07-15 00:00:00,142,2025-07-15 23:30:00,2025-07-15 23:40:00,843.0412746720831,843.0412746720831,779.2601959073793,0.0,0.0,0.424,1
2025-07-15,0,2025-07-15 00:00:00,143,2025-07-15 23:40:00,2025-07-15 23:50:00,854.0629415789097,854.0629415789097,807.58452053332,0.0,0.0,0.4271,1
2025-07-15,0,2025-07-15 00:00:00,144,2025-07-15 23:50:00,2025-07-16 00:00:00,869.9117281362968,869.9117281362968,808.0052480056838,0.0,0.0,0.4276,1
2025-07-15,6,2025-07-15 06:00:00,37,2025-07-15 06:00:00,2025-07-15 06:10:00,0.0,0.0,911.3262125211262,205.29929027777777,205.29929027777777,0.9368,1
2025-07-15,6,2025-07-15 06:00:00,38,2025-07-15 06:10:00,2025-07-15 06:20:00,0.0,0.0,881.3236434736889,248.75530416666666,248.75530416666666,0.8758,1
2025-07-15,6,2025-07-15 06:00:00,39,2025-07-15 06:20:00,2025-07-15 06:30:00,0.0,0.0,860.6525418535389,292.2113180555555,292.2113180555555,0.8759,1
2025-07-15,6,2025-07-15 06:00:00,40,2025-07-15 06:30:00,2025-07-15 06:40:00,0.0,0.0,892.0301724715823,335.6673319444444,335.6673319444444,0.8601,1
2025-07-15,6,2025-07-15 06:00:00,41,2025-07-15 06:40:00,2025-07-15 06:50:00,0.0,0.0,899.5703538965456,379.1233458333333,379.1233458333333,0.8442,1
2025-07-15,6,2025-07-15 06:00:00,42,2025-07-15 06:50:00,2025-07-15 07:00:00,0.0,0.0,870.2543325576194,422.57935972222225,422.57935972222225,0.8334,1
2025-07-15,6,2025-07-15 06:00:00,43,2025-07-15 07:00:00,2025-07-15 07:10:00,0.0,0.0,868.7677982202882,473.6314819444445,473.6314819444445,0.8092,1
2025-07-15,6,2025-07-15 06:00:00,44,2025-07-15 07:10:00,2025-07-15 07:20:00,21.604699909166655,0.0,898.6741450216499,532.2797125000001,532.2797125000001,0.7972,1
2025-07-15,6,2025-07-15 06:00:00,45,2025-07-15 07:20:00,2025-07-15 07:30:00,332.4493182036641,0.0,910.6795902173623,590.9279430555556,590.9279430555556,0.7644,1
2025-07-15,6,2025-07-15 06:00:00,46,2025-07-15 07:30:00,2025-07-15 07:40:00,278.4645268961439,0.0,873.5064351236159,649.5761736111111,649.5761736111111,0.6899,1
2025-07-15,6,2025-07-15 06:00:00,47,2025-07-15 07:40:00,2025-07-15 07:50:00,0.0,0.0,962.3056527557071,708.2244041666668,708.2244041666668,0.86,1
2025-07-15,6,2025-07-15 06:00:00,48,2025-07-15 07:50:00,2025-07-15 08:00:00,0.0,0.0,1134.1426656699653,766.8726347222223,766.8726347222223,1.1617,1
2025-07-15,6,2025-07-15 06:00:00,49,2025-07-15 08:00:00,2025-07-15 08:10:00,0.0,0.0,1161.5186928215046,820.605023611111,820.605023611111,1.1683,1
2025-07-15,6,2025-07-15 06:00:00,50,2025-07-15 08:10:00,2025-07-15 08:20:00,0.0,0.0,1153.2471758947686,869.4215708333335,869.4215708333335,1.0956,1
2025-07-15,6,2025-07-15 06:00:00,51,2025-07-15 08:20:00,2025-07-15 08:30:00,0.0,0.0,1173.0348022713729,918.2381180555554,918.2381180555554,1.0849,1
2025-07-15,6,2025-07-15 06:00:00,52,2025-07-15 08:30:00,2025-07-15 08:40:00,0.0,0.0,1171.1660531187006,967.0546652777779,967.0546652777779,1.061,1
2025-07-15,6,2025-07-15 06:00:00,53,2025-07-15 08:40:00,2025-07-15 08:50:00,0.0,0.0,1171.417860924371,1015.8712125000002,1015.8712125000002,1.043,1
2025-07-15,6,2025-07-15 06:00:00,54,2025-07-15 08:50:00,2025-07-15 09:00:00,0.0,0.0,1184.844725373545,1064.6877597222222,1064.6877597222222,1.036,1
2025-07-15,6,2025-07-15 06:00:00,55,2025-07-15 09:00:00,2025-07-15 09:10:00,0.0,0.0,1191.787178701132,1107.3765722222222,1107.3765722222222,1.0147,1
2025-07-15,6,2025-07-15 06:00:00,56,2025-07-15 09:10:00,2025-07-15 09:20:00,0.0,0.0,1181.0884003698613,1143.93765,1143.93765,0.9922,1
2025-07-15,6,2025-07-15 06:00:00,57,2025-07-15 09:20:00,2025-07-15 09:30:00,0.0,0.0,1170.6269872934838,1180.498727777778,1180.498727777778,0.97,1
2025-07-15,6,2025-07-15 06:00:00,58,2025-07-15 09:30:00,2025-07-15 09:40:00,0.0,0.0,1188.093292932947,1217.0598055555556,1217.0598055555556,0.9422,1
2025-07-15,6,2025-07-15 06:00:00,59,2025-07-15 09:40:00,2025-07-15 09:50:00,0.0,0.0,1196.5323595079558,1253.6208833333333,1253.6208833333333,0.9569,1
2025-07-15,6,2025-07-15 06:00:00,60,2025-07-15 09:50:00,2025-07-15 10:00:00,0.0,0.0,1195.2283678035321,1290.1819611111111,1290.1819611111111,0.9977,1
2025-07-15,6,2025-07-15 06:00:00,61,2025-07-15 10:00:00,2025-07-15 10:10:00,0.0,0.0,1214.5230789604636,1318.9579902777778,1318.9579902777778,0.9919,1
2025-07-15,6,2025-07-15 06:00:00,62,2025-07-15 10:10:00,2025-07-15 10:20:00,0.0,0.0,1201.4942667694638,1339.9489708333333,1339.9489708333333,0.9588,1
2025-07-15,6,2025-07-15 06:00:00,63,2025-07-15 10:20:00,2025-07-15 10:30:00,0.0,0.0,1156.3252775710891,1360.939951388889,1360.939951388889,0.9549,1
2025-07-15,6,2025-07-15 06:00:00,64,2025-07-15 10:30:00,2025-07-15 10:40:00,0.0,0.0,1139.4675788258737,1381.9309319444444,1381.9309319444444,0.9839,1
2025-07-15,6,2025-07-15 06:00:00,65,2025-07-15 10:40:00,2025-07-15 10:50:00,0.0,0.0,1153.869587199129,1402.9219125,1402.9219125,0.799,1
2025-07-15,6,2025-07-15 06:00:00,66,2025-07-15 10:50:00,2025-07-15 11:00:00,782.905052210858,260.8021227588225,1174.257838156259,1423.9128930555555,1423.9128930555555,0.5025,1
2025-07-15,6,2025-07-15 06:00:00,67,2025-07-15 11:00:00,2025-07-15 11:10:00,790.2874643541509,582.548506539199,1176.6151204032112,1420.5805291666668,1420.5805291666668,0.4662,1
2025-07-15,6,2025-07-15 06:00:00,68,2025-07-15 11:10:00,2025-07-15 11:20:00,820.0117875520386,605.0787497483773,1191.7006535415167,1392.9248208333331,1392.9248208333331,0.5007,1
2025-07-15,6,2025-07-15 06:00:00,69,2025-07-15 11:20:00,2025-07-15 11:30:00,849.6447927006429,675.4166385085883,1210.465056839575,1365.2691125,1365.2691125,0.4827,1
2025-07-15,6,2025-07-15 06:00:00,70,2025-07-15 11:30:00,2025-07-15 11:40:00,888.2576242438219,674.272641917081,1184.8676591827093,1337.6134041666667,1337.6134041666667,0.4785,1
2025-07-15,6,2025-07-15 06:00:00,71,2025-07-15 11:40:00,2025-07-15 11:50:00,853.9687067521099,643.3955224707719,1126.7491441168054,1309.9576958333334,1309.9576958333334,0.4662,1
2025-07-15,6,2025-07-15 06:00:00,72,2025-07-15 11:50:00,2025-07-15 12:00:00,842.1724715055656,653.1335107545489,1092.241489581546,1282.3019875,1282.3019875,0.4432,1
2025-07-15,6,2025-07-15 06:00:00,73,2025-07-15 12:00:00,2025-07-15 12:10:00,931.4390045484661,696.0752339843804,1130.730244660691,1272.4905069444444,1272.4905069444444,0.4411,1
2025-07-15,6,2025-07-15 06:00:00,74,2025-07-15 12:10:00,2025-07-15 12:20:00,888.2519887069806,710.2943570492396,1154.0032388605966,1280.5232541666667,1280.5232541666667,0.4551,1
2025-07-15,6,2025-07-15 06:00:00,75,2025-07-15 12:20:00,2025-07-15 12:30:00,860.32583623951,702.4023877476159,1137.2741871271576,1288.556001388889,1288.556001388889,0.4463,1
2025-07-15,6,2025-07-15 06:00:00,76,2025-07-15 12:30:00,2025-07-15 12:40:00,870.6228191541924,730.9054938842947,1142.9861855248496,1296.5887486111112,1296.5887486111112,0.4113,1
2025-07-15,6,2025-07-15 06:00:00,77,2025-07-15 12:40:00,2025-07-15 12:50:00,260.63534221826205,77.09401631181863,1187.9287267578575,1304.6214958333333,1304.6214958333333,0.5682,1
2025-07-15,6,2025-07-15 06:00:00,78,2025-07-15 12:50:00,2025-07-15 13:00:00,97.49631286894808,1.1462662557492618,1230.7380411359493,1312.6542430555555,1312.6542430555555,0.8279,1
2025-07-15,6,2025-07-15 06:00:00,79,2025-07-15 13:00:00,2025-07-15 13:10:00,0.0,0.0,1212.6570063315723,1315.683011111111,1315.683011111111,0.8636,1
2025-07-15,6,2025-07-15 06:00:00,80,2025-07-15 13:10:00,2025-07-15 13:20:00,0.0,0.0,1186.241886867475,1313.7078,1313.7078,0.8416,1
2025-07-15,6,2025-07-15 06:00:00,81,2025-07-15 13:20:00,2025-07-15 13:30:00,0.0,0.0,1192.3760287050536,1311.7325888888888,1311.7325888888888,0.8618,1
2025-07-15,6,2025-07-15 06:00:00,82,2025-07-15 13:30:00,2025-07-15 13:40:00,0.0,0.0,1221.7435099058698,1309.7573777777777,1309.7573777777777,0.8623,1
2025-07-15,6,2025-07-15 06:00:00,83,2025-07-15 13:40:00,2025-07-15 13:50:00,0.0,0.0,1226.8840366950917,1307.7821666666666,1307.7821666666666,0.9026,1
2025-07-15,6,2025-07-15 06:00:00,84,2025-07-15 13:50:00,2025-07-15 14:00:00,0.0,0.0,1211.3158682793419,1305.8069555555555,1305.8069555555555,0.9754,1
2025-07-15,6,2025-07-15 06:00:00,85,2025-07-15 14:00:00,2025-07-15 14:10:00,0.0,0.0,1222.5822708801657,1286.741401388889,1286.741401388889,1.0002,1
2025-07-15,6,2025-07-15 06:00:00,86,2025-07-15 14:10:00,2025-07-15 14:20:00,0.0,0.0,1244.5344820199625,1250.5855041666666,1250.5855041666666,0.9978,1
2025-07-15,6,2025-07-15 06:00:00,87,2025-07-15 14:20:00,2025-07-15 14:30:00,0.0,0.0,1256.0015785371565,1214.4296069444445,1214.4296069444445,1.0271,1
2025-07-15,6,2025-07-15 06:00:00,88,2025-07-15 14:30:00,2025-07-15 14:40:00,0.0,0.0,1251.7579922658156,1178.2737097222223,1178.2737097222223,1.0906,1
2025-07-15,6,2025-07-15 06:00:00,89,2025-07-15 14:40:00,2025-07-15 14:50:00,0.0,0.0,1243.9279602852419,1142.1178125,1142.1178125,0.9376,1
2025-07-15,6,2025-07-15 06:00:00,90,2025-07-15 14:50:00,2025-07-15 15:00:00,1097.6394496334676,349.90397386999143,1244.5796035360759,1105.9619152777777,1105.9619152777777,0.6694,1
2025-07-15,6,2025-07-15 06:00:00,91,2025-07-15 15:00:00,2025-07-15 15:10:00,1176.7136307996773,862.0206042781193,1253.9566187917344,1057.7879055555557,1057.7879055555557,0.66,1
2025-07-15,6,2025-07-15 06:00:00,92,2025-07-15 15:10:00,2025-07-15 15:20:00,536.2314850064967,481.57463862963886,1244.106493753125,997.5957833333332,997.5957833333332,0.7217,1
2025-07-15,6,2025-07-15 06:00:00,93,2025-07-15 15:20:00,2025-07-15 15:30:00,581.4582676551722,524.196201501269,1226.3788590901288,937.4036611111111,937.4036611111111,0.7308,1
2025-07-15,6,2025-07-15 06:00:00,94,2025-07-15 15:30:00,2025-07-15 15:40:00,582.085117805119,578.3324300021371,1241.4626089594267,877.2115388888888,877.2115388888888,0.7534,1
2025-07-15,6,2025-07-15 06:00:00,95,2025-07-15 15:40:00,2025-07-15 15:50:00,657.355052849887,637.7538521467969,1263.0769573992882,817.0194166666666,817.0194166666666,0.7823,1
2025-07-15,6,2025-07-15 06:00:00,96,2025-07-15 15:50:00,2025-07-15 16:00:00,682.447569542196,678.701502145645,1267.9541538652848,756.8272944444443,756.8272944444443,0.8055,1
2025-07-15,6,2025-07-15 06:00:00,97,2025-07-15 16:00:00,2025-07-15 16:10:00,682.3062078263422,671.2877932498502,1258.5212975712263,702.5685666666667,702.5685666666667,0.8271,1
2025-07-15,6,2025-07-15 06:00:00,98,2025-07-15 16:10:00,2025-07-15 16:20:00,722.5403010381048,722.6036806075879,1257.722141288633,654.2432333333333,654.2432333333333,0.8519,1
2025-07-15,6,2025-07-15 06:00:00,99,2025-07-15 16:20:00,2025-07-15 16:30:00,762.5616729836424,762.4323675337213,1265.9797276384306,605.9178999999999,605.9178999999999,0.8791,1
2025-07-15,6,2025-07-15 06:00:00,100,2025-07-15 16:30:00,2025-07-15 16:40:00,808.592471637697,808.5977486005269,1262.3465034391436,557.5925666666667,557.5925666666667,0.9024,1
2025-07-15,6,2025-07-15 06:00:00,101,2025-07-15 16:40:00,2025-07-15 16:50:00,832.7505766080596,832.7699388369645,1250.8509056344215,509.2672333333333,509.2672333333333,0.9163,1
2025-07-15,6,2025-07-15 06:00:00,102,2025-07-15 16:50:00,2025-07-15 17:00:00,925.3579739109076,925.3421421263105,1259.1203034948119,460.9419,460.9419,0.9264,1
2025-07-15,6,2025-07-15 06:00:00,103,2025-07-15 17:00:00,2025-07-15 17:10:00,979.2616719385732,979.2584875466981,1302.9164848270439,415.33928888888886,415.33928888888886,0.9462,1
2025-07-15,6,2025-07-15 06:00:00,104,2025-07-15 17:10:00,2025-07-15 17:20:00,992.1669648547222,992.1905114797798,1289.4121964201768,372.4594,372.4594,0.9742,1
2025-07-15,6,2025-07-15 06:00:00,105,2025-07-15 17:20:00,2025-07-15 17:30:00,994.5646757937673,994.5644740075808,1259.6777850255573,329.5795111111111,329.5795111111111,0.9862,1
2025-07-15,6,2025-07-15 06:00:00,106,2025-07-15 17:30:00,2025-07-15 17:40:00,1104.5996551339992,1104.60218015902,1321.2377661112428,286.6996222222222,286.6996222222222,0.976,1
2025-07-15,6,2025-07-15 06:00:00,107,2025-07-15 17:40:00,2025-07-15 17:50:00,1010.9254994202803,1010.9235040478812,1219.293319521669,243.81973333333335,243.81973333333335,1.0742,1
2025-07-15,6,2025-07-15 06:00:00,108,2025-07-15 17:50:00,2025-07-15 18:00:00,740.5308244901717,740.5392051621205,988.6390823748507,200.93984444444445,200.93984444444445,1.2313,1
2025-07-15,6,2025-07-15 06:00:00,109,2025-07-15 18:00:00,2025-07-15 18:10:00,726.8684129891749,726.8687103145791,943.7483640559152,164.541575,164.541575,1.2561,1
2025-07-15,6,2025-07-15 06:00:00,110,2025-07-15 18:10:00,2025-07-15 18:20:00,854.7176822864836,854.7167541984496,993.3269561623335,134.624925,134.624925,1.2447,1
2025-07-15,6,2025-07-15 06:00:00,111,2025-07-15 18:20:00,2025-07-15 18:30:00,915.4105694654351,915.4107368226587,1015.5645929279706,104.708275,104.708275,1.2545,1
2025-07-15,6,2025-07-15 06:00:00,112,2025-07-15 18:30:00,2025-07-15 18:40:00,923.3683003564055,923.3704406482059,991.4236307850414,74.791625,74.791625,1.2522,1
2025-07-15,6,2025-07-15 06:00:00,113,2025-07-15 18:40:00,2025-07-15 18:50:00,945.1269628553589,945.1259267313907,1006.7159852169757,44.874974999999985,44.874974999999985,1.2881,1
2025-07-15,6,2025-07-15 06:00:00,114,2025-07-15 18:50:00,2025-07-15 19:00:00,403.9381065226395,403.9375801039868,1041.85919468305,14.958324999999995,14.958324999999995,1.3466,1
2025-07-15,6,2025-07-15 06:00:00,115,2025-07-15 19:00:00,2025-07-15 19:10:00,282.80478262217946,282.80480579725196,997.4190096952972,0.0,0.0,1.3523,1
2025-07-15,6,2025-07-15 06:00:00,116,2025-07-15 19:10:00,2025-07-15 19:20:00,382.1670964252927,382.15921792477315,972.545221938847,0.0,0.0,1.3445,1
2025-07-15,6,2025-07-15 06:00:00,117,2025-07-15 19:20:00,2025-07-15 19:30:00,364.91147909945926,364.91411451850126,1000.6730946006154,0.0,0.0,1.3483,1
2025-07-15,6,2025-07-15 06:00:00,118,2025-07-15 19:30:00,2025-07-15 19:40:00,336.7321541544427,336.7261966418907,1015.9428764386051,0.0,0.0,1.349,1
2025-07-15,6,2025-07-15 06:00:00,119,2025-07-15 19:40:00,2025-07-15 19:50:00,386.37108037636955,386.3756218401465,1021.68918601413,0.0,0.0,1.3473,1
2025-07-15,6,2025-07-15 06:00:00,120,2025-07-15 19:50:00,2025-07-15 20:00:00,399.4708828730596,399.47064945197974,1021.2537544103299,0.0,0.0,1.3482,1
2025-07-15,6,2025-07-15 06:00:00,121,2025-07-15 20:00:00,2025-07-15 20:10:00,315.1481108157175,315.1489850390771,1008.6713464903615,0.0,0.0,1.3513,1
2025-07-15,6,2025-07-15 06:00:00,122,2025-07-15 20:10:00,2025-07-15 20:20:00,954.2162459815715,954.2149216889516,1013.4035761762202,0.0,0.0,1.34,1
2025-07-15,6,2025-07-15 06:00:00,123,2025-07-15 20:20:00,2025-07-15 20:30:00,414.42137038538635,414.42174191858163,1036.549710091085,0.0,0.0,1.3489,1
2025-07-15,6,2025-07-15 06:00:00,124,2025-07-15 20:30:00,2025-07-15 20:40:00,324.9432260730307,324.9408409423923,1044.192894820773,0.0,0.0,1.3952,1
2025-07-15,6,2025-07-15 06:00:00,125,2025-07-15 20:40:00,2025-07-15 20:50:00,956.0785579566832,956.0811638418592,1014.3504171429917,0.0,0.0,1.2226,1
2025-07-15,6,2025-07-15 06:00:00,126,2025-07-15 20:50:00,2025-07-15 21:00:00,995.3658227511739,995.3669947874477,980.8881746106018,0.0,0.0,0.9332,1
2025-07-15,6,2025-07-15 06:00:00,127,2025-07-15 21:00:00,2025-07-15 21:10:00,1018.6509895233069,1018.6564794767023,1001.5720846495923,0.0,0.0,0.9068,1
2025-07-15,6,2025-07-15 06:00:00,128,2025-07-15 21:10:00,2025-07-15 21:20:00,1027.7798993161,1027.782470561395,1022.8319130078042,0.0,0.0,0.9371,1
2025-07-15,6,2025-07-15 06:00:00,129,2025-07-15 21:20:00,2025-07-15 21:30:00,1033.0043846654398,1033.0004694861875,1028.184133140376,0.0,0.0,0.9371,1
2025-07-15,6,2025-07-15 06:00:00,130,2025-07-15 21:30:00,2025-07-15 21:40:00,1011.4789799322461,1011.4789799548333,1036.7417482165627,0.0,0.0,0.9871,1
2025-07-15,6,2025-07-15 06:00:00,131,2025-07-15 21:40:00,2025-07-15 21:50:00,967.9606272383234,967.9606365009045,955.1289287238226,0.0,0.0,0.7764,1
2025-07-15,6,2025-07-15 06:00:00,132,2025-07-15 21:50:00,2025-07-15 22:00:00,949.5563000344155,949.6977061077839,822.9624082919574,0.0,0.0,0.4209,1
2025-07-15,6,2025-07-15 06:00:00,133,2025-07-15 22:00:00,2025-07-15 22:10:00,1249.7012028863676,1249.689620745915,791.3170429441361,0.0,0.0,0.3859,1
