slot_id,coverage,quantile_loss_kwh,point_pinball_same_tau_kwh,point_net_mae_kwh,policy,tau,lead_minutes
74,0.8952095808383234,18.491707202750305,53.397471657673904,87.18280633858392,P_tau09,0.9,740
75,0.9041916167664671,18.17727378081388,53.23258710751355,87.2812093148955,P_tau09,0.9,750
76,0.8772455089820359,19.11025569551632,54.67050629768944,89.25630112065532,P_tau09,0.9,760
77,0.8802395209580839,19.289642346266916,52.847160051222076,87.61180546208125,P_tau09,0.9,770
78,0.9131736526946108,19.042540081595845,49.38205866112757,85.02324119922237,P_tau09,0.9,780
79,0.8473053892215568,19.6258321680338,46.27989935931606,81.02006051452224,P_tau09,0.9,790
80,0.8622754491017964,18.290050431037944,43.6488016515044,77.52800452146033,P_tau09,0.9,800
81,0.8832335329341318,18.084472384343506,40.33503034856885,75.22033231565693,P_tau09,0.9,810
82,0.8952095808383234,18.2100160187712,35.67348864330326,73.74920530316032,P_tau09,0.9,820
83,0.9191616766467066,17.74685365249309,32.70137299616177,73.79755889978395,P_tau09,0.9,830
84,0.9491017964071856,16.740398745675186,30.045456386956076,71.92688088926327,P_tau09,0.9,840
85,0.8712574850299402,16.156432203592235,26.51110847725119,69.77311429077776,P_tau09,0.9,850
86,0.8862275449101796,15.626233115854355,24.807057128019398,70.60546647507918,P_tau09,0.9,860
87,0.8952095808383234,16.247730952732955,25.19718110811892,73.83290510650423,P_tau09,0.9,870
88,0.8832335329341318,15.882059971272703,24.21522574641461,73.83170301982652,P_tau09,0.9,880
89,0.8862275449101796,15.47475180656511,22.373927017857724,72.05788412680926,P_tau09,0.9,890
90,0.9041916167664671,14.514817304782017,20.674908454790074,70.27442820286224,P_tau09,0.9,900
91,0.8622754491017964,15.14353490781391,19.636646218007673,69.12697949560915,P_tau09,0.9,910
92,0.8802395209580839,14.84603649768415,18.82880734042542,68.35950002144703,P_tau09,0.9,920
93,0.8712574850299402,14.652108477860054,18.48271448681221,67.32177027884579,P_tau09,0.9,930
94,0.9101796407185628,12.994350898741564,16.58832858386387,60.18193831341756,P_tau09,0.9,940
95,0.8952095808383234,11.952937371864271,15.465398877330994,54.67016916460499,P_tau09,0.9,950
96,0.8712574850299402,12.329367547689708,16.539979189813028,53.780350339392484,P_tau09,0.9,960
97,0.9341317365269461,12.251713131324822,16.976355557035106,48.86869043057701,P_tau09,0.9,970
98,0.9311377245508982,11.190220103516898,19.812114287261146,47.31533988809718,P_tau09,0.9,980
99,0.9281437125748503,10.998326024873036,24.532414818528974,49.39135402337062,P_tau09,0.9,990
100,0.8922155688622755,10.424102920061438,29.460121954140213,51.693869790561116,P_tau09,0.9,1000
101,0.8682634730538922,10.536856579957885,36.03421155150827,56.21551476627066,P_tau09,0.9,1010
102,0.7874251497005988,10.630625745547555,42.3147479704265,59.878627191529176,P_tau09,0.9,1020
103,0.9041916167664671,9.279549400579436,47.167690910096766,62.772574809383734,P_tau09,0.9,1030
104,0.8922155688622755,8.743171603009596,50.19488849792721,63.78386986933095,P_tau09,0.9,1040
105,0.8802395209580839,9.151739665511533,53.34588426726449,66.08244730054297,P_tau09,0.9,1050
106,0.8772455089820359,9.169350319469178,54.350503603170765,65.40285568312724,P_tau09,0.9,1060
107,0.8772455089820359,8.942322111224014,49.8745093711717,59.4489761150882,P_tau09,0.9,1070
108,0.907185628742515,9.938175953697247,43.99874565274386,53.77338582800321,P_tau09,0.9,1080
109,0.8173652694610778,9.15204415292622,41.249017638880346,50.05673378233622,P_tau09,0.9,1090
110,0.8293413173652695,8.303742949765633,39.878150322476266,48.42165847331168,P_tau09,0.9,1100
111,0.8323353293413174,9.265386405359877,38.43439749067746,48.516555378531464,P_tau09,0.9,1110
112,0.9131736526946108,8.5542946296683,33.96629630094402,43.56766024147622,P_tau09,0.9,1120
113,0.9191616766467066,8.61582965855079,29.196156426816817,39.088034321134586,P_tau09,0.9,1130
114,0.9461077844311377,8.535346390567602,24.497828802301388,35.5947536059015,P_tau09,0.9,1140
115,0.8772455089820359,7.662608351367557,18.68808362144158,30.275912367299863,P_tau09,0.9,1150
116,0.8922155688622755,7.267227447867521,16.129343848884794,29.5997528417568,P_tau09,0.9,1160
117,0.8802395209580839,7.5208041933384,16.081935602106604,31.997495653006574,P_tau09,0.9,1170
118,0.8892215568862275,6.980444569625172,13.500044095972502,27.799777498791833,P_tau09,0.9,1180
119,0.9041916167664671,7.119892406711017,13.458067625758073,27.45883390757367,P_tau09,0.9,1190
120,0.8682634730538922,7.785169373591375,15.3192321014567,30.643354474435633,P_tau09,0.9,1200
121,0.9041916167664671,6.896204552277608,14.999168190648648,29.71716887275943,P_tau09,0.9,1210
122,0.8892215568862275,7.198122341804056,14.871254079639948,29.235787053861753,P_tau09,0.9,1220
123,0.8502994011976048,8.509910087972997,17.388425138602795,33.98037546942811,P_tau09,0.9,1230
124,0.8832335329341318,7.2025719342048795,15.05786872149899,29.01358249050588,P_tau09,0.9,1240
125,0.8952095808383234,7.030641597509366,14.97433354216726,28.545941058958988,P_tau09,0.9,1250
126,0.8562874251497006,7.817991520528699,17.215487990896744,32.55475205208342,P_tau09,0.9,1260
127,0.8682634730538922,8.133268751849709,17.00133672670375,31.356781687107794,P_tau09,0.9,1270
128,0.874251497005988,8.080091354452234,17.734996674299527,32.36149382454751,P_tau09,0.9,1280
129,0.8802395209580839,7.201563300656026,17.706241594624377,31.864897909074507,P_tau09,0.9,1290
130,0.8952095808383234,7.000445266427558,16.446138416356625,28.601797975435026,P_tau09,0.9,1300
131,0.8892215568862275,7.537756969929683,15.512754956552175,29.08103523493948,P_tau09,0.9,1310
132,0.9041916167664671,8.293504512881487,16.30703599448309,34.3922713986215,P_tau09,0.9,1320
133,0.9281437125748503,7.727681788937798,15.356280030599514,32.0951720193636,P_tau09,0.9,1330
134,0.9251497005988024,7.48961784199009,15.735056180120301,30.88292627115291,P_tau09,0.9,1340
135,0.8922155688622755,8.475728517763363,18.956182204295484,35.001698712392034,P_tau09,0.9,1350
136,0.8832335329341318,7.792662841868691,19.060195959457122,32.129889731429905,P_tau09,0.9,1360
137,0.8772455089820359,7.405995529259412,21.134488172653565,33.26607634620086,P_tau09,0.9,1370
138,0.8323353293413174,8.32765507943966,23.66920676981419,35.78444513092509,P_tau09,0.9,1380
139,0.9221556886227545,7.140430747359317,23.17803590325483,32.61934294828752,P_tau09,0.9,1390
140,0.8982035928143712,7.547774837537683,25.88691581415538,36.05626136966436,P_tau09,0.9,1400
141,0.8802395209580839,7.648291267857893,28.100892915739667,38.74134287147614,P_tau09,0.9,1410
142,0.8892215568862275,7.5198645521547,28.336898292098564,37.917579794670914,P_tau09,0.9,1420
143,0.8892215568862275,7.801872794801872,29.134586185164054,38.657005175490056,P_tau09,0.9,1430
144,0.844311377245509,9.107014396228262,32.137735332124166,44.09426702743772,P_tau09,0.9,1440
1,0.7934131736526946,10.868167993187287,15.19127188248689,29.230653475560995,P_w14,0.8,10
2,0.7844311377245509,11.05122385581384,15.144126097947424,28.716248701971832,P_w14,0.8,20
3,0.7574850299401198,11.841955097233784,16.58654045037505,31.661074596694142,P_w14,0.8,30
4,0.7994011976047904,9.99670001104067,14.533152937207863,27.52683978194663,P_w14,0.8,40
5,0.781437125748503,11.06288970615786,15.219505850437798,29.1749796011901,P_w14,0.8,50
6,0.7604790419161677,12.702007693899109,16.93997685393681,32.902603966763834,P_w14,0.8,60
7,0.781437125748503,11.693620344265645,16.42963580324577,31.52192390790886,P_w14,0.8,70
8,0.7634730538922155,11.255638330264274,16.17127034228886,30.77671836158438,P_w14,0.8,80
9,0.7724550898203593,11.022333206457674,15.960763449763599,30.430259652142432,P_w14,0.8,90
10,0.7754491017964071,10.957519093566432,15.133700699354295,28.574174740500833,P_w14,0.8,100
11,0.8023952095808383,10.925338202511881,15.394215953924956,28.93363632360449,P_w14,0.8,110
12,0.7664670658682635,11.953340294428067,16.35254295616777,30.847922844384154,P_w14,0.8,120
13,0.7694610778443114,10.937268001080863,16.453904366097714,30.988239068677554,P_w14,0.8,130
14,0.7844311377245509,10.856353919514671,16.074609187304638,30.35507825442778,P_w14,0.8,140
15,0.7994011976047904,10.791139432675457,14.86274924033528,28.1531158898062,P_w14,0.8,150
16,0.7964071856287425,10.391033618243297,14.047475820229225,26.52988235867045,P_w14,0.8,160
17,0.7904191616766467,10.408605183238587,14.510583354750727,27.721500740600074,P_w14,0.8,170
18,0.7724550898203593,11.550065613691409,15.763219855712316,30.69661913090391,P_w14,0.8,180
19,0.7604790419161677,10.715466906543599,14.844441635792224,28.97753404383237,P_w14,0.8,190
20,0.781437125748503,10.165640726657957,14.428162867588103,28.170450596511053,P_w14,0.8,200
21,0.781437125748503,10.115787764980325,13.943466654595934,27.32504452570773,P_w14,0.8,210
22,0.7874251497005988,10.540782575234504,13.983922527439201,27.534606617355465,P_w14,0.8,220
23,0.8083832335329342,10.41051164120654,13.339337704598506,26.43942659680129,P_w14,0.8,230
24,0.7934131736526946,10.71766622954846,14.429775034133257,28.853758599623134,P_w14,0.8,240
25,0.811377245508982,10.46314319247534,13.671135958143111,27.545809461920253,P_w14,0.8,250
26,0.8233532934131736,9.992897389229222,13.463739890913939,27.462972700941283,P_w14,0.8,260
27,0.8083832335329342,11.174378237507105,14.627210450166244,29.8352275466459,P_w14,0.8,270
28,0.8143712574850299,10.514624108741911,14.465126657025241,27.913894891879863,P_w14,0.8,280
29,0.7664670658682635,10.573824429069392,16.580537650416172,28.955556825770064,P_w14,0.8,290
30,0.6766467065868264,12.791499604722146,21.838690830855327,34.86850091928707,P_w14,0.8,300
31,0.8532934131736527,13.62715987629316,25.074459036792494,37.56831540964797,P_w14,0.8,310
32,0.8413173652694611,11.988611340130383,28.542376907964456,41.25891303161257,P_w14,0.8,320
33,0.7994011976047904,10.784173717638105,31.752542835577728,45.11207324437515,P_w14,0.8,330
34,0.7874251497005988,10.59748222995557,33.27981147156882,46.592346502884574,P_w14,0.8,340
35,0.7754491017964071,10.840855829827946,36.563437371371,49.86575634356852,P_w14,0.8,350
36,0.6616766467065869,14.236362213555072,41.109529476024896,55.16924182709795,P_w14,0.8,360
37,0.7275449101796407,12.217894180820492,39.85540458684882,52.192771865997955,P_w14,0.8,370
38,0.7395209580838323,10.663673995472683,39.82699852983798,52.92908851585117,P_w14,0.8,380
39,0.7514970059880239,11.634309672908094,40.794388817886585,56.127125315300034,P_w14,0.8,390
40,0.811377245508982,11.205205029648805,37.44778546916268,52.15358666269947,P_w14,0.8,400
41,0.8143712574850299,12.161320903240801,35.200340508993044,51.30447005246115,P_w14,0.8,410
42,0.8413173652694611,13.84138514885291,32.71159157085819,51.14198587177965,P_w14,0.8,420
43,0.6766467065868264,14.32165619982139,26.859319657472728,46.29519621132016,P_w14,0.8,430
44,0.7455089820359282,13.493556563186317,22.17435757132223,43.45593053729243,P_w14,0.8,440
45,0.7694610778443114,14.748501569962745,20.283345120950464,45.467288263118114,P_w14,0.8,450
46,0.8233532934131736,15.571063323923637,18.589045250568276,48.028131747259245,P_w14,0.8,460
47,0.844311377245509,16.285220536502543,17.65316768515833,48.510411490911615,P_w14,0.8,470
48,0.8353293413173652,18.23885348509807,19.30990410685142,51.876321229869085,P_w14,0.8,480
49,0.7544910179640718,18.30906161224558,19.513467042372174,55.41019641065326,P_w14,0.8,490
50,0.7964071856287425,18.986674396408063,20.012930888838458,59.541758125200516,P_w14,0.8,500
51,0.7964071856287425,19.70645036992152,21.738103130363225,64.60942524861804,P_w14,0.8,510
52,0.8023952095808383,20.3965308255452,21.939081102424815,66.55937142028307,P_w14,0.8,520
53,0.8023952095808383,20.88484838169569,22.849885703403405,68.37847711368646,P_w14,0.8,530
54,0.7455089820359282,22.260243842622696,25.796669246877375,72.97554825342876,P_w14,0.8,540
55,0.8263473053892215,22.737105090621768,25.39141268485674,71.61463605302139,P_w14,0.8,550
56,0.8383233532934131,23.360237983461683,25.232153276202208,70.6552414015255,P_w14,0.8,560
57,0.7964071856287425,24.859691662969134,26.72274422644689,71.9846471346439,P_w14,0.8,570
58,0.7784431137724551,25.564127352487745,27.644586961400073,70.9683554568468,P_w14,0.8,580
59,0.7574850299401198,27.29827144671382,30.79219486039852,73.27610677381071,P_w14,0.8,590
60,0.7514970059880239,28.76198301024035,33.67059565739777,74.86867254157082,P_w14,0.8,600
61,0.8203592814371258,28.09573144850018,35.20120280908485,74.62829794026199,P_w14,0.8,610
62,0.8143712574850299,27.42661618916893,36.91806770595245,73.92168123736296,P_w14,0.8,620
63,0.8083832335329342,27.91325026247386,38.96075787776791,73.6770486142577,P_w14,0.8,630
64,0.7844311377245509,28.819341101813468,42.39231945457072,78.47670009075654,P_w14,0.8,640
65,0.7634730538922155,30.321203374738143,45.18980431475701,81.89667542779138,P_w14,0.8,650
66,0.7485029940119761,31.071057626941645,46.727622872738635,81.66050191050797,P_w14,0.8,660
67,0.8353293413173652,30.67010180572853,48.935261381009184,82.95600419064777,P_w14,0.8,670
68,0.8053892215568862,30.207472291667536,51.483019197985286,85.49525053632983,P_w14,0.8,680
69,0.7874251497005988,30.293315921561156,53.838961886448175,88.40905561047916,P_w14,0.8,690
70,0.7934131736526946,30.098791343129008,54.769560821086706,89.35866444135165,P_w14,0.8,700
71,0.7784431137724551,31.057792514972757,55.45458242013649,90.25977053973838,P_w14,0.8,710
72,0.7664670658682635,31.462092283576293,54.859701216067,89.75064107934446,P_w14,0.8,720
73,0.7844311377245509,30.751681427465268,52.75816621475151,88.42346102928305,P_w14,0.8,730
74,0.7874251497005988,29.549372104905128,50.945954535578416,87.18280633858392,P_w14,0.8,740
75,0.7784431137724551,29.284897557066643,50.834591494997106,87.2812093148955,P_w14,0.8,750
76,0.7694610778443114,30.899689407671513,52.159917363348995,89.25630112065532,P_w14,0.8,760
77,0.7724550898203593,30.52540726739291,50.58684572117672,87.61180546208125,P_w14,0.8,770
78,0.8233532934131736,30.491371922291233,47.66444914574847,85.02324119922237,P_w14,0.8,780
79,0.7305389221556886,30.148563887915113,44.83743208380233,81.02006051452224,P_w14,0.8,790
80,0.7425149700598802,28.988651118569795,42.427601803810845,77.52800452146033,P_w14,0.8,800
81,0.7604790419161677,27.67635154349542,39.65381430088375,75.22033231565693,P_w14,0.8,810
82,0.8053892215568862,27.571362587086632,35.973767145372484,73.74920530316032,P_w14,0.8,820
83,0.8473053892215568,26.894938754373594,33.75072460959432,73.79755889978395,P_w14,0.8,830
84,0.844311377245509,26.051355060828516,31.524952401374968,71.92688088926327,P_w14,0.8,840
85,0.7664670658682635,25.233486717216618,28.60497064428561,69.77311429077776,P_w14,0.8,850
86,0.7694610778443114,24.01447648157139,27.430976155399446,70.60546647507918,P_w14,0.8,860
87,0.7754491017964071,25.350069628710763,28.126998969402216,73.83290510650423,P_w14,0.8,870
88,0.7784431137724551,25.590198421704596,27.390382187289276,73.83170301982652,P_w14,0.8,880
89,0.7874251497005988,24.32804584397377,25.78768077924445,72.05788412680926,P_w14,0.8,890
90,0.8203592814371258,23.116230313684135,24.290484866450335,70.27442820286224,P_w14,0.8,900
91,0.7604790419161677,22.460165684663135,23.368357100456898,69.12697949560915,P_w14,0.8,910
92,0.781437125748503,21.456171084807877,22.666543007999945,68.35950002144703,P_w14,0.8,920
93,0.7664670658682635,21.343576419308256,22.277257149964882,67.32177027884579,P_w14,0.8,930
94,0.7964071856287425,19.02582784640683,19.963988727075098,60.18193831341756,P_w14,0.8,940
95,0.7784431137724551,17.855025358738295,18.43282030357387,54.67016916460499,P_w14,0.8,950
96,0.7574850299401198,17.939140288695697,19.12752818478383,53.780350339392484,P_w14,0.8,960
97,0.8712574850299402,18.987021894446478,18.840852971598455,48.86869043057701,P_w14,0.8,970
98,0.8652694610778443,17.48968109590028,20.77350320145801,47.31533988809718,P_w14,0.8,980
99,0.8143712574850299,17.001862600475008,24.573230366818056,49.39135402337062,P_w14,0.8,990
100,0.7694610778443114,16.147963420183054,28.556825189425297,51.693869790561116,P_w14,0.8,1000
101,0.6946107784431138,16.270833318721085,34.052598009415036,56.21551476627066,P_w14,0.8,1010
102,0.5898203592814372,17.68180552154742,39.22088937676102,59.878627191529176,P_w14,0.8,1020
103,0.7964071856287425,15.376257310016651,43.222340033745546,62.772574809383734,P_w14,0.8,1030
104,0.7994011976047904,13.731152365512195,45.61915010711178,63.78386986933095,P_w14,0.8,1040
105,0.7634730538922155,14.42400913233796,48.26971911301624,66.08244730054297,P_w14,0.8,1050
106,0.7664670658682635,14.376761156318803,48.93823466276898,65.40285568312724,P_w14,0.8,1060
107,0.7904191616766467,13.786900610016973,44.8370040427648,59.4489761150882,P_w14,0.8,1070
108,0.811377245508982,15.336511005030669,39.72073246805829,53.77338582800321,P_w14,0.8,1080
109,0.6856287425149701,13.305886128141257,37.19385495195229,50.05673378233622,P_w14,0.8,1090
110,0.7005988023952096,12.204072450352596,35.96132005102116,48.42165847331168,P_w14,0.8,1100
111,0.7514970059880239,13.726495167954603,34.89036754032453,48.516555378531464,P_w14,0.8,1110
112,0.8263473053892215,12.133585898036607,30.920679755892543,43.56766024147622,P_w14,0.8,1120
113,0.8413173652694611,12.56765294148083,26.783121610254437,39.088034321134586,P_w14,0.8,1130
114,0.8892215568862275,13.18028338466281,22.82271580246373,35.5947536059015,P_w14,0.8,1140
115,0.7245508982035929,11.362324665618033,17.80055176199367,30.275912367299863,P_w14,0.8,1150
116,0.7724550898203593,10.917641089044546,15.796976991883199,29.5997528417568,P_w14,0.8,1160
117,0.7574850299401198,11.437882086360895,16.061138658205774,31.997495653006574,P_w14,0.8,1170
118,0.8083832335329342,10.491243691525435,13.600005259328356,27.799777498791833,P_w14,0.8,1180
119,0.8143712574850299,10.497326195350125,13.525904957765261,27.45883390757367,P_w14,0.8,1190
120,0.7604790419161677,11.649212445460515,15.319843385396979,30.643354474435633,P_w14,0.8,1200
121,0.781437125748503,10.616855016451801,14.964022252081413,29.71716887275943,P_w14,0.8,1210
122,0.7754491017964071,10.887403107987243,14.807913941462681,29.235787053861753,P_w14,0.8,1220
123,0.7754491017964071,12.928426107603551,17.28886578763061,33.98037546942811,P_w14,0.8,1230
124,0.7874251497005988,10.810007796969199,14.920099352437477,29.01358249050588,P_w14,0.8,1240
125,0.7844311377245509,10.615260163154382,14.798992788995319,28.545941058958988,P_w14,0.8,1250
126,0.7514970059880239,12.266917223911088,16.980959999682984,32.55475205208342,P_w14,0.8,1260
127,0.7784431137724551,12.298091628527407,16.670600255916288,31.356781687107794,P_w14,0.8,1270
128,0.7724550898203593,12.049555307936561,17.34643423379308,32.36149382454751,P_w14,0.8,1280
129,0.7514970059880239,11.82315467839346,17.262793434602596,31.864897909074507,P_w14,0.8,1290
130,0.7664670658682635,10.84797032784961,15.909828559196848,28.601797975435026,P_w14,0.8,1300
131,0.781437125748503,11.42205520419028,15.269695621781567,29.08103523493948,P_w14,0.8,1310
132,0.8023952095808383,12.41881180718838,16.529310920690005,34.3922713986215,P_w14,0.8,1320
133,0.8383233532934131,11.861332860484572,15.529106525370086,32.0951720193636,P_w14,0.8,1330
134,0.844311377245509,11.530662426154354,15.661657918984341,30.88292627115291,P_w14,0.8,1340
135,0.7664670658682635,13.098511977638163,18.59234899227062,35.001698712392034,P_w14,0.8,1350
136,0.7724550898203593,12.001259429957265,18.31138318602158,32.129889731429905,P_w14,0.8,1360
137,0.7245508982035929,11.693150046333802,20.009125672765283,33.26607634620086,P_w14,0.8,1370
138,0.688622754491018,12.818142444255917,22.22496071872628,35.78444513092509,P_w14,0.8,1380
139,0.8323353293413174,10.95543839793404,21.460944795977063,32.61934294828752,P_w14,0.8,1390
140,0.7934131736526946,11.594833531985723,23.922219531824577,36.05626136966436,P_w14,0.8,1400
141,0.7694610778443114,11.841654179213451,25.918337545739266,38.74134287147614,P_w14,0.8,1410
142,0.781437125748503,11.487652511180336,25.99237119340778,37.917579794670914,P_w14,0.8,1420
143,0.7694610778443114,12.111000843770988,26.6830652858093,38.657005175490056,P_w14,0.8,1430
144,0.7425149700598802,14.408721319231322,29.61508487752284,44.09426702743772,P_w14,0.8,1440
1,0.811377245508982,10.923271008645832,15.19127188248689,29.230653475560995,P_w56,0.8,10
2,0.781437125748503,11.149302519232045,15.144126097947424,28.716248701971832,P_w56,0.8,20
3,0.7784431137724551,11.879198919535558,16.58654045037505,31.661074596694142,P_w56,0.8,30
4,0.811377245508982,10.288539516243526,14.533152937207863,27.52683978194663,P_w56,0.8,40
5,0.811377245508982,11.00396205867824,15.219505850437798,29.1749796011901,P_w56,0.8,50
6,0.7844311377245509,12.11185322286458,16.93997685393681,32.902603966763834,P_w56,0.8,60
7,0.8023952095808383,11.494435152076626,16.42963580324577,31.52192390790886,P_w56,0.8,70
8,0.8023952095808383,11.000740678028606,16.17127034228886,30.77671836158438,P_w56,0.8,80
9,0.8053892215568862,10.7567940316286,15.960763449763599,30.430259652142432,P_w56,0.8,90
10,0.7994011976047904,11.063437919991449,15.133700699354295,28.574174740500833,P_w56,0.8,100
11,0.8233532934131736,10.906620554524729,15.394215953924956,28.93363632360449,P_w56,0.8,110
12,0.7724550898203593,11.999640311829078,16.35254295616777,30.847922844384154,P_w56,0.8,120
13,0.7754491017964071,10.872498548167085,16.453904366097714,30.988239068677554,P_w56,0.8,130
14,0.7964071856287425,10.833826772695861,16.074609187304638,30.35507825442778,P_w56,0.8,140
15,0.8083832335329342,10.69999332601027,14.86274924033528,28.1531158898062,P_w56,0.8,150
16,0.8023952095808383,9.974508867252784,14.047475820229225,26.52988235867045,P_w56,0.8,160
17,0.8173652694610778,10.214615997291489,14.510583354750727,27.721500740600074,P_w56,0.8,170
18,0.7874251497005988,11.463551413569101,15.763219855712316,30.69661913090391,P_w56,0.8,180
19,0.7754491017964071,10.835578326277648,14.844441635792224,28.97753404383237,P_w56,0.8,190
20,0.8023952095808383,10.256367355404286,14.428162867588103,28.170450596511053,P_w56,0.8,200
21,0.8143712574850299,10.13834004697128,13.943466654595934,27.32504452570773,P_w56,0.8,210
22,0.8053892215568862,10.340253687874483,13.983922527439201,27.534606617355465,P_w56,0.8,220
23,0.8053892215568862,10.398906749117863,13.339337704598506,26.43942659680129,P_w56,0.8,230
24,0.7964071856287425,10.971969361745867,14.429775034133257,28.853758599623134,P_w56,0.8,240
25,0.8083832335329342,10.688672198693256,13.671135958143111,27.545809461920253,P_w56,0.8,250
26,0.8473053892215568,10.373720906126726,13.463739890913939,27.462972700941283,P_w56,0.8,260
27,0.8293413173652695,11.169108033549044,14.627210450166244,29.8352275466459,P_w56,0.8,270
28,0.8233532934131736,10.677841389521888,14.465126657025241,27.913894891879863,P_w56,0.8,280
29,0.7844311377245509,10.825376986699725,16.580537650416172,28.955556825770064,P_w56,0.8,290
30,0.7035928143712575,12.87386096874819,21.838690830855327,34.86850091928707,P_w56,0.8,300
31,0.8532934131736527,13.521228534050872,25.074459036792494,37.56831540964797,P_w56,0.8,310
32,0.8413173652694611,12.130714303079268,28.542376907964456,41.25891303161257,P_w56,0.8,320
33,0.7724550898203593,11.623939770642151,31.752542835577728,45.11207324437515,P_w56,0.8,330
34,0.7574850299401198,12.290658910449114,33.27981147156882,46.592346502884574,P_w56,0.8,340
35,0.7514970059880239,12.830827677084542,36.563437371371,49.86575634356852,P_w56,0.8,350
36,0.6916167664670658,15.496710192226692,41.109529476024896,55.16924182709795,P_w56,0.8,360
37,0.718562874251497,13.965220331227215,39.85540458684882,52.192771865997955,P_w56,0.8,370
38,0.7395209580838323,12.323925433807009,39.82699852983798,52.92908851585117,P_w56,0.8,380
39,0.718562874251497,12.882708690791937,40.794388817886585,56.127125315300034,P_w56,0.8,390
40,0.781437125748503,12.187433710462972,37.44778546916268,52.15358666269947,P_w56,0.8,400
41,0.8323353293413174,12.222188033274845,35.200340508993044,51.30447005246115,P_w56,0.8,410
42,0.8592814371257484,13.28944053004641,32.71159157085819,51.14198587177965,P_w56,0.8,420
43,0.6467065868263473,15.059391056043827,26.859319657472728,46.29519621132016,P_w56,0.8,430
44,0.7485029940119761,14.204921146099718,22.17435757132223,43.45593053729243,P_w56,0.8,440
45,0.7754491017964071,15.061224840559003,20.283345120950464,45.467288263118114,P_w56,0.8,450
46,0.811377245508982,16.087340746721893,18.589045250568276,48.028131747259245,P_w56,0.8,460
47,0.8353293413173652,16.561141313201023,17.65316768515833,48.510411490911615,P_w56,0.8,470
48,0.8413173652694611,18.288256929110155,19.30990410685142,51.876321229869085,P_w56,0.8,480
49,0.7724550898203593,18.134549126788986,19.513467042372174,55.41019641065326,P_w56,0.8,490
50,0.811377245508982,18.253703319176868,20.012930888838458,59.541758125200516,P_w56,0.8,500
51,0.8053892215568862,19.167158248095266,21.738103130363225,64.60942524861804,P_w56,0.8,510
52,0.8173652694610778,20.147133284771762,21.939081102424815,66.55937142028307,P_w56,0.8,520
53,0.8053892215568862,20.838686681962855,22.849885703403405,68.37847711368646,P_w56,0.8,530
54,0.7425149700598802,22.241403621259636,25.796669246877375,72.97554825342876,P_w56,0.8,540
55,0.8293413173652695,22.917077758753905,25.39141268485674,71.61463605302139,P_w56,0.8,550
56,0.8143712574850299,23.091709197554177,25.232153276202208,70.6552414015255,P_w56,0.8,560
57,0.8203592814371258,24.279595020594204,26.72274422644689,71.9846471346439,P_w56,0.8,570
58,0.7874251497005988,24.645821943767753,27.644586961400073,70.9683554568468,P_w56,0.8,580
59,0.7634730538922155,26.795427386185672,30.79219486039852,73.27610677381071,P_w56,0.8,590
60,0.7365269461077845,28.233095782955534,33.67059565739777,74.86867254157082,P_w56,0.8,600
61,0.8353293413173652,27.593142497597007,35.20120280908485,74.62829794026199,P_w56,0.8,610
62,0.8233532934131736,27.03977362495778,36.91806770595245,73.92168123736296,P_w56,0.8,620
63,0.8053892215568862,27.08234489679187,38.96075787776791,73.6770486142577,P_w56,0.8,630
64,0.7874251497005988,27.949447696596476,42.39231945457072,78.47670009075654,P_w56,0.8,640
65,0.7694610778443114,29.52061653250846,45.18980431475701,81.89667542779138,P_w56,0.8,650
66,0.7485029940119761,30.343357736391045,46.727622872738635,81.66050191050797,P_w56,0.8,660
67,0.8353293413173652,28.842057821395308,48.935261381009184,82.95600419064777,P_w56,0.8,670
68,0.7994011976047904,28.724179833242733,51.483019197985286,85.49525053632983,P_w56,0.8,680
69,0.781437125748503,28.83398159322377,53.838961886448175,88.40905561047916,P_w56,0.8,690
70,0.8053892215568862,28.561776267676468,54.769560821086706,89.35866444135165,P_w56,0.8,700
71,0.7724550898203593,29.58979632366689,55.45458242013649,90.25977053973838,P_w56,0.8,710
72,0.7784431137724551,30.3601656898835,54.859701216067,89.75064107934446,P_w56,0.8,720
73,0.7724550898203593,30.272924175525702,52.75816621475151,88.42346102928305,P_w56,0.8,730
74,0.7844311377245509,29.250720314841374,50.945954535578416,87.18280633858392,P_w56,0.8,740
75,0.781437125748503,29.116758049500074,50.834591494997106,87.2812093148955,P_w56,0.8,750
76,0.7844311377245509,30.384185821450046,52.159917363348995,89.25630112065532,P_w56,0.8,760
77,0.7994011976047904,30.055731868081832,50.58684572117672,87.61180546208125,P_w56,0.8,770
78,0.8203592814371258,29.821981054676797,47.66444914574847,85.02324119922237,P_w56,0.8,780
79,0.7305389221556886,29.08252752266491,44.83743208380233,81.02006051452224,P_w56,0.8,790
80,0.7485029940119761,27.64398550272155,42.427601803810845,77.52800452146033,P_w56,0.8,800
81,0.781437125748503,26.481588195034202,39.65381430088375,75.22033231565693,P_w56,0.8,810
82,0.8293413173652695,27.006042875963004,35.973767145372484,73.74920530316032,P_w56,0.8,820
83,0.8323353293413174,26.813304800122975,33.75072460959432,73.79755889978395,P_w56,0.8,830
84,0.8532934131736527,26.02295591561238,31.524952401374968,71.92688088926327,P_w56,0.8,840
85,0.7485029940119761,25.204444703663988,28.60497064428561,69.77311429077776,P_w56,0.8,850
