date,B0,B1,P,E,PE,P_tau07,P_tau09,P_w14,P_w56,B0_terminal,B1_terminal,P_terminal,B0_efficiency,B1_efficiency,P_efficiency,B0_power,B1_power,P_power,P_saving_vs_B0,P_saving_vs_B1
2025-10-04,21820.48774475351,19979.592027249644,20248.69459305285,34749.713653965846,41675.30649975969,19351.65460576142,21482.301192764266,19881.931926234724,19680.522010323573,22140.19683766924,18093.205919578148,19032.651324162365,21169.572601394022,19099.73682694596,19210.07895321152,21812.450020720677,19965.245730953346,20234.348296756554,1571.7931517006618,-269.1025658032049
2025-10-05,38485.4049309119,40515.02505110333,43649.86238325347,80853.78950254695,75635.74045631589,42013.47095594476,46097.38472175298,42611.13991398064,42883.34602279313,38349.154388673735,39457.78842178364,42426.44082892452,37085.43509583997,39009.70864452856,42087.06058426435,38443.44521304596,40675.635535177964,43917.284566354574,-5164.457452341572,-3134.837332150142
2025-10-06,39404.96083925972,42140.478174766504,45817.71327043686,81396.64683719343,76824.86489929218,44196.14682553378,48288.27824497393,44577.06211296085,45028.17090284259,39218.135673394834,40953.16722957375,44631.37482411249,38222.78427804144,41099.66835849359,44212.03290461952,39193.064571629715,41984.255690668055,45843.35028948357,-6412.752431177141,-3677.2350956703594
2025-10-07,42542.031470802685,43994.505770693264,45075.845404428976,84591.97923519817,80645.76408556987,43426.96945930067,47373.32276413934,43740.34123880542,44551.97679276775,42351.16540672667,43259.72433520994,43867.525077147424,41547.73292684619,42126.70564459967,43488.223837950776,42467.36122090719,43961.83744937955,45235.463764918524,-2533.8139336262902,-1081.3396337357117
2025-10-08,54469.81292955576,39157.88942444453,40665.13008241096,87243.32342223151,75344.89413803002,39022.22694836978,42837.040568048724,39634.71605340863,40137.84851253779,54145.95173852172,38142.08355879116,39380.40191660185,53620.34746569427,37532.059181063865,39132.26519137905,54293.65947447363,39277.904994063756,40987.43541440456,13804.682847144803,-1507.240657966424
2025-10-09,49692.91387485687,43299.799202453236,41193.02171416323,87720.23619916163,74887.43599196295,39506.77241653473,43216.817135104284,40739.88940248462,40894.85678615604,49806.45549479788,43271.88636159883,40745.05186337797,48266.174642057755,41757.71372773362,39640.46619526364,49610.52034376144,43306.46238914842,41589.70064465889,8499.892160693642,2106.777488290005
2025-10-10,30047.02822640305,19417.88500339675,17402.271725652317,44512.38413210321,38577.65387926811,16565.323551731974,18548.975914968294,16593.955423890595,17121.71516031264,30394.17019482983,19147.214583603887,16765.159332343614,29482.078829678587,18249.84163474733,16440.2464964497,30124.126130874905,19405.676212340455,17387.925429356023,12644.756500750733,2015.6132777444327
2025-10-11,26327.665375349352,17781.535715925704,18172.50243336247,41737.66178254065,38557.89868553814,17357.940528994444,19233.58180072877,17406.762143309672,18005.582457323537,26741.721231360538,17511.308145130086,17557.860306433293,25620.34875843643,16393.469826841436,17188.536626960202,26318.957476838517,17770.809607694537,18158.156137066173,8155.1629419868805,-390.9667174367678
2025-10-12,58056.797958676245,41085.39163500461,42126.88531509626,86674.76430779624,75514.0556219221,40486.91695558233,44023.103749224756,40592.57317329454,41956.08943160405,58150.97712811272,41012.99178672581,41626.4485647865,57706.11260562732,39539.03250947743,40563.888776761145,57922.926639031095,41306.14359669044,42312.635808727464,15929.912643579984,-1041.4936800916475
2025-10-13,46989.416462416964,41317.68597050779,42520.31975135481,86931.9787956887,75973.94501081806,40886.639591877574,44482.116836998684,41097.56075047224,42585.78581752085,47077.57457942391,41398.626485514644,42106.01212250934,45453.93049905686,39707.53097688341,40940.58706318755,47175.980501130674,41281.68638168772,42619.72237860518,4469.096711062157,-1202.6337808470198
2025-10-14,64873.70226766732,60902.54330217886,41993.484800385784,93137.1367599924,79789.02985410251,42742.44133996665,43945.47552544092,42005.726557282316,42142.03835500413,64834.58418970014,61220.37983566068,41564.37172544312,64357.14269716546,59883.38080390654,40424.20055153465,64696.50787045374,60259.40696316516,42247.25930156145,22880.217467281538,18909.05850179308
2025-10-15,70556.40080318056,50149.61529458373,42243.41985041115,90095.0278558758,77654.44681190442,44709.76587410671,44159.66767976661,44187.64138213653,42475.107892431915,70606.5646737426,50316.72515462234,41934.1071036255,71091.32143637342,49351.29214580199,40669.35604005578,70370.59511649607,50137.869541267806,42221.67317704321,28312.98095276941,7906.195444172583
2025-10-16,73760.95263712827,53902.75982228009,46209.498517374836,96808.5684896477,82088.63926220493,48554.19206673481,44876.876556126845,48935.26820958297,45643.81356772923,73397.11808134918,53894.16970533835,45850.21913586542,73387.14673072954,52339.145683477,44458.00713236924,73563.13256311731,53731.40417715068,46298.228686835944,27551.454119753434,7693.2613049052525
2025-10-17,25612.817600911014,17440.854932863476,18378.699363712578,38507.00206870891,38916.96575954086,17634.44587218383,19402.727908102246,17936.016175031276,18472.1626120509,24737.856753704553,17121.320025174795,17839.055175691083,24792.136502860045,16180.443996056008,17418.458369774205,25628.889535941977,17434.39195888887,18364.35306741628,7234.118237198436,-937.8444308491016
2025-10-18,25278.623293826313,16979.707263049255,18533.582105940663,38033.61682003875,39645.45165657737,17787.6231900165,19549.9927106196,18136.179964931558,18670.948977550568,24651.037387920354,16746.284355613938,17929.70832136213,24576.731247314958,15999.419771501527,17542.31603688996,25310.412848903146,16973.268319886396,18519.235809644364,6745.04118788565,-1553.8748428914078
2025-10-19,67987.30889770972,56494.689478425935,45727.389449677314,98811.49659012143,83804.18101628231,48890.041525769455,46022.428391345944,46471.804062699804,45196.14840099958,68115.98050411613,56430.49968186446,45125.552310312574,67232.1957483593,54117.44369073425,43998.65086198736,67762.61805177774,55229.206894728726,46096.21305340384,22259.919448032408,10767.300028748621
2025-10-20,62109.86200832218,47718.97176410192,46913.7991144586,96381.20667031211,86844.9516636014,47356.037948131634,47052.76786855365,46931.05567196948,46610.057965828215,61184.10806898964,48005.21015543047,46638.241638115906,61329.13384530982,46070.76132711869,45372.980751639494,61857.74246876402,47655.43937964195,46875.79748022532,15196.062893863585,805.1726496433257
2025-10-21,68540.7863522568,53998.58453043598,45672.10652406236,95866.27467151226,86216.90060434892,45355.055189837454,47658.90615399104,45864.32375278371,46119.56444374268,67983.11931447052,54077.89893226794,45331.59429865732,68488.05075587661,53484.418730057034,43994.68043129271,68320.5877097136,53743.307632592296,45903.11718336815,22868.679828194436,8326.478006373625
2025-10-22,61799.30173917597,51772.1848299669,49348.76333738695,100590.47188599111,90223.76209869373,49888.99641831736,48590.443369183355,49793.008476054485,49181.217532674775,61268.610417123855,51799.03481856566,48959.05325370215,60655.791030150875,50075.858495304194,47592.3609391545,61627.01989117173,51686.11929773782,49233.212862645356,12450.538401789025,2423.4214925799533
2025-10-23,50943.56007847794,44679.50595084501,46672.39804621731,93422.93956881818,85813.85043131928,45109.238992220206,48695.863590607376,47012.78682521693,47151.428504043964,50424.39750974222,44731.46020201857,46387.20512151645,49503.216486894045,42887.91989626381,44969.877174051566,50765.41539543787,44920.115100972806,46776.6412610736,4271.162032260625,-1992.8920953723064
2025-10-24,30409.500314725134,21615.66980227525,18512.351575637767,43643.310087292055,42085.284177871305,17778.78974872003,19504.011946308012,18545.878981397454,18922.561316414147,29761.045252739605,21385.2833686561,17866.710625821346,29763.36043115771,19949.194753851672,17554.962044538108,30403.81512953995,21612.183590349272,18498.00527934147,11897.148739087366,3103.3182266374824
2025-10-25,26898.402393847748,19178.485154745795,18738.62267992407,41867.440549283296,40430.45714024889,18047.774620189502,19696.60557625869,18773.521005792252,19170.206310476657,26475.61777760061,18923.165059101033,18193.309250949642,26151.409905200213,18187.60641870277,17790.06929202397,26893.65492539962,19175.71213721323,18724.27638362777,8159.779713923679,439.8624748217262
2025-10-26,49042.45709994082,42848.848189232056,47148.19780912125,90747.22416187223,83759.5784587621,45640.66732772361,49060.520333841225,47649.83233087122,47836.329780410466,49062.91470764583,42876.95303957757,46917.16066533082,47860.1740330159,41238.89193343026,45440.13862202147,49110.038266411284,42879.89815406566,47074.52856921629,1894.2592908195656,-4299.349619889195
2025-10-27,53848.61037368666,50640.07528546306,46972.730156005804,93990.84749630492,84101.33256849856,46668.361641457384,48935.892988154585,47517.88325797218,47831.732266368024,53459.72711401298,50635.97015605811,46422.262576170666,52278.28686777439,48986.46525809198,45260.01937890903,54998.96504879558,50572.942335622814,47056.28170466525,6875.880217680853,3667.3451294572587
2025-10-28,57099.33945586233,56684.8454631233,46732.60205535669,96002.47989243896,87389.84896870443,45224.10343076732,48670.03192563319,47354.67216856879,47663.09795995959,56684.04031413735,56770.537538586505,46379.19784464133,55650.86267746602,55792.715373944746,45024.52524839422,56703.91252172648,56308.93228047871,46642.80070147666,10366.73740050564,9952.243407766611
2025-10-29,75345.1253198231,62635.54909376949,47846.04194441549,102300.56972559018,93991.21349529033,54360.43732558785,48597.86736225319,47453.66502700823,47749.25776869479,75008.26678686151,62707.35792038061,47495.16696473817,75397.80246419935,62120.99669974888,46165.98103679741,75202.24026125239,62555.51709743156,47767.003416150634,27499.08337540761,14789.507149354002
2025-10-30,52175.21170818635,47202.187115831155,46935.25150679221,95290.15117633081,86513.29917642781,45495.83726852645,48918.560273022624,47475.31965639735,47953.504505764184,51672.04707879935,47201.54420331464,46722.394586029586,50434.19021671801,45444.350545355446,45216.57498289286,51981.32549765825,47227.09540716874,46849.60179783343,5239.96020139414,266.9356090389483
2025-10-31,25628.928280012035,18106.959707572558,19631.786812435003,42477.37054310964,44217.22571785267,18968.680943454805,20517.728521958274,19562.435261143433,20276.08253722088,25459.642732602493,17917.178373877116,19045.292186957307,24729.9724562118,17051.81210341559,18652.460014632223,25640.029010956998,18109.014826146333,19617.440516138708,5997.141467577032,-1524.8271048624447
2025-11-01,25084.172700096824,18622.90718130919,19495.75191393793,41666.76912963418,43932.24765123522,18860.646017870808,20365.439171493254,19385.488114640142,20174.306750784748,24597.16188650957,18468.94970791008,18802.275943057066,24100.403905465242,17755.55140962746,18519.355207963883,25074.51436081745,18628.13075194232,19481.40561764163,5588.420786158895,-872.8447326287387
2025-11-02,64083.97791775173,51656.89181584783,48298.87923766362,102063.65313244893,92632.85630343175,47927.00099402902,50167.99688512641,48454.0802391517,49257.74223219418,63747.23019577959,51620.091759236086,47697.761281308965,63148.79051410838,49896.18813770056,46544.192775724005,63902.63696540401,51570.95998485233,48306.159070535134,15785.098680088107,3358.012578184207
2025-11-03,62508.1462191262,50440.48752482706,49205.464835828774,97546.29372632073,87473.5857726183,47892.212350425594,51086.77236328849,49179.913998530836,50106.64763107706,62324.65558629495,50463.958101668155,48891.39241207581,62283.970994597716,49306.807787681995,47416.104574719306,62383.737820273906,49964.0782866413,49137.114505662394,13302.68138329743,1235.0226889982878
2025-11-04,55410.08194436023,49425.583528265044,49627.21641863663,99944.99721806971,86759.17147146813,48301.805198462294,51401.84778504886,49388.1418423062,50248.51501924924,54631.509477793225,49429.88239155212,49087.85810273166,53725.4168093645,47762.18251027595,47794.075416080384,55129.66905887407,49266.67776447624,49537.25657299214,5782.865525723602,-201.63289037158393
2025-11-05,54688.860688729976,55713.2176177888,50686.266895957466,102058.494837243,90123.078346345,49383.21903158745,52560.59722423558,50193.438003288706,51319.1204513287,54427.95862596155,55636.759103693585,50380.04534692758,53213.128355138884,54156.97234195227,48854.90170804466,54448.43824626187,55413.29357442697,50504.25837599602,4002.59379277251,5026.950721831337
2025-11-06,67166.80614049555,58515.25341246954,50875.2767330735,106789.86019853134,95745.24864322264,52687.60023533598,51834.88855527325,51235.838830525485,51337.32624689933,66842.57017466775,58600.390660145225,50197.207618560045,66341.92862085998,56960.24973470806,51243.81140793874,66938.69231958702,58255.73598982896,52937.337587731876,16291.529407422051,7639.976679396037
2025-11-07,27446.205791242603,20883.619640116453,20231.39967521691,46151.30660422342,46876.71144562697,19617.556358613194,21076.51934259687,19923.870999259754,20682.794704613763,26853.014801064317,20968.683481017153,19576.25352894905,25994.15478611955,19157.939092437697,19224.885147246125,27440.237122624094,20890.989074979763,20217.053378920613,7214.806116025691,652.2199648995411
2025-11-08,23795.02111323434,19437.38780216888,19957.658202298167,43252.13489707788,44815.281814525355,19338.775988622525,20829.879337024206,19640.526686950994,20367.348710604005,23669.499548936903,19284.66380378281,19146.435552903647,22834.927131844328,18453.545629461823,18989.749997301573,23790.932429558234,19444.86350326285,19943.311906001873,3837.362910936172,-520.2704001292877
2025-11-09,62643.851260568634,58762.60128817849,51148.28220510098,104220.65286797303,92227.10680005074,49924.94825128606,53048.137651055804,50694.5460567242,51645.07999658745,62485.002364534485,58751.5485060938,50600.51589570404,61657.57380500043,57565.929009660984,49314.976039825175,62462.76878642561,58443.469220499675,50994.00893078858,11495.569055467655,7614.319083077513
2025-11-10,73399.10550700096,62810.17626250398,51312.68779191159,109356.06533909241,93927.71177440193,50001.06404463224,53187.92477066598,50857.87918764141,51649.92410529057,73270.07014680248,62835.53535669661,50804.80888506728,72997.18038416929,61474.92031830558,49449.35802578191,73235.4784888364,62352.446383702474,51116.168359393974,22086.417715089374,11497.48847059239
2025-11-11,58600.884766385105,48510.50274374869,51779.651730674785,103855.15436503684,92031.58517292164,50523.75331875413,53612.430984772865,51334.35534022393,52032.80543389146,58292.42523163371,48897.75669486942,51452.936171149195,57291.32010972306,46633.172490610625,49908.43404681464,58487.630424041825,48321.755260350306,51607.23201942254,6821.23303571032,-3269.1489869260913
2025-11-12,54678.073554824914,50237.97187421947,52206.419693447046,104196.3036908255,92865.95579688271,50945.789822433755,54095.54729526084,51850.934183106445,52476.50902443143,54654.62033816528,50246.485406873086,51715.617693448236,52831.4961692572,47904.33000486147,50324.13652686393,54376.57457464024,49645.57846861125,52027.469431655554,2471.6538613778685,-1968.4478192275783
2025-11-13,60858.09995738452,56038.58230462579,52227.63246850477,102550.85603678696,89441.58895457417,50967.35113755874,54190.83609928751,51756.35906974097,52563.41068482803,60499.64247642567,56309.870854693,51890.01811699757,59912.24719427721,55043.991561784685,50351.979920554746,60372.119967399136,55805.729686675004,52044.578865089985,8630.467488879745,3810.9498361210135
2025-11-14,23969.96338178476,19468.20798950765,20665.546487971213,44768.525304018,46422.90967014206,20031.885610308927,21566.634864551004,20410.976749707363,21050.5957898638,23860.58511141234,19235.917833481555,20105.227248794123,22581.838971646288,18412.52373945551,19672.411522584367,23963.50041882179,19480.34340217457,20651.200191674918,3304.416893813548,-1197.3384984635632
2025-11-15,26289.596245022847,21694.889175450917,20504.01918302953,46522.43139009821,47019.051835810016,19889.953085379115,21474.657865599766,20268.85821362609,20840.690368960237,26175.117125530134,21577.38030482451,19827.012525013295,25129.243141465933,20728.494279568986,19532.67515436758,26303.142637648984,21708.368229246393,20489.672886733235,5785.577061993317,1190.869992421387
2025-11-16,63807.224503579426,57028.95263281729,53248.323180594125,109751.33639630703,98698.36106097158,51938.93454324276,55060.941215341074,52865.85023714483,53472.368343251284,63789.79587605458,57165.9682747913,52795.98640738968,61820.62176524077,54764.639622670446,51340.13522332836,62914.27926770627,55529.19053181228,53110.41837337545,10558.9013229853,3780.629452223162
2025-11-17,51992.85928261663,49427.5030162367,54112.57435525198,103931.27244168449,96155.07877134203,52745.5891371713,55864.61924548657,53708.119905934705,54360.44533828599,51820.95728860577,49478.69742091336,53672.74529845347,51776.08268150574,47646.020226921166,52183.45464713338,53779.0473607381,49417.19241200601,53932.182957661294,-2119.71507263535,-4685.071339015281
2025-11-18,64585.16079075645,59314.238326762556,53354.44767852039,105790.10505677917,96373.1079569833,52051.35709395924,55171.81101077031,52995.732874560694,53717.6181010663,64172.68859446287,59251.1928487924,52834.121934644914,63501.36113879923,58453.95819507636,51444.49575070954,64206.6296739447,59123.98242045637,53156.01188225322,11230.713112236059,5959.790648242168
2025-11-19,64773.205230552834,58481.16393740967,53362.54182579382,110994.17689824513,101403.20175895965,52072.90069960947,55208.59949363683,53094.23737463291,53736.76072344357,64457.45187927302,58463.87835429487,52935.67331286782,62472.29903161067,57521.24803607569,51440.84455723253,63763.298346596144,59297.59018340566,53362.606806810465,11410.663404759012,5118.622111615849
2025-11-20,59926.935781153894,55242.92664896782,53927.51269016783,106485.35706524563,98095.44390761647,52660.931033796536,55654.855150787094,53754.328142149054,54398.85642659603,59477.56747248917,55313.3573806005,53624.911352575145,58336.167146481785,53341.11252394748,51997.3093722377,59448.222741911864,55131.59380981277,53788.08519177143,5999.4230909860635,1315.413958799989
2025-11-21,25881.912329917755,21832.330264707507,20881.234487562157,47323.30160572083,47699.157470046695,20124.98338736435,22142.983072169285,20622.197683798928,21271.322032001815,25265.78680499328,21743.33465168277,20353.515885127883,24863.851955294205,20904.288994669514,19734.577109134287,25893.37330911803,21842.741230098723,20866.888191265858,5000.677842355599,951.0957771453504
2025-11-22,27302.82118371999,22004.309976392746,21245.23370690579,48952.57846696937,47421.50637550751,20382.48263848079,22496.14633162944,20949.248504271778,21643.91237885871,27030.25181226757,21992.701162348905,20666.492388793682,25715.15010973882,20941.130854235824,20075.95933551331,27235.98659759739,22005.79260601342,21230.88741060949,6057.587476814198,759.0762694869554
2025-11-23,57842.23581816661,52420.66954857854,54736.66272848173,110018.2591370654,104021.28632771359,53450.59408348948,56453.39152542977,54305.543796647806,55166.65351525416,57603.04121383205,52366.00380669949,54277.55871012466,58076.37468368954,52536.35610276313,52793.51007804215,59847.00760586803,54419.513446941244,54769.72573451595,3105.5730896848836,-2315.993179903191
2025-11-24,55472.975847408445,57380.212837750776,53953.61310202498,104605.45373699938,97031.67104618279,52767.76144390058,55641.4116941457,53538.73190356189,54283.877392408234,55046.1238195222,57354.071679323366,53542.75429127583,53463.764403245055,56423.63856148206,52019.35983477251,56001.247155175835,58590.558103747244,53943.4330377924,1519.3627453834633,3426.5997357257947
2025-11-25,62004.71688723425,61377.72648693774,54561.66944267245,108842.15101315669,102048.22906448603,53267.82972074057,56232.90615699545,53878.69872705949,54855.795965355566,61634.96848054741,61732.91119558468,54426.69409773204,59712.965375846165,59277.714952839844,52601.537065121534,60953.77766185285,60524.16827932369,54361.005553588584,7443.047444561802,6816.05704426529
2025-11-26,64541.21008125529,56730.18817163034,55005.84214797624,110440.16933851024,104568.98150771426,53688.28151274356,56677.10496298874,54288.71588901885,55242.01999342111,64535.273584440394,56802.32475460908,54702.49594972136,62377.927319249684,55099.14607979675,53049.58207819623,63419.55598995686,56474.889693530225,54798.811466539686,9535.367933279049,1724.3460236540996
2025-11-27,57287.51613275034,55007.89658057932,55006.14400028285,106298.94568538318,100020.1697799683,53663.06222387773,56661.726145335604,54463.53319212381,55404.22490912306,57188.1761253927,54964.08970445026,54522.20977011538,55752.28867804889,51834.29934088346,53037.832515153284,56841.65010583003,55149.65061955777,54953.96218071942,2281.3721324674843,1.7525802964664763
2025-11-28,26470.65890174745,21650.001680667883,21244.243261697964,50557.69776725077,46609.742033737195,20336.207200786317,22496.853674316324,20829.11920114861,21627.982212983996,26531.812621132933,21672.301169482056,20769.623276329472,25173.54525295214,20530.694301590906,20118.31573473391,26463.770912492386,21668.231200094724,21229.896965401666,5226.415640049487,405.75841896991915
2025-11-29,36353.300116664,31702.49359664987,21716.137165260276,49439.04674244007,47791.17919997607,21527.486845136715,23017.16964983989,21336.502952018356,22219.65736647287,35843.62990889179,31882.298474760362,21364.499571785036,32617.956646645875,27742.128212660882,20571.275795563,36346.22507997063,31709.282291921547,21701.790868963977,14637.162951403727,9986.356431389595
2025-11-30,77768.00349490163,55903.96435587173,55524.966310110554,117819.52501231448,110291.51698931165,57124.134869378846,57210.04245821486,54932.3969627816,56088.66664142956,77718.081044685,56289.46225830284,55128.784440857315,76277.53983331166,54406.57001230912,53559.44717856149,76755.81236364477,56793.70774908269,55497.11731833316,22243.037184791072,378.9980457611746
2025-12-01,101650.68921722237,87629.41793974671,73085.20140900115,138422.96777052336,127274.996112778,79991.43297994997,70755.6960198871,74717.0622746848,73151.01823602387,101609.66131525811,87588.18986037254,72694.1582006654,100315.2847273585,85730.57536791838,70901.31440852043,101330.62071188701,87524.33969297208,73047.15459093446,28565.487808221224,14544.216530745558
2025-12-02,110272.8156366039,104862.28895791604,78052.6485144343,143764.34074170206,128782.91995457355,86160.4444688208,71361.38500108923,77373.82543378495,75540.63196601001,110263.35369821115,104762.66658314748,77730.48618535332,109567.13375187453,103375.59571802517,76002.97786043631,109919.82292635889,104141.2915838402,77834.4682251033,32220.1671221696,26809.640443481738
2025-12-03,98346.53728069662,87110.94064167725,65594.43278754962,133913.76431543974,120470.98629772545,73449.94284544761,60934.39948528962,62482.33883406429,66081.35347062213,98080.43878897917,87019.88779040505,65300.462630743015,97822.27132478368,85880.637515351,63381.644038239996,98240.92095793721,86934.680307953,65303.63669082109,32752.104493146995,21516.50785412763
2025-12-04,95052.3306225938,90132.41517821563,70232.59299575571,138101.03485440696,123509.88458592215,74293.98460391212,66269.21605831357,66925.30066127749,71675.49082346729,94803.97327646283,90318.7034918365,70520.05871665827,93758.34281552075,87471.0822997257,68009.8203764756,94882.48998428593,88851.91087732147,70265.27206402196,24819.73762683809,19899.822182459917
2025-12-05,56299.480902940835,56655.32081708714,28756.26755338766,67782.96198878248,61556.76567866417,29852.070232208764,26711.40384912826,26081.238293207658,30147.115283770236,55268.13212460385,56773.82913769455,28714.778602598748,54705.26374586282,56257.11179524559,27678.710272073215,56161.034622083236,56448.73128108812,28726.79010114007,27543.213349553174,27899.053263699476
2025-12-06,68605.2778887156,68111.79574469759,30652.146668390793,69677.27422717905,60604.35851570111,40590.679940272326,26472.085717206133,25492.191545493442,30983.06359096533,68663.18999376855,68252.35595089523,30424.306289312273,68290.56359264362,67643.43652457581,28784.163707655454,68408.19335632565,67891.98176916731,30621.312076748414,37953.13122032481,37459.6490763068
2025-12-07,91777.9228856835,85307.9295903345,60736.1081741067,134261.92801718132,117214.78183650237,64316.12811738584,62549.522469422656,62034.98348425358,60614.24006121017,91870.07361904596,85298.51472260799,60610.46537601025,90656.90665805525,83681.83400611645,58946.97719185639,91621.0701497733,85244.31930715879,60523.58025814533,31041.814711576793,24571.821416227802
2025-12-08,62930.37614125484,63411.13937678115,66570.7995502053,119539.48324484892,113475.32799120471,64889.443315807395,68877.34857168562,68014.3253622921,66386.38162803455,62862.46660437516,63473.5576096315,66334.87692992517,62023.3210971635,61060.07359577727,64423.22761056218,64047.23642839576,62826.56094848294,66502.78648076823,-3640.4234089504534,-3159.6601734241412
2025-12-09,64337.63301009162,61988.91948773878,66742.27841072649,122436.28448628513,116938.85400463303,65015.98175543239,69064.41729584422,68189.92981968602,66611.06284264712,64211.742940286575,61931.22878393547,66316.68597187226,62226.85314369735,59789.43992964291,64585.63424884835,64137.342129303885,61793.72226467687,66659.88548918461,-2404.645400634872,-4753.358922987711
2025-12-10,63343.45942291742,66238.73641926188,65718.94283219354,121468.3092320221,113887.95337270887,63952.613899652475,68034.88870623504,67186.37685601947,65538.2192427462,63246.93596214144,66179.27314619104,65313.51409703301,61649.24705386715,64699.350383956546,63570.04969588519,64315.81042307219,65991.16387455807,65510.41224059781,-2375.483409276123,519.7935870683432
2025-12-11,60980.09330859146,60366.333009995775,66616.65323161452,116409.76249815182,112997.21122045693,64884.855334695814,68944.05009688449,68118.99317680566,66367.82088724987,60899.52679138269,60392.11461618969,66264.16390965495,58820.91757059921,58436.28094413472,64459.911327299335,60780.9389750585,60427.18354107823,66570.71322071872,-5636.559923023058,-6250.320221618742
2025-12-12,29317.366856842404,40371.54506966677,29912.463554418515,61968.512552615735,57080.308912006905,28348.5636742149,32007.799615318807,31274.85351601686,29669.643437028728,29283.010158299334,40252.02256199327,29452.246746909455,27819.037299513133,39434.77512493279,28418.22934340871,29281.893408078777,40380.97597879671,29830.451156833802,-595.0966975761112,10459.081515248254
2025-12-13,28149.249454168737,27989.06037652854,30364.41481785149,63548.342615804555,59729.680335249075,28686.901973209948,32444.42833966168,31696.547378610216,30082.48055075894,28201.203072869765,27970.620082760186,30075.355970496676,26457.208755924843,25755.497209196372,28856.340298362415,27882.68694692301,27350.49357922248,30279.611596655086,-2215.165363682754,-2375.35444132295
2025-12-14,67543.72783398411,61254.74437889026,66202.30565143048,126086.98787099513,117877.92614677193,64335.19036552476,68546.19060748523,67597.61673150137,65904.82015803811,67457.26921907764,61220.317451745424,65672.27471563785,65210.52300069681,59081.7764440233,64049.95507417081,67197.8803302531,61555.80366270336,66022.85578581154,1341.422182553637,-4947.561272540217
2025-12-15,65839.43468418102,65014.80030159918,66068.34250667917,123398.50859402525,117187.35462967263,64293.69166613137,68450.42515659446,67526.99207914814,65815.97716265869,65695.2465188643,64999.35377735163,65541.71970395125,63922.80136722775,62881.54171350574,63914.81947485585,65401.07318937763,64725.91280250047,65865.5072691934,-228.90782249814947,-1053.5422050799898
2025-12-16,63139.41020157918,60558.19640826976,66591.17124360563,122712.75399866776,117344.75781659596,64779.355485386,68969.22530753506,67462.05574055405,66270.6851896131,63105.704063654615,60557.33298505152,66181.49601534709,61740.110097300676,58553.72548920964,64429.76239773795,62921.38594839362,60387.30720636497,66389.66098722971,-3451.7610420264464,-6032.974835335866
2025-12-17,63569.26283644423,60478.89290371391,66228.72767540003,120848.13153863557,114790.67228005617,64418.76424839787,68647.37442048412,66125.81098296994,65901.18771442493,63589.28846081601,60520.498207170305,65866.11489835179,61437.83222133154,58466.7039998774,64078.30514693181,63370.92135964992,61339.464748503044,66052.80745813106,-2659.464838955806,-5749.834771686124
2025-12-18,64700.674110729655,65808.4032066905,65802.33001945005,123761.23356039095,117253.44778293613,63924.100081106524,68287.51590421122,65116.52915927123,65485.183489845265,64378.647463108486,65786.72402394225,65414.882408662146,62362.208550647316,63576.19025977397,63656.19826494851,64444.343085418586,65654.08378821348,65602.47902058426,-1101.6559087203932,6.073187240457628
2025-12-19,28526.836437201342,30791.665326576258,30331.80806927174,62854.70887938971,57336.8291043747,28662.058977961013,32590.85183967893,29155.879457855426,30015.17874556876,28506.96954062974,30825.938206444385,29986.851207329728,26752.50920178349,29196.270770347575,28815.663906455204,28477.73313676407,30759.321902749532,30222.656464260854,-1804.9716320703992,459.8572573045167
2025-12-20,27751.77310476396,26813.067447000354,30086.896377986246,64439.72781794311,59906.76109551795,28374.82038200147,32402.14718889464,28413.335952993963,29762.988529480874,27796.130741227676,27076.542743491023,29920.667202628356,25908.944292287273,25150.189878870002,28582.59736397303,27708.847156523396,26757.42018652857,29997.85141774362,-2335.123273222285,-3273.828930985892
2025-12-21,67017.90767215774,64076.228786668085,65804.07398546826,123910.80938956123,116889.97784786983,63889.13959252188,68364.80216136343,63360.61574432549,65414.60869735554,67062.60493412103,64289.020082309435,65407.05113781239,65279.99384791749,62070.16155846512,63658.1145361784,66736.07724126238,63370.59914331201,65694.59163972191,1213.8336866894824,-1727.8451988001761
2025-12-22,64867.66449688909,65053.704997076544,66157.24640311804,123587.61601008213,117340.13297511723,64380.36171893659,68737.46522029565,63316.54356495589,65824.84059061755,64655.411141416065,65039.33120440366,65663.61621836056,62763.05752135827,62679.5901621213,64007.73069466684,64670.59840005587,65081.8681102309,65985.10870624632,-1289.581906228952,-1103.5414060414987
2025-12-23,63583.036186069454,60087.1371750328,66154.00795767571,119995.15181671185,115384.87367963565,64294.05463534778,68760.5104303502,63098.02134666983,65837.47091392773,63536.65085304095,60111.265617736266,65883.03025092906,61411.16821140495,57938.07450119647,64001.16708811302,63385.81487629579,59889.37614534242,65951.26909512607,-2570.9717716062587,-6066.870782642909
2025-12-24,64406.28481176964,65619.61620142938,65586.27368234783,123083.20321257401,116649.40240325182,63647.79760431134,68199.13370756397,62451.52873555383,65263.80634888641,64348.689449999954,65599.71400341365,65139.684874022074,62239.15099298411,63502.139594078864,63442.28705625355,64205.85083544614,65464.24880938055,65378.14671823115,-1179.9888705781923,33.342519081546925
