date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,policy,baseline
2025-03-03,835.8133005858617,-1056.8287798662914,-221.01547928043146,D56_mu069,X_strong_morning85
2025-03-04,1031.8810183806418,0.0,1031.8810183806418,D56_mu069,X_strong_morning85
2025-03-05,951.1466712755791,14.95268999999985,966.0993612755774,D56_mu069,X_strong_morning85
2025-03-06,912.236193639219,0.0,912.236193639219,D56_mu069,X_strong_morning85
2025-03-07,491.30034311252894,0.0,491.30034311252894,D56_mu069,X_strong_morning85
2025-03-08,400.10825040913915,-539.6431452702332,-139.53489486109538,D56_mu069,X_strong_morning85
2025-03-09,848.8535952093225,0.0,848.8535952093225,D56_mu069,X_strong_morning85
2025-03-10,684.766365492098,-2046.5054807177503,-1361.739115225646,D56_mu069,X_strong_morning85
2025-03-11,966.3753747094306,0.0,966.3753747094306,D56_mu069,X_strong_morning85
2025-03-12,952.8211328207617,0.0,952.8211328207617,D56_mu069,X_strong_morning85
2025-03-13,984.2914454658967,-4362.343096464301,-3378.051650998408,D56_mu069,X_strong_morning85
2025-03-14,674.1196342102594,-1622.4007052652298,-948.2810710549711,D56_mu069,X_strong_morning85
2025-03-15,441.8807719605684,-352.37287765279797,89.5078943077715,D56_mu069,X_strong_morning85
2025-03-16,1202.196293390145,0.0,1202.196293390145,D56_mu069,X_strong_morning85
2025-03-17,1023.449549402736,0.0,1023.449549402736,D56_mu069,X_strong_morning85
2025-03-18,1005.613224674642,-1113.8403346038199,-108.22710992918292,D56_mu069,X_strong_morning85
2025-03-19,1065.3932998762248,0.0,1065.3932998762248,D56_mu069,X_strong_morning85
2025-03-20,952.7929092107806,0.0,952.7929092107806,D56_mu069,X_strong_morning85
2025-03-21,388.4027040769088,-1726.6449035746532,-1338.2421994977449,D56_mu069,X_strong_morning85
2025-03-22,462.9747936022559,0.0,462.9747936022559,D56_mu069,X_strong_morning85
2025-03-23,886.6763682934834,0.0,886.6763682934834,D56_mu069,X_strong_morning85
2025-03-24,1054.1982129150638,0.0,1054.1982129150638,D56_mu069,X_strong_morning85
2025-03-25,1041.1283258996991,-3110.979815887211,-2069.851489987508,D56_mu069,X_strong_morning85
2025-03-26,1336.1271989845773,0.0,1336.1271989845773,D56_mu069,X_strong_morning85
2025-03-27,1278.2294579837908,0.0,1278.2294579837908,D56_mu069,X_strong_morning85
2025-03-28,445.30237624346773,-323.4795711345679,121.82280510889905,D56_mu069,X_strong_morning85
2025-03-29,327.5064182016413,-249.56127446903997,77.94514373260063,D56_mu069,X_strong_morning85
2025-03-30,900.0437396324196,0.0,900.0437396324196,D56_mu069,X_strong_morning85
2025-03-31,695.9206803400521,-2445.230914799912,-1749.3102344598665,D56_mu069,X_strong_morning85
2025-04-01,846.5338560404998,-4076.1574823471465,-3229.6236263066457,D56_mu069,X_strong_morning85
2025-04-02,780.2701543711228,-1806.4436568898018,-1026.1735025186863,D56_mu069,X_strong_morning85
2025-04-03,1032.1819159547667,0.0,1032.1819159547667,D56_mu069,X_strong_morning85
2025-04-04,326.9375493604839,0.0,326.9375493604839,D56_mu069,X_strong_morning85
2025-04-05,433.81542973379874,0.0,433.81542973379874,D56_mu069,X_strong_morning85
2025-04-06,908.425546269973,0.0,908.425546269973,D56_mu069,X_strong_morning85
2025-04-07,965.044268714817,0.0,965.044268714817,D56_mu069,X_strong_morning85
2025-04-08,737.092729648728,0.0,737.092729648728,D56_mu069,X_strong_morning85
2025-04-09,803.8258186639578,-630.8828312820369,172.94298738192447,D56_mu069,X_strong_morning85
2025-04-10,932.4183594373899,0.0,932.4183594373899,D56_mu069,X_strong_morning85
2025-04-11,229.89452484884896,0.0,229.89452484884896,D56_mu069,X_strong_morning85
2025-04-12,376.4356667721295,0.0,376.4356667721295,D56_mu069,X_strong_morning85
2025-04-13,275.7112713737588,0.0,275.7112713737588,D56_mu069,X_strong_morning85
2025-04-14,366.10957200694975,0.0,366.10957200694975,D56_mu069,X_strong_morning85
2025-04-15,427.0169468958484,0.0,427.0169468958484,D56_mu069,X_strong_morning85
2025-04-16,320.29492752818624,0.0,320.29492752818624,D56_mu069,X_strong_morning85
2025-04-17,595.9920275317927,0.0,595.9920275317927,D56_mu069,X_strong_morning85
2025-04-18,207.93849597171902,0.0,207.93849597171902,D56_mu069,X_strong_morning85
2025-04-19,76.5175936354517,0.0,76.5175936354517,D56_mu069,X_strong_morning85
2025-04-20,401.6420195194296,0.0,401.6420195194296,D56_mu069,X_strong_morning85
2025-04-21,309.6195486213255,0.0,309.6195486213255,D56_mu069,X_strong_morning85
2025-04-22,351.8727496352658,0.0,351.8727496352658,D56_mu069,X_strong_morning85
2025-04-23,260.6213089412413,0.0,260.6213089412413,D56_mu069,X_strong_morning85
2025-04-24,272.07654468865076,0.0,272.07654468865076,D56_mu069,X_strong_morning85
2025-04-25,68.98026051923807,0.0,68.98026051923807,D56_mu069,X_strong_morning85
2025-04-26,179.20655380847165,-988.0125093964957,-808.8059555880227,D56_mu069,X_strong_morning85
2025-04-27,277.5167419434074,-1678.921715144933,-1401.4049732015264,D56_mu069,X_strong_morning85
2025-04-28,739.1977114329566,1710.1637703835368,2449.361481816486,D56_mu069,X_strong_morning85
2025-04-29,843.5718174468711,-1250.747468133555,-407.17565068668773,D56_mu069,X_strong_morning85
2025-04-30,687.4441158126865,0.0,687.4441158126865,D56_mu069,X_strong_morning85
2025-05-01,444.7178118292577,-1835.3731882823304,-1390.655376453069,D56_mu069,X_strong_morning85
2025-05-02,376.5717059907529,-5559.473662917753,-5182.9019569269985,D56_mu069,X_strong_morning85
2025-05-03,726.2435378578248,-6668.6765081642025,-5942.432970306378,D56_mu069,X_strong_morning85
2025-05-04,1553.263416192065,-5146.555285526858,-3593.291869334789,D56_mu069,X_strong_morning85
2025-05-05,1621.7580758023978,-3064.2722346698365,-1442.5141588674378,D56_mu069,X_strong_morning85
2025-05-06,1419.1814443710173,-1534.1903638606004,-115.00891948958451,D56_mu069,X_strong_morning85
2025-05-07,1298.9380628864965,-1419.1914586487046,-120.25339576220722,D56_mu069,X_strong_morning85
2025-05-08,1245.1879936794357,-15.796146290330597,1229.3918473890953,D56_mu069,X_strong_morning85
2025-05-09,552.9998579986204,0.0,552.9998579986204,D56_mu069,X_strong_morning85
2025-05-10,237.1516355886306,0.0,237.1516355886306,D56_mu069,X_strong_morning85
2025-05-11,1188.4527959746629,0.0,1188.4527959746629,D56_mu069,X_strong_morning85
2025-05-12,1257.5835228337237,0.0,1257.5835228337237,D56_mu069,X_strong_morning85
2025-05-13,1273.5344723466405,0.0,1273.5344723466405,D56_mu069,X_strong_morning85
2025-05-14,1297.1765094906223,0.0,1297.1765094906223,D56_mu069,X_strong_morning85
2025-05-15,1137.2203109578331,0.0,1137.2203109578331,D56_mu069,X_strong_morning85
2025-05-16,289.18815638148226,0.0,289.18815638148226,D56_mu069,X_strong_morning85
2025-05-17,482.46004767678096,0.0,482.46004767678096,D56_mu069,X_strong_morning85
2025-05-18,1141.2044378756618,0.0,1141.2044378756618,D56_mu069,X_strong_morning85
2025-05-19,1127.3732229995148,83.04599802599017,1210.419221025506,D56_mu069,X_strong_morning85
2025-05-20,1492.4300610315113,0.0,1492.4300610315113,D56_mu069,X_strong_morning85
2025-05-21,1437.6367843997286,0.0,1437.6367843997286,D56_mu069,X_strong_morning85
2025-05-22,1460.7400486766637,0.0,1460.7400486766637,D56_mu069,X_strong_morning85
2025-05-23,374.38957329042387,-744.9243238974674,-370.53475060704295,D56_mu069,X_strong_morning85
2025-05-24,420.5471257929912,0.0,420.5471257929912,D56_mu069,X_strong_morning85
2025-05-25,1080.3753713127153,0.0,1080.3753713127153,D56_mu069,X_strong_morning85
2025-05-26,1111.56972562187,-3031.875270922643,-1920.3055453007692,D56_mu069,X_strong_morning85
2025-05-27,770.9578187539082,0.0,770.9578187539082,D56_mu069,X_strong_morning85
2025-05-28,1106.067394435413,0.0,1106.067394435413,D56_mu069,X_strong_morning85
2025-05-29,1282.448980952322,-1214.8287579602463,67.62022299207456,D56_mu069,X_strong_morning85
2025-05-30,-251.3268012802364,0.0,-251.3268012802364,D56_mu069,X_strong_morning85
2025-05-31,140.85437625527993,-417.9160119033065,-277.0616356480259,D56_mu069,X_strong_morning85
2025-06-01,621.5050202363927,-6999.546027214354,-6378.041006977961,D56_mu069,X_strong_morning85
2025-06-02,941.0080039408058,-8293.211287024991,-7352.203283084193,D56_mu069,X_strong_morning85
2025-06-03,873.9589588051676,-10051.709021285667,-9177.750062480496,D56_mu069,X_strong_morning85
2025-06-04,890.8321098242232,-7953.409865681893,-7062.5777558576665,D56_mu069,X_strong_morning85
2025-06-05,358.4101177165867,-474.6649848536799,-116.2548671370896,D56_mu069,X_strong_morning85
2025-06-06,-96.59311171396257,-914.9383097463106,-1011.5314214602768,D56_mu069,X_strong_morning85
2025-06-07,28.991727592627285,-177.66239094101138,-148.67066334838455,D56_mu069,X_strong_morning85
2025-06-08,-568.9617448372883,0.0,-568.9617448372883,D56_mu069,X_strong_morning85
2025-06-09,-1072.9046691882977,0.0,-1072.9046691882977,D56_mu069,X_strong_morning85
2025-06-10,-864.6223003493578,0.0,-864.6223003493578,D56_mu069,X_strong_morning85
2025-06-11,-718.8385764467603,-3391.7720027882674,-4110.610579235028,D56_mu069,X_strong_morning85
2025-06-12,-652.3501814332049,0.0,-652.3501814332049,D56_mu069,X_strong_morning85
2025-06-13,-743.3965236875229,0.0,-743.3965236875229,D56_mu069,X_strong_morning85
2025-06-14,-431.91086258787254,0.0,-431.91086258787254,D56_mu069,X_strong_morning85
2025-06-15,-691.6906047719967,0.0,-691.6906047719967,D56_mu069,X_strong_morning85
2025-06-16,-1177.2828878668806,0.0,-1177.2828878668806,D56_mu069,X_strong_morning85
2025-06-17,-725.953528295162,0.0,-725.953528295162,D56_mu069,X_strong_morning85
2025-06-18,-518.229432761138,0.0,-518.229432761138,D56_mu069,X_strong_morning85
2025-06-19,-864.9598673254222,0.0,-864.9598673254222,D56_mu069,X_strong_morning85
2025-06-20,-634.5471740917601,0.0,-634.5471740917601,D56_mu069,X_strong_morning85
2025-06-21,-583.2210995153582,0.0,-583.2210995153582,D56_mu069,X_strong_morning85
2025-06-22,-1003.4670902959915,0.0,-1003.4670902959915,D56_mu069,X_strong_morning85
2025-06-23,-954.9575287711268,0.0,-954.9575287711268,D56_mu069,X_strong_morning85
2025-06-24,-827.1201091847615,-3827.9389013950404,-4655.059010579804,D56_mu069,X_strong_morning85
2025-06-25,-364.9070254792532,0.0,-364.9070254792532,D56_mu069,X_strong_morning85
2025-06-26,-579.8829107145284,0.0,-579.8829107145284,D56_mu069,X_strong_morning85
2025-06-27,-497.8399575679141,0.0,-497.8399575679141,D56_mu069,X_strong_morning85
2025-06-28,-399.83740084081364,0.0,-399.83740084081364,D56_mu069,X_strong_morning85
2025-06-29,631.0072332922427,0.0,631.0072332922427,D56_mu069,X_strong_morning85
2025-06-30,-373.0767212028077,0.0,-373.0767212028077,D56_mu069,X_strong_morning85
2025-07-01,-488.97373028042057,1553.3138931990072,1064.3401629185828,D56_mu069,X_strong_morning85
2025-07-02,-943.2919391905234,2457.699728671968,1514.40778948144,D56_mu069,X_strong_morning85
2025-07-03,-1173.5953246431018,9396.678525681165,8223.08320103807,D56_mu069,X_strong_morning85
2025-07-04,-1025.3449815178137,2531.5705897591433,1506.2256082413223,D56_mu069,X_strong_morning85
2025-07-05,-1476.159607072037,8271.119417396412,6794.959810324377,D56_mu069,X_strong_morning85
2025-07-06,-2978.6294692777956,24906.186892661855,21927.55742338406,D56_mu069,X_strong_morning85
2025-07-07,-2656.732053525775,1848.1107915477376,-808.6212619780345,D56_mu069,X_strong_morning85
2025-07-08,-2271.1968195269583,0.0,-2271.1968195269583,D56_mu069,X_strong_morning85
2025-07-09,-2280.4258602465634,0.0,-2280.4258602465634,D56_mu069,X_strong_morning85
2025-07-10,-2584.415790349027,0.0,-2584.415790349027,D56_mu069,X_strong_morning85
2025-07-11,-1078.641496793054,0.0,-1078.641496793054,D56_mu069,X_strong_morning85
2025-07-12,-982.4740172870297,0.0,-982.4740172870297,D56_mu069,X_strong_morning85
2025-07-13,-2288.79657589164,0.0,-2288.79657589164,D56_mu069,X_strong_morning85
2025-07-14,-2969.347832298714,0.0,-2969.347832298714,D56_mu069,X_strong_morning85
2025-07-15,-2697.921347194395,0.0,-2697.921347194395,D56_mu069,X_strong_morning85
2025-07-16,-3005.988335924296,0.0,-3005.988335924296,D56_mu069,X_strong_morning85
2025-07-17,-2461.2902161194215,0.0,-2461.2902161194215,D56_mu069,X_strong_morning85
2025-07-18,-961.1158134288744,0.0,-961.1158134288744,D56_mu069,X_strong_morning85
2025-07-19,-811.9756867892756,0.0,-811.9756867892756,D56_mu069,X_strong_morning85
2025-07-20,-2079.9677281964323,0.0,-2079.9677281964323,D56_mu069,X_strong_morning85
2025-07-21,-2594.513505238203,0.0,-2594.513505238203,D56_mu069,X_strong_morning85
2025-07-22,-2226.861333982546,0.0,-2226.861333982546,D56_mu069,X_strong_morning85
2025-07-23,-2346.0383538657334,0.0,-2346.0383538657334,D56_mu069,X_strong_morning85
2025-07-24,-2390.7967787547677,0.0,-2390.7967787547677,D56_mu069,X_strong_morning85
2025-07-25,-857.3687707877507,0.0,-857.3687707877507,D56_mu069,X_strong_morning85
2025-07-26,-924.3041925883954,0.0,-924.3041925883954,D56_mu069,X_strong_morning85
2025-07-27,-2218.2905462475246,2496.4404211416777,278.14987489415216,D56_mu069,X_strong_morning85
2025-07-28,-2167.1340109150406,646.5374317158886,-1520.5965791991548,D56_mu069,X_strong_morning85
2025-07-29,-297.9543479072672,0.0,-297.9543479072672,D56_mu069,X_strong_morning85
2025-07-30,-756.5650793265595,0.0,-756.5650793265595,D56_mu069,X_strong_morning85
2025-07-31,-318.13587069752975,0.0,-318.13587069752975,D56_mu069,X_strong_morning85
2025-08-01,-892.7373155994828,0.0,-892.7373155994828,D56_mu069,X_strong_morning85
2025-08-02,-1126.8901417636553,0.0,-1126.8901417636553,D56_mu069,X_strong_morning85
2025-08-03,-586.702637387425,0.0,-586.702637387425,D56_mu069,X_strong_morning85
2025-08-04,-1424.1228640702539,0.0,-1424.1228640702539,D56_mu069,X_strong_morning85
2025-08-05,-1991.1675474055228,0.0,-1991.1675474055228,D56_mu069,X_strong_morning85
2025-08-06,-1589.568074841416,6975.699594898852,5386.131520057432,D56_mu069,X_strong_morning85
2025-08-07,-1680.9209796079522,47.19009055442434,-1633.7308890535278,D56_mu069,X_strong_morning85
2025-08-08,-788.2403350464956,0.0,-788.2403350464956,D56_mu069,X_strong_morning85
2025-08-09,-267.4193147734659,0.0,-267.4193147734659,D56_mu069,X_strong_morning85
2025-08-10,-1653.0592586381026,0.0,-1653.0592586381026,D56_mu069,X_strong_morning85
2025-08-11,-1352.3933428625533,518.5296439739186,-833.8636988886356,D56_mu069,X_strong_morning85
2025-08-12,-1360.7247655884566,9502.93085777304,8142.206092184591,D56_mu069,X_strong_morning85
2025-08-13,-1695.3265090999412,331.76887249912613,-1363.5576366008172,D56_mu069,X_strong_morning85
2025-08-14,-1142.0319263449637,1394.4343302807868,252.40240393582644,D56_mu069,X_strong_morning85
2025-08-15,-1314.1553489620055,1861.67573203729,547.5203830752871,D56_mu069,X_strong_morning85
2025-08-16,-1232.3525047635521,0.0,-1232.3525047635521,D56_mu069,X_strong_morning85
2025-08-17,-931.5689825417867,106.26060414255134,-825.3083783992333,D56_mu069,X_strong_morning85
2025-08-18,-986.2122899369497,293.06411758256803,-693.1481723543839,D56_mu069,X_strong_morning85
2025-08-19,-905.6863115918895,133.44741292301248,-772.238898668882,D56_mu069,X_strong_morning85
2025-08-20,-737.0931940833689,4799.519644707605,4062.42645062424,D56_mu069,X_strong_morning85
2025-08-21,-932.420018878387,0.0,-932.420018878387,D56_mu069,X_strong_morning85
2025-08-22,-1002.0188021891117,0.0,-1002.0188021891117,D56_mu069,X_strong_morning85
2025-08-23,-848.6855932448307,0.0,-848.6855932448307,D56_mu069,X_strong_morning85
2025-08-24,-351.1361827576766,0.0,-351.1361827576766,D56_mu069,X_strong_morning85
2025-08-25,-72.09858686594816,-9.521988447619151,-81.62057531357277,D56_mu069,X_strong_morning85
2025-08-26,-796.8029458194069,0.0,-796.8029458194069,D56_mu069,X_strong_morning85
2025-08-27,-11.137943561516295,0.0,-11.137943561516295,D56_mu069,X_strong_morning85
2025-08-28,279.2061026677475,2140.3637373607166,2419.5698400284673,D56_mu069,X_strong_morning85
2025-08-29,292.64620975623257,0.0,292.64620975623257,D56_mu069,X_strong_morning85
2025-08-30,779.9246927804234,0.0,779.9246927804234,D56_mu069,X_strong_morning85
2025-08-31,1112.3013480553345,0.0,1112.3013480553345,D56_mu069,X_strong_morning85
2025-09-01,1448.0045005645807,0.0,1448.0045005645807,D56_mu069,X_strong_morning85
2025-09-02,-41.111782324762316,0.0,-41.111782324762316,D56_mu069,X_strong_morning85
2025-09-03,197.71630661955714,0.0,197.71630661955714,D56_mu069,X_strong_morning85
2025-09-04,170.7044427325527,0.0,170.7044427325527,D56_mu069,X_strong_morning85
2025-09-05,-119.36150277371053,0.0,-119.36150277371053,D56_mu069,X_strong_morning85
2025-09-06,189.9554130730321,0.0,189.9554130730321,D56_mu069,X_strong_morning85
2025-09-07,-89.13726499916083,0.0,-89.13726499916083,D56_mu069,X_strong_morning85
2025-09-08,43.44688936918101,-11476.89387876579,-11433.446989396609,D56_mu069,X_strong_morning85
2025-09-09,1661.3031344034898,-2520.9448223691847,-859.6416879656972,D56_mu069,X_strong_morning85
2025-09-10,1773.0198147731571,-11367.07625317189,-9594.056438398737,D56_mu069,X_strong_morning85
2025-09-11,1518.2159672623166,-2558.614801219769,-1040.3988339574498,D56_mu069,X_strong_morning85
2025-09-12,1052.0840780718208,-4313.390899871542,-3261.3068217997243,D56_mu069,X_strong_morning85
2025-09-13,1058.4166739347493,-2454.967314762969,-1396.55064082822,D56_mu069,X_strong_morning85
2025-09-14,1053.8074103432737,-2825.4598092294837,-1771.65239888621,D56_mu069,X_strong_morning85
2025-09-15,1389.4983211154467,-800.8316505367771,588.6666705786702,D56_mu069,X_strong_morning85
2025-09-16,1347.81970804937,-1716.5992826462468,-368.77957459687605,D56_mu069,X_strong_morning85
2025-09-17,1148.8751181616826,34.708893749999724,1183.5840119116838,D56_mu069,X_strong_morning85
2025-09-18,1061.7640230183315,-25.152165728127496,1036.6118572901978,D56_mu069,X_strong_morning85
2025-09-19,726.9122071249985,-2430.9583609978467,-1704.0461538728523,D56_mu069,X_strong_morning85
2025-09-20,577.1427482092731,-811.8700503126887,-234.7273021034125,D56_mu069,X_strong_morning85
2025-09-21,898.099998828824,0.0,898.099998828824,D56_mu069,X_strong_morning85
2025-09-22,911.6390726563623,-1945.0630332151277,-1033.4239605587645,D56_mu069,X_strong_morning85
2025-09-23,1366.3608016317812,-458.2623590712679,908.0984425605129,D56_mu069,X_strong_morning85
2025-09-24,1456.5966970047084,0.0,1456.5966970047084,D56_mu069,X_strong_morning85
2025-09-25,1333.7584781288679,0.0,1333.7584781288679,D56_mu069,X_strong_morning85
2025-09-26,829.8047569160335,-1404.8642956548583,-575.0595387388275,D56_mu069,X_strong_morning85
2025-09-27,854.5538629374532,-1669.9347933107201,-815.3809303732669,D56_mu069,X_strong_morning85
2025-09-28,1318.8359346476573,-660.4883596364922,658.3475750111684,D56_mu069,X_strong_morning85
2025-09-29,1243.2558437315893,0.0,1243.2558437315965,D56_mu069,X_strong_morning85
2025-09-30,1595.5410491898874,-96.27473954907232,1499.2663096408141,D56_mu069,X_strong_morning85
2025-10-01,1590.0196939135349,0.0,1590.0196939135349,D56_mu069,X_strong_morning85
2025-10-02,999.3518076986875,0.0,999.3518076986875,D56_mu069,X_strong_morning85
2025-10-03,328.45859391477643,0.0,328.45859391477643,D56_mu069,X_strong_morning85
2025-10-04,476.93432035247315,0.0,476.93432035247315,D56_mu069,X_strong_morning85
2025-10-05,923.9918950144565,0.0,923.9918950144565,D56_mu069,X_strong_morning85
2025-10-06,998.3601156284931,0.0,998.3601156284931,D56_mu069,X_strong_morning85
2025-10-07,764.1931326038684,0.0,764.1931326038684,D56_mu069,X_strong_morning85
2025-10-08,701.6611772746546,0.0,701.6611772746546,D56_mu069,X_strong_morning85
2025-10-09,1093.5249003306963,0.0,1093.5249003306963,D56_mu069,X_strong_morning85
2025-10-10,671.7105357761866,0.0,671.7105357761866,D56_mu069,X_strong_morning85
2025-10-11,476.3080311667909,0.0,476.3080311667909,D56_mu069,X_strong_morning85
2025-10-12,816.7969955563894,98.03580773333336,914.8328032897261,D56_mu069,X_strong_morning85
2025-10-13,765.6928556156709,0.0,765.6928556156709,D56_mu069,X_strong_morning85
2025-10-14,821.5334094698919,0.0,821.5334094698919,D56_mu069,X_strong_morning85
2025-10-15,848.090170595744,-1569.6317159282387,-721.5415453324968,D56_mu069,X_strong_morning85
2025-10-16,616.8589629766066,802.3567270335438,1419.2156900101472,D56_mu069,X_strong_morning85
2025-10-17,619.0556649730279,0.0,619.0556649730279,D56_mu069,X_strong_morning85
2025-10-18,411.45116064062677,0.0,411.45116064062677,D56_mu069,X_strong_morning85
2025-10-19,129.1482402622205,2994.102406688152,3123.2506469503714,D56_mu069,X_strong_morning85
2025-10-20,446.65690904535586,1406.9180574776547,1853.5749665230105,D56_mu069,X_strong_morning85
2025-10-21,555.4342973941093,0.0,555.4342973941093,D56_mu069,X_strong_morning85
2025-10-22,249.81227410034626,1830.6905941271036,2080.5028682274497,D56_mu069,X_strong_morning85
2025-10-23,513.6758613325146,0.0,513.6758613325146,D56_mu069,X_strong_morning85
2025-10-24,183.58346763160444,0.0,183.58346763160444,D56_mu069,X_strong_morning85
2025-10-25,-11.879659523794544,0.0,-11.879659523794544,D56_mu069,X_strong_morning85
2025-10-26,52.36319867509155,0.0,52.36319867509155,D56_mu069,X_strong_morning85
2025-10-27,-118.5574282332309,0.0,-118.5574282332309,D56_mu069,X_strong_morning85
2025-10-28,137.05752428660344,0.0,137.05752428660344,D56_mu069,X_strong_morning85
2025-10-29,-170.1626559023207,1393.7506221344565,1223.5879662321313,D56_mu069,X_strong_morning85
2025-10-30,-44.529184592676756,0.0,-44.529184592676756,D56_mu069,X_strong_morning85
2025-10-31,-48.4928706140272,0.0,-48.4928706140272,D56_mu069,X_strong_morning85
2025-11-01,-271.97390824051035,0.0,-271.97390824051035,D56_mu069,X_strong_morning85
2025-11-02,-60.880590230030066,0.0,-60.880590230030066,D56_mu069,X_strong_morning85
2025-11-03,367.01878252325696,0.0,367.01878252325696,D56_mu069,X_strong_morning85
2025-11-04,453.66036848022486,43.057126847670496,496.71749532789545,D56_mu069,X_strong_morning85
2025-11-05,662.6202408201789,0.0,662.6202408201789,D56_mu069,X_strong_morning85
2025-11-06,310.37281886659184,938.0282942339339,1248.4011131005173,D56_mu069,X_strong_morning85
2025-11-07,193.88182328149924,0.0,193.88182328149924,D56_mu069,X_strong_morning85
2025-11-08,-9.137455189789762,0.0,-9.137455189789762,D56_mu069,X_strong_morning85
2025-11-09,245.85737081220577,0.0,245.85737081220577,D56_mu069,X_strong_morning85
2025-11-10,303.240984800359,0.0,303.240984800359,D56_mu069,X_strong_morning85
2025-11-11,622.3164020979821,0.0,622.3164020979821,D56_mu069,X_strong_morning85
2025-11-12,492.8198516337361,0.0,492.8198516337361,D56_mu069,X_strong_morning85
2025-11-13,404.6917712487484,0.0,404.6917712487484,D56_mu069,X_strong_morning85
2025-11-14,262.0785684039911,0.0,262.0785684039911,D56_mu069,X_strong_morning85
2025-11-15,55.33537806928507,0.0,55.33537806928507,D56_mu069,X_strong_morning85
2025-11-16,490.6509566367313,0.0,490.6509566367313,D56_mu069,X_strong_morning85
2025-11-17,623.0983247461554,0.0,623.0983247461554,D56_mu069,X_strong_morning85
2025-11-18,383.6649558177305,0.0,383.6649558177305,D56_mu069,X_strong_morning85
2025-11-19,352.356094787865,6.301057499999959,358.65715228786576,D56_mu069,X_strong_morning85
2025-11-20,314.78296178094024,0.0,314.78296178094024,D56_mu069,X_strong_morning85
2025-11-21,247.92180335999728,0.0,247.92180335999728,D56_mu069,X_strong_morning85
2025-11-22,110.64202833800664,0.0,110.64202833800664,D56_mu069,X_strong_morning85
2025-11-23,333.94801204636315,0.0,333.94801204636315,D56_mu069,X_strong_morning85
2025-11-24,557.4664275716568,0.0,557.4664275716568,D56_mu069,X_strong_morning85
2025-11-25,709.8257890246459,0.0,709.8257890246459,D56_mu069,X_strong_morning85
2025-11-26,703.2207761603786,0.0,703.2207761603786,D56_mu069,X_strong_morning85
2025-11-27,382.066098259078,0.0,382.066098259078,D56_mu069,X_strong_morning85
2025-11-28,196.0162936834422,0.0,196.0162936834422,D56_mu069,X_strong_morning85
2025-11-29,275.36928189601167,0.0,275.36928189601167,D56_mu069,X_strong_morning85
2025-11-30,330.6685617830226,0.0,330.6685617830226,D56_mu069,X_strong_morning85
2025-12-01,344.2194845541453,-4305.562939330477,-3961.3434547763172,D56_mu069,X_strong_morning85
2025-12-02,516.3263835005127,-5827.811423255716,-5311.485039755207,D56_mu069,X_strong_morning85
2025-12-03,856.1144199448463,-6805.979371611442,-5949.864951666605,D56_mu069,X_strong_morning85
2025-12-04,993.4913348640039,-5937.206959744779,-4943.715624880788,D56_mu069,X_strong_morning85
2025-12-05,805.4734619968331,-7046.386725930685,-6240.913263933853,D56_mu069,X_strong_morning85
2025-12-06,181.76278959510455,-1281.3336098065174,-1099.570820211411,D56_mu069,X_strong_morning85
2025-12-07,235.94873432951863,-695.2108326102901,-459.26209828077117,D56_mu069,X_strong_morning85
2025-12-08,293.65974053110403,0.0,293.65974053110403,D56_mu069,X_strong_morning85
2025-12-09,179.03084566011967,0.0,179.03084566011967,D56_mu069,X_strong_morning85
2025-12-10,162.74581937451148,0.0,162.74581937451148,D56_mu069,X_strong_morning85
2025-12-11,303.773727778811,0.0,303.773727778811,D56_mu069,X_strong_morning85
2025-12-12,104.03672650281806,0.0,104.03672650281806,D56_mu069,X_strong_morning85
2025-12-13,149.49613388435682,0.0,149.49613388435682,D56_mu069,X_strong_morning85
2025-12-14,82.80336213282135,0.0,82.80336213282135,D56_mu069,X_strong_morning85
2025-12-15,382.0208835878875,0.0,382.0208835878875,D56_mu069,X_strong_morning85
2025-12-16,617.7636696743866,0.0,617.7636696743866,D56_mu069,X_strong_morning85
2025-12-17,870.5449945455839,0.0,870.5449945455839,D56_mu069,X_strong_morning85
2025-12-18,821.4901864884159,0.0,821.4901864884159,D56_mu069,X_strong_morning85
2025-12-19,149.32977660537654,0.0,149.32977660537654,D56_mu069,X_strong_morning85
2025-12-20,98.77919293348896,0.0,98.77919293348896,D56_mu069,X_strong_morning85
2025-12-21,807.5192320808201,0.0,807.5192320808201,D56_mu069,X_strong_morning85
2025-12-22,607.2699791557025,0.0,607.2699791557025,D56_mu069,X_strong_morning85
2025-12-23,769.0170270139351,0.0,769.0170270139351,D56_mu069,X_strong_morning85
2025-12-24,647.0862245734097,0.0,647.0862245734097,D56_mu069,X_strong_morning85
2025-12-25,807.0698055716639,0.0,807.0698055716639,D56_mu069,X_strong_morning85
2025-12-26,591.7474849498576,0.0,591.7474849498576,D56_mu069,X_strong_morning85
2025-12-27,478.4596727748176,0.0,478.4596727748176,D56_mu069,X_strong_morning85
2025-12-28,412.849353912723,151.02254731828134,563.871901231003,D56_mu069,X_strong_morning85
2025-12-29,91.56252030525502,0.0,91.56252030525502,D56_mu069,X_strong_morning85
2025-12-30,-333.1399544414744,191.98243540721916,-141.15751903425553,D56_mu069,X_strong_morning85
2025-12-31,-889.0119722401723,0.0,-889.0119722401723,D56_mu069,X_strong_morning85
2025-02-01,1232.1673414113284,470.4393104464916,1702.606651857819,D56_mu0,B0
