issue_time,target_time,horizon_h,pv_forecast_kw,forecast_interval_count,forecast_hour_kwh,actual_interval_count,actual_hour_kwh,comparison_status,interval_start,target_business_date,issue_hour,lead_block,error_kwh,error_available_time,actual_positive_pv
2025-10-08T12:00:00,2025-10-09T03:00:00,15,0.0,6,0.0,6,0.0,comparable,2025-10-09T02:00:00,2025-10-09,12,3,0.0,2025-10-09T03:00:00,False
2025-10-08T12:00:00,2025-10-09T04:00:00,16,0.0,6,0.0,6,0.0,comparable,2025-10-09T03:00:00,2025-10-09,12,3,0.0,2025-10-09T04:00:00,False
2025-10-08T12:00:00,2025-10-09T05:00:00,17,0.0,6,0.0,6,0.00355,comparable,2025-10-09T04:00:00,2025-10-09,12,3,-0.00355,2025-10-09T05:00:00,True
2025-10-08T12:00:00,2025-10-09T06:00:00,18,0.0,6,0.0,6,0.6895166666666667,comparable,2025-10-09T05:00:00,2025-10-09,12,3,-0.6895166666666667,2025-10-09T06:00:00,True
2025-10-08T12:00:00,2025-10-09T07:00:00,19,1405.884,6,702.942,6,483.62046666666663,comparable,2025-10-09T06:00:00,2025-10-09,12,4,219.32153333333338,2025-10-09T07:00:00,True
2025-10-08T12:00:00,2025-10-09T08:00:00,20,3910.65,6,2658.267,6,2389.3242333333337,comparable,2025-10-09T07:00:00,2025-10-09,12,4,268.9427666666661,2025-10-09T08:00:00,True
2025-10-08T12:00:00,2025-10-09T09:00:00,21,6487.05,6,5198.85,6,4821.877,comparable,2025-10-09T08:00:00,2025-10-09,12,4,376.97299999999996,2025-10-09T09:00:00,True
2025-10-08T12:00:00,2025-10-09T10:00:00,22,8557.65,6,7522.35,6,6700.919283333334,comparable,2025-10-09T09:00:00,2025-10-09,12,4,821.4307166666667,2025-10-09T10:00:00,True
2025-10-08T12:00:00,2025-10-09T11:00:00,23,8789.9165,6,8673.78325,6,7758.604600000001,comparable,2025-10-09T10:00:00,2025-10-09,12,4,915.1786499999998,2025-10-09T11:00:00,True
2025-10-08T12:00:00,2025-10-09T12:00:00,24,9835.125,6,9312.52075,6,8582.881816666668,comparable,2025-10-09T11:00:00,2025-10-09,12,4,729.6389333333318,2025-10-09T12:00:00,True
2025-10-08T18:00:00,2025-10-08T19:00:00,1,0.0,6,0.0,6,0.8128166666666667,comparable,2025-10-08T18:00:00,2025-10-08,18,1,-0.8128166666666667,2025-10-08T19:00:00,True
2025-10-08T18:00:00,2025-10-08T20:00:00,2,0.0,6,0.0,6,0.0042,comparable,2025-10-08T19:00:00,2025-10-08,18,1,-0.0042,2025-10-08T20:00:00,True
2025-10-08T18:00:00,2025-10-08T21:00:00,3,0.0,6,0.0,6,0.0,comparable,2025-10-08T20:00:00,2025-10-08,18,1,0.0,2025-10-08T21:00:00,False
2025-10-08T18:00:00,2025-10-08T22:00:00,4,0.0,6,0.0,6,0.0,comparable,2025-10-08T21:00:00,2025-10-08,18,1,0.0,2025-10-08T22:00:00,False
2025-10-08T18:00:00,2025-10-08T23:00:00,5,0.0,6,0.0,6,0.0,comparable,2025-10-08T22:00:00,2025-10-08,18,1,0.0,2025-10-08T23:00:00,False
2025-10-08T18:00:00,2025-10-09T00:00:00,6,0.0,6,0.0,6,0.0,comparable,2025-10-08T23:00:00,2025-10-08,18,1,0.0,2025-10-09T00:00:00,False
2025-10-08T18:00:00,2025-10-09T01:00:00,7,0.0,6,0.0,6,0.0,comparable,2025-10-09T00:00:00,2025-10-09,18,2,0.0,2025-10-09T01:00:00,False
2025-10-08T18:00:00,2025-10-09T02:00:00,8,0.0,6,0.0,6,0.0,comparable,2025-10-09T01:00:00,2025-10-09,18,2,0.0,2025-10-09T02:00:00,False
2025-10-08T18:00:00,2025-10-09T03:00:00,9,0.0,6,0.0,6,0.0,comparable,2025-10-09T02:00:00,2025-10-09,18,2,0.0,2025-10-09T03:00:00,False
2025-10-08T18:00:00,2025-10-09T04:00:00,10,0.0,6,0.0,6,0.0,comparable,2025-10-09T03:00:00,2025-10-09,18,2,0.0,2025-10-09T04:00:00,False
2025-10-08T18:00:00,2025-10-09T05:00:00,11,0.0,6,0.0,6,0.00355,comparable,2025-10-09T04:00:00,2025-10-09,18,2,-0.00355,2025-10-09T05:00:00,True
2025-10-08T18:00:00,2025-10-09T06:00:00,12,0.0,6,0.0,6,0.6895166666666667,comparable,2025-10-09T05:00:00,2025-10-09,18,2,-0.6895166666666667,2025-10-09T06:00:00,True
2025-10-08T18:00:00,2025-10-09T07:00:00,13,1179.2659,6,589.63295,6,483.62046666666663,comparable,2025-10-09T06:00:00,2025-10-09,18,3,106.01248333333342,2025-10-09T07:00:00,True
2025-10-08T18:00:00,2025-10-09T08:00:00,14,2857.9423,6,2018.6041,6,2389.3242333333337,comparable,2025-10-09T07:00:00,2025-10-09,18,3,-370.7201333333337,2025-10-09T08:00:00,True
2025-10-08T18:00:00,2025-10-09T09:00:00,15,4737.9313,6,3797.9368,6,4821.877,comparable,2025-10-09T08:00:00,2025-10-09,18,3,-1023.9402000000005,2025-10-09T09:00:00,True
2025-10-08T18:00:00,2025-10-09T10:00:00,16,5397.9462,6,5067.93875,6,6700.919283333334,comparable,2025-10-09T09:00:00,2025-10-09,18,3,-1632.9805333333334,2025-10-09T10:00:00,True
2025-10-08T18:00:00,2025-10-09T11:00:00,17,5110.5564,6,5254.2513,6,7758.604600000001,comparable,2025-10-09T10:00:00,2025-10-09,18,3,-2504.3533000000007,2025-10-09T11:00:00,True
2025-10-08T18:00:00,2025-10-09T12:00:00,18,7184.785,6,6147.670700000001,6,8582.881816666668,comparable,2025-10-09T11:00:00,2025-10-09,18,3,-2435.2111166666673,2025-10-09T12:00:00,True
2025-10-08T18:00:00,2025-10-09T13:00:00,19,8343.5255,6,7764.15525,6,8989.558566666667,comparable,2025-10-09T12:00:00,2025-10-09,18,4,-1225.4033166666668,2025-10-09T13:00:00,True
2025-10-08T18:00:00,2025-10-09T14:00:00,20,8140.3957,6,8241.9606,6,8434.511533333332,comparable,2025-10-09T13:00:00,2025-10-09,18,4,-192.55093333333207,2025-10-09T14:00:00,True
2025-10-08T18:00:00,2025-10-09T15:00:00,21,6115.875,6,7128.13535,6,6676.798066666666,comparable,2025-10-09T14:00:00,2025-10-09,18,4,451.3372833333333,2025-10-09T15:00:00,True
2025-10-08T18:00:00,2025-10-09T16:00:00,22,4003.6125,6,5059.74375,6,4277.814116666666,comparable,2025-10-09T15:00:00,2025-10-09,18,4,781.9296333333332,2025-10-09T16:00:00,True
2025-10-08T18:00:00,2025-10-09T17:00:00,23,1642.3875,6,2823.0,6,2215.8696833333333,comparable,2025-10-09T16:00:00,2025-10-09,18,4,607.1303166666667,2025-10-09T17:00:00,True
2025-10-08T18:00:00,2025-10-09T18:00:00,24,0.0,6,821.19375,6,339.74469999999997,comparable,2025-10-09T17:00:00,2025-10-09,18,4,481.44905000000006,2025-10-09T18:00:00,True
2025-10-09T00:00:00,2025-10-09T01:00:00,1,0.0,6,0.0,6,0.0,comparable,2025-10-09T00:00:00,2025-10-09,0,1,0.0,2025-10-09T01:00:00,False
2025-10-09T00:00:00,2025-10-09T02:00:00,2,0.0,6,0.0,6,0.0,comparable,2025-10-09T01:00:00,2025-10-09,0,1,0.0,2025-10-09T02:00:00,False
2025-10-09T00:00:00,2025-10-09T03:00:00,3,0.0,6,0.0,6,0.0,comparable,2025-10-09T02:00:00,2025-10-09,0,1,0.0,2025-10-09T03:00:00,False
2025-10-09T00:00:00,2025-10-09T04:00:00,4,0.0,6,0.0,6,0.0,comparable,2025-10-09T03:00:00,2025-10-09,0,1,0.0,2025-10-09T04:00:00,False
2025-10-09T00:00:00,2025-10-09T05:00:00,5,0.0,6,0.0,6,0.00355,comparable,2025-10-09T04:00:00,2025-10-09,0,1,-0.00355,2025-10-09T05:00:00,True
2025-10-09T00:00:00,2025-10-09T06:00:00,6,0.0,6,0.0,6,0.6895166666666667,comparable,2025-10-09T05:00:00,2025-10-09,0,1,-0.6895166666666667,2025-10-09T06:00:00,True
2025-10-09T00:00:00,2025-10-09T07:00:00,7,1133.8522,6,566.9261,6,483.62046666666663,comparable,2025-10-09T06:00:00,2025-10-09,0,2,83.30563333333339,2025-10-09T07:00:00,True
2025-10-09T00:00:00,2025-10-09T08:00:00,8,2930.453,6,2032.1526000000001,6,2389.3242333333337,comparable,2025-10-09T07:00:00,2025-10-09,0,2,-357.1716333333336,2025-10-09T08:00:00,True
2025-10-09T00:00:00,2025-10-09T09:00:00,9,5189.1913,6,4059.82215,6,4821.877,comparable,2025-10-09T08:00:00,2025-10-09,0,2,-762.0548500000004,2025-10-09T09:00:00,True
2025-10-09T00:00:00,2025-10-09T10:00:00,10,6829.8046,6,6009.49795,6,6700.919283333334,comparable,2025-10-09T09:00:00,2025-10-09,0,2,-691.4213333333337,2025-10-09T10:00:00,True
2025-10-09T00:00:00,2025-10-09T11:00:00,11,7066.8126,6,6948.3086,6,7758.604600000001,comparable,2025-10-09T10:00:00,2025-10-09,0,2,-810.2960000000003,2025-10-09T11:00:00,True
2025-10-09T00:00:00,2025-10-09T12:00:00,12,7754.1914,6,7410.502,6,8582.881816666668,comparable,2025-10-09T11:00:00,2025-10-09,0,2,-1172.3798166666675,2025-10-09T12:00:00,True
2025-10-09T00:00:00,2025-10-09T13:00:00,13,7717.9193,6,7736.05535,6,8989.558566666667,comparable,2025-10-09T12:00:00,2025-10-09,0,3,-1253.503216666667,2025-10-09T13:00:00,True
2025-10-09T00:00:00,2025-10-09T14:00:00,14,6188.5285,6,6953.2239,6,8434.511533333332,comparable,2025-10-09T13:00:00,2025-10-09,0,3,-1481.2876333333325,2025-10-09T14:00:00,True
2025-10-09T00:00:00,2025-10-09T15:00:00,15,4610.8042,6,5399.6663499999995,6,6676.798066666666,comparable,2025-10-09T14:00:00,2025-10-09,0,3,-1277.1317166666668,2025-10-09T15:00:00,True
2025-10-09T00:00:00,2025-10-09T16:00:00,16,2570.3083,6,3590.55625,6,4277.814116666666,comparable,2025-10-09T15:00:00,2025-10-09,0,3,-687.2578666666664,2025-10-09T16:00:00,True
2025-10-09T00:00:00,2025-10-09T17:00:00,17,1150.7585,6,1860.5334,6,2215.8696833333333,comparable,2025-10-09T16:00:00,2025-10-09,0,3,-355.3362833333333,2025-10-09T17:00:00,True
2025-10-09T00:00:00,2025-10-09T18:00:00,18,0.0,6,575.37925,6,339.74469999999997,comparable,2025-10-09T17:00:00,2025-10-09,0,3,235.63455,2025-10-09T18:00:00,True
2025-10-09T00:00:00,2025-10-09T19:00:00,19,0.0,6,0.0,6,0.7868666666666666,comparable,2025-10-09T18:00:00,2025-10-09,0,4,-0.7868666666666666,2025-10-09T19:00:00,True
2025-10-09T00:00:00,2025-10-09T20:00:00,20,0.0,6,0.0,6,0.00405,comparable,2025-10-09T19:00:00,2025-10-09,0,4,-0.00405,2025-10-09T20:00:00,True
2025-10-09T00:00:00,2025-10-09T21:00:00,21,0.0,6,0.0,6,0.0,comparable,2025-10-09T20:00:00,2025-10-09,0,4,0.0,2025-10-09T21:00:00,False
2025-10-09T00:00:00,2025-10-09T22:00:00,22,0.0,6,0.0,6,0.0,comparable,2025-10-09T21:00:00,2025-10-09,0,4,0.0,2025-10-09T22:00:00,False
2025-10-09T00:00:00,2025-10-09T23:00:00,23,0.0,6,0.0,6,0.0,comparable,2025-10-09T22:00:00,2025-10-09,0,4,0.0,2025-10-09T23:00:00,False
2025-10-09T00:00:00,2025-10-10T00:00:00,24,0.0,6,0.0,6,0.0,comparable,2025-10-09T23:00:00,2025-10-09,0,4,0.0,2025-10-10T00:00:00,False
2025-10-09T06:00:00,2025-10-09T07:00:00,1,1176.413,6,588.2065,6,483.62046666666663,comparable,2025-10-09T06:00:00,2025-10-09,6,1,104.58603333333338,2025-10-09T07:00:00,True
2025-10-09T06:00:00,2025-10-09T08:00:00,2,3300.3909,6,2238.40195,6,2389.3242333333337,comparable,2025-10-09T07:00:00,2025-10-09,6,1,-150.92228333333378,2025-10-09T08:00:00,True
2025-10-09T06:00:00,2025-10-09T09:00:00,3,6058.2565,6,4679.3237,6,4821.877,comparable,2025-10-09T08:00:00,2025-10-09,6,1,-142.5533000000005,2025-10-09T09:00:00,True
2025-10-09T06:00:00,2025-10-09T10:00:00,4,7811.6425,6,6934.949500000001,6,6700.919283333334,comparable,2025-10-09T09:00:00,2025-10-09,6,1,234.030216666667,2025-10-09T10:00:00,True
2025-10-09T06:00:00,2025-10-09T11:00:00,5,8147.1155,6,7979.379,6,7758.604600000001,comparable,2025-10-09T10:00:00,2025-10-09,6,1,220.77439999999933,2025-10-09T11:00:00,True
2025-10-09T06:00:00,2025-10-09T12:00:00,6,9434.8261,6,8790.9708,6,8582.881816666668,comparable,2025-10-09T11:00:00,2025-10-09,6,1,208.08898333333127,2025-10-09T12:00:00,True
2025-10-09T06:00:00,2025-10-09T13:00:00,7,9207.1618,6,9320.99395,6,8989.558566666667,comparable,2025-10-09T12:00:00,2025-10-09,6,2,331.43538333333345,2025-10-09T13:00:00,True
2025-10-09T06:00:00,2025-10-09T14:00:00,8,8134.0979,6,8670.62985,6,8434.511533333332,comparable,2025-10-09T13:00:00,2025-10-09,6,2,236.11831666666694,2025-10-09T14:00:00,True
2025-10-09T06:00:00,2025-10-09T15:00:00,9,5898.2831,6,7016.1905,6,6676.798066666666,comparable,2025-10-09T14:00:00,2025-10-09,6,2,339.39243333333343,2025-10-09T15:00:00,True
2025-10-09T06:00:00,2025-10-09T16:00:00,10,3670.8256,6,4784.55435,6,4277.814116666666,comparable,2025-10-09T15:00:00,2025-10-09,6,2,506.7402333333339,2025-10-09T16:00:00,True
2025-10-09T06:00:00,2025-10-09T17:00:00,11,1416.7589,6,2543.79225,6,2215.8696833333333,comparable,2025-10-09T16:00:00,2025-10-09,6,2,327.9225666666666,2025-10-09T17:00:00,True
2025-10-09T06:00:00,2025-10-09T18:00:00,12,0.0,6,708.37945,6,339.74469999999997,comparable,2025-10-09T17:00:00,2025-10-09,6,2,368.63475000000005,2025-10-09T18:00:00,True
2025-10-09T06:00:00,2025-10-09T19:00:00,13,0.0,6,0.0,6,0.7868666666666666,comparable,2025-10-09T18:00:00,2025-10-09,6,3,-0.7868666666666666,2025-10-09T19:00:00,True
2025-10-09T06:00:00,2025-10-09T20:00:00,14,0.0,6,0.0,6,0.00405,comparable,2025-10-09T19:00:00,2025-10-09,6,3,-0.00405,2025-10-09T20:00:00,True
2025-10-09T06:00:00,2025-10-09T21:00:00,15,0.0,6,0.0,6,0.0,comparable,2025-10-09T20:00:00,2025-10-09,6,3,0.0,2025-10-09T21:00:00,False
2025-10-09T06:00:00,2025-10-09T22:00:00,16,0.0,6,0.0,6,0.0,comparable,2025-10-09T21:00:00,2025-10-09,6,3,0.0,2025-10-09T22:00:00,False
2025-10-09T06:00:00,2025-10-09T23:00:00,17,0.0,6,0.0,6,0.0,comparable,2025-10-09T22:00:00,2025-10-09,6,3,0.0,2025-10-09T23:00:00,False
2025-10-09T06:00:00,2025-10-10T00:00:00,18,0.0,6,0.0,6,0.0,comparable,2025-10-09T23:00:00,2025-10-09,6,3,0.0,2025-10-10T00:00:00,False
2025-10-09T06:00:00,2025-10-10T01:00:00,19,0.0,6,0.0,6,0.0,comparable,2025-10-10T00:00:00,2025-10-10,6,4,0.0,2025-10-10T01:00:00,False
2025-10-09T06:00:00,2025-10-10T02:00:00,20,0.0,6,0.0,6,0.0,comparable,2025-10-10T01:00:00,2025-10-10,6,4,0.0,2025-10-10T02:00:00,False
2025-10-09T06:00:00,2025-10-10T03:00:00,21,0.0,6,0.0,6,0.0,comparable,2025-10-10T02:00:00,2025-10-10,6,4,0.0,2025-10-10T03:00:00,False
2025-10-09T06:00:00,2025-10-10T04:00:00,22,0.0,6,0.0,6,0.0,comparable,2025-10-10T03:00:00,2025-10-10,6,4,0.0,2025-10-10T04:00:00,False
2025-10-09T06:00:00,2025-10-10T05:00:00,23,0.0,6,0.0,6,0.0029,comparable,2025-10-10T04:00:00,2025-10-10,6,4,-0.0029,2025-10-10T05:00:00,True
2025-10-09T06:00:00,2025-10-10T06:00:00,24,0.0,6,0.0,6,0.5617833333333333,comparable,2025-10-10T05:00:00,2025-10-10,6,4,-0.5617833333333333,2025-10-10T06:00:00,True
2025-10-09T12:00:00,2025-10-09T13:00:00,1,8864.3818,6,9149.60395,6,8989.558566666667,comparable,2025-10-09T12:00:00,2025-10-09,12,1,160.04538333333403,2025-10-09T13:00:00,True
2025-10-09T12:00:00,2025-10-09T14:00:00,2,8040.1565,6,8452.26915,6,8434.511533333332,comparable,2025-10-09T13:00:00,2025-10-09,12,1,17.757616666667673,2025-10-09T14:00:00,True
2025-10-09T12:00:00,2025-10-09T15:00:00,3,5681.7704,6,6860.96345,6,6676.798066666666,comparable,2025-10-09T14:00:00,2025-10-09,12,1,184.16538333333392,2025-10-09T15:00:00,True
2025-10-09T12:00:00,2025-10-09T16:00:00,4,3521.0959,6,4601.43315,6,4277.814116666666,comparable,2025-10-09T15:00:00,2025-10-09,12,1,323.6190333333334,2025-10-09T16:00:00,True
2025-10-09T12:00:00,2025-10-09T17:00:00,5,1382.4241,6,2451.7599999999998,6,2215.8696833333333,comparable,2025-10-09T16:00:00,2025-10-09,12,1,235.89031666666642,2025-10-09T17:00:00,True
2025-10-09T12:00:00,2025-10-09T18:00:00,6,0.0,6,691.21205,6,339.74469999999997,comparable,2025-10-09T17:00:00,2025-10-09,12,1,351.46735,2025-10-09T18:00:00,True
2025-10-09T12:00:00,2025-10-09T19:00:00,7,0.0,6,0.0,6,0.7868666666666666,comparable,2025-10-09T18:00:00,2025-10-09,12,2,-0.7868666666666666,2025-10-09T19:00:00,True
2025-10-09T12:00:00,2025-10-09T20:00:00,8,0.0,6,0.0,6,0.00405,comparable,2025-10-09T19:00:00,2025-10-09,12,2,-0.00405,2025-10-09T20:00:00,True
2025-10-09T12:00:00,2025-10-09T21:00:00,9,0.0,6,0.0,6,0.0,comparable,2025-10-09T20:00:00,2025-10-09,12,2,0.0,2025-10-09T21:00:00,False
2025-10-09T12:00:00,2025-10-09T22:00:00,10,0.0,6,0.0,6,0.0,comparable,2025-10-09T21:00:00,2025-10-09,12,2,0.0,2025-10-09T22:00:00,False
2025-10-09T12:00:00,2025-10-09T23:00:00,11,0.0,6,0.0,6,0.0,comparable,2025-10-09T22:00:00,2025-10-09,12,2,0.0,2025-10-09T23:00:00,False
2025-10-09T12:00:00,2025-10-10T00:00:00,12,0.0,6,0.0,6,0.0,comparable,2025-10-09T23:00:00,2025-10-09,12,2,0.0,2025-10-10T00:00:00,False
2025-10-09T12:00:00,2025-10-10T01:00:00,13,0.0,6,0.0,6,0.0,comparable,2025-10-10T00:00:00,2025-10-10,12,3,0.0,2025-10-10T01:00:00,False
2025-10-09T12:00:00,2025-10-10T02:00:00,14,0.0,6,0.0,6,0.0,comparable,2025-10-10T01:00:00,2025-10-10,12,3,0.0,2025-10-10T02:00:00,False
2025-10-09T12:00:00,2025-10-10T03:00:00,15,0.0,6,0.0,6,0.0,comparable,2025-10-10T02:00:00,2025-10-10,12,3,0.0,2025-10-10T03:00:00,False
2025-10-09T12:00:00,2025-10-10T04:00:00,16,0.0,6,0.0,6,0.0,comparable,2025-10-10T03:00:00,2025-10-10,12,3,0.0,2025-10-10T04:00:00,False
2025-10-09T12:00:00,2025-10-10T05:00:00,17,0.0,6,0.0,6,0.0029,comparable,2025-10-10T04:00:00,2025-10-10,12,3,-0.0029,2025-10-10T05:00:00,True
2025-10-09T12:00:00,2025-10-10T06:00:00,18,0.0,6,0.0,6,0.5617833333333333,comparable,2025-10-10T05:00:00,2025-10-10,12,3,-0.5617833333333333,2025-10-10T06:00:00,True
2025-10-09T12:00:00,2025-10-10T07:00:00,19,1147.6327,6,573.81635,6,480.9616,comparable,2025-10-10T06:00:00,2025-10-10,12,4,92.85475000000008,2025-10-10T07:00:00,True
2025-10-09T12:00:00,2025-10-10T08:00:00,20,3664.4014,6,2406.0170500000004,6,2502.7254166666667,comparable,2025-10-10T07:00:00,2025-10-10,12,4,-96.70836666666628,2025-10-10T08:00:00,True
2025-10-09T12:00:00,2025-10-10T09:00:00,21,5670.396,6,4667.3987,6,4704.906333333333,comparable,2025-10-10T08:00:00,2025-10-10,12,4,-37.507633333333615,2025-10-10T09:00:00,True
2025-10-09T12:00:00,2025-10-10T10:00:00,22,8557.65,6,7114.022999999999,6,6470.688233333333,comparable,2025-10-10T09:00:00,2025-10-10,12,4,643.3347666666659,2025-10-10T10:00:00,True
2025-10-09T12:00:00,2025-10-10T11:00:00,23,9439.4625,6,8998.55625,6,8128.8366166666665,comparable,2025-10-10T10:00:00,2025-10-10,12,4,869.7196333333331,2025-10-10T11:00:00,True
2025-10-09T12:00:00,2025-10-10T12:00:00,24,9835.125,6,9637.293749999999,6,9051.411083333332,comparable,2025-10-10T11:00:00,2025-10-10,12,4,585.8826666666664,2025-10-10T12:00:00,True
2025-10-09T18:00:00,2025-10-09T19:00:00,1,0.0,6,0.0,6,0.7868666666666666,comparable,2025-10-09T18:00:00,2025-10-09,18,1,-0.7868666666666666,2025-10-09T19:00:00,True
2025-10-09T18:00:00,2025-10-09T20:00:00,2,0.0,6,0.0,6,0.00405,comparable,2025-10-09T19:00:00,2025-10-09,18,1,-0.00405,2025-10-09T20:00:00,True
2025-10-09T18:00:00,2025-10-09T21:00:00,3,0.0,6,0.0,6,0.0,comparable,2025-10-09T20:00:00,2025-10-09,18,1,0.0,2025-10-09T21:00:00,False
2025-10-09T18:00:00,2025-10-09T22:00:00,4,0.0,6,0.0,6,0.0,comparable,2025-10-09T21:00:00,2025-10-09,18,1,0.0,2025-10-09T22:00:00,False
2025-10-09T18:00:00,2025-10-09T23:00:00,5,0.0,6,0.0,6,0.0,comparable,2025-10-09T22:00:00,2025-10-09,18,1,0.0,2025-10-09T23:00:00,False
2025-10-09T18:00:00,2025-10-10T00:00:00,6,0.0,6,0.0,6,0.0,comparable,2025-10-09T23:00:00,2025-10-09,18,1,0.0,2025-10-10T00:00:00,False
2025-10-09T18:00:00,2025-10-10T01:00:00,7,0.0,6,0.0,6,0.0,comparable,2025-10-10T00:00:00,2025-10-10,18,2,0.0,2025-10-10T01:00:00,False
2025-10-09T18:00:00,2025-10-10T02:00:00,8,0.0,6,0.0,6,0.0,comparable,2025-10-10T01:00:00,2025-10-10,18,2,0.0,2025-10-10T02:00:00,False
2025-10-09T18:00:00,2025-10-10T03:00:00,9,0.0,6,0.0,6,0.0,comparable,2025-10-10T02:00:00,2025-10-10,18,2,0.0,2025-10-10T03:00:00,False
2025-10-09T18:00:00,2025-10-10T04:00:00,10,0.0,6,0.0,6,0.0,comparable,2025-10-10T03:00:00,2025-10-10,18,2,0.0,2025-10-10T04:00:00,False
2025-10-09T18:00:00,2025-10-10T05:00:00,11,0.0,6,0.0,6,0.0029,comparable,2025-10-10T04:00:00,2025-10-10,18,2,-0.0029,2025-10-10T05:00:00,True
2025-10-09T18:00:00,2025-10-10T06:00:00,12,0.0,6,0.0,6,0.5617833333333333,comparable,2025-10-10T05:00:00,2025-10-10,18,2,-0.5617833333333333,2025-10-10T06:00:00,True
2025-10-09T18:00:00,2025-10-10T07:00:00,13,1181.5885,6,590.79425,6,480.9616,comparable,2025-10-10T06:00:00,2025-10-10,18,3,109.83265000000006,2025-10-10T07:00:00,True
2025-10-09T18:00:00,2025-10-10T08:00:00,14,3346.0537,6,2263.8211,6,2502.7254166666667,comparable,2025-10-10T07:00:00,2025-10-10,18,3,-238.90431666666655,2025-10-10T08:00:00,True
2025-10-09T18:00:00,2025-10-10T09:00:00,15,5105.3771,6,4225.715399999999,6,4704.906333333333,comparable,2025-10-10T08:00:00,2025-10-10,18,3,-479.1909333333342,2025-10-10T09:00:00,True
2025-10-09T18:00:00,2025-10-10T10:00:00,16,7301.7812,6,6203.57915,6,6470.688233333333,comparable,2025-10-10T09:00:00,2025-10-10,18,3,-267.10908333333373,2025-10-10T10:00:00,True
2025-10-09T18:00:00,2025-10-10T11:00:00,17,8596.0289,6,7948.905049999999,6,8128.8366166666665,comparable,2025-10-10T10:00:00,2025-10-10,18,3,-179.9315666666671,2025-10-10T11:00:00,True
2025-10-09T18:00:00,2025-10-10T12:00:00,18,9835.125,6,9215.576949999999,6,9051.411083333332,comparable,2025-10-10T11:00:00,2025-10-10,18,3,164.16586666666626,2025-10-10T12:00:00,True
2025-10-09T18:00:00,2025-10-10T13:00:00,19,9435.3,6,9635.2125,6,9641.253266666667,comparable,2025-10-10T12:00:00,2025-10-10,18,4,-6.040766666666968,2025-10-10T13:00:00,True
2025-10-09T18:00:00,2025-10-10T14:00:00,20,8232.3375,6,8833.818749999999,6,8622.0224,comparable,2025-10-10T13:00:00,2025-10-10,18,4,211.7963499999987,2025-10-10T14:00:00,True
2025-10-09T18:00:00,2025-10-10T15:00:00,21,5687.0812,6,6959.70935,6,6773.071,comparable,2025-10-10T14:00:00,2025-10-10,18,4,186.63835000000017,2025-10-10T15:00:00,True
2025-10-09T18:00:00,2025-10-10T16:00:00,22,3248.2723,6,4467.67675,6,4281.8746,comparable,2025-10-10T15:00:00,2025-10-10,18,4,185.80214999999953,2025-10-10T16:00:00,True
2025-10-09T18:00:00,2025-10-10T17:00:00,23,1027.0523,6,2137.6623,6,2070.55725,comparable,2025-10-10T16:00:00,2025-10-10,18,4,67.10505000000012,2025-10-10T17:00:00,True
2025-10-09T18:00:00,2025-10-10T18:00:00,24,0.0,6,513.52615,6,298.45166666666665,comparable,2025-10-10T17:00:00,2025-10-10,18,4,215.07448333333338,2025-10-10T18:00:00,True
2025-10-10T00:00:00,2025-10-10T01:00:00,1,0.0,6,0.0,6,0.0,comparable,2025-10-10T00:00:00,2025-10-10,0,1,0.0,2025-10-10T01:00:00,False
2025-10-10T00:00:00,2025-10-10T02:00:00,2,0.0,6,0.0,6,0.0,comparable,2025-10-10T01:00:00,2025-10-10,0,1,0.0,2025-10-10T02:00:00,False
2025-10-10T00:00:00,2025-10-10T03:00:00,3,0.0,6,0.0,6,0.0,comparable,2025-10-10T02:00:00,2025-10-10,0,1,0.0,2025-10-10T03:00:00,False
2025-10-10T00:00:00,2025-10-10T04:00:00,4,0.0,6,0.0,6,0.0,comparable,2025-10-10T03:00:00,2025-10-10,0,1,0.0,2025-10-10T04:00:00,False
2025-10-10T00:00:00,2025-10-10T05:00:00,5,0.0,6,0.0,6,0.0029,comparable,2025-10-10T04:00:00,2025-10-10,0,1,-0.0029,2025-10-10T05:00:00,True
2025-10-10T00:00:00,2025-10-10T06:00:00,6,0.0,6,0.0,6,0.5617833333333333,comparable,2025-10-10T05:00:00,2025-10-10,0,1,-0.5617833333333333,2025-10-10T06:00:00,True
2025-10-10T00:00:00,2025-10-10T07:00:00,7,1080.2656,6,540.1328,6,480.9616,comparable,2025-10-10T06:00:00,2025-10-10,0,2,59.1712,2025-10-10T07:00:00,True
2025-10-10T00:00:00,2025-10-10T08:00:00,8,3320.7695,6,2200.5175499999996,6,2502.7254166666667,comparable,2025-10-10T07:00:00,2025-10-10,0,2,-302.2078666666671,2025-10-10T08:00:00,True
2025-10-10T00:00:00,2025-10-10T09:00:00,9,4858.2114,6,4089.4904500000002,6,4704.906333333333,comparable,2025-10-10T08:00:00,2025-10-10,0,2,-615.4158833333331,2025-10-10T09:00:00,True
2025-10-10T00:00:00,2025-10-10T10:00:00,10,6323.4672,6,5590.8393,6,6470.688233333333,comparable,2025-10-10T09:00:00,2025-10-10,0,2,-879.8489333333337,2025-10-10T10:00:00,True
2025-10-10T00:00:00,2025-10-10T11:00:00,11,8472.4771,6,7397.97215,6,8128.8366166666665,comparable,2025-10-10T10:00:00,2025-10-10,0,2,-730.8644666666669,2025-10-10T11:00:00,True
