date,B0,B1,P,P_terminal,S_tau,S_terminal,S_joint,S_w14,S_w56,S_no_inventory,P_floor,P_B1,P_B1_floor,S_joint_saving_vs_B0,S_joint_saving_vs_B1,S_joint_saving_vs_P,S_joint_saving_vs_P_terminal,S_joint_saving_vs_P_floor,P_B1_floor_saving_vs_B0,P_B1_floor_saving_vs_B1,P_B1_floor_saving_vs_P,P_B1_floor_saving_vs_P_terminal,P_B1_floor_saving_vs_P_floor
2025-08-27,60827.785923465235,59078.161250994526,48779.987071296644,48271.90084972607,48779.987071296644,48226.85827901867,48226.85827901867,48226.85827901867,47942.470634487334,46783.450731547004,48226.85827901867,49515.16489736764,48833.337037153935,12600.927644446565,10851.302971975856,553.1287922779738,45.042570707402774,0.0,11994.4488863113,10244.824213840591,-53.349965857290954,-561.436187427862,-606.4787581352648
2025-08-28,77513.21288840727,59941.048646943,50197.247112042016,49754.51525180341,60889.937200533954,49723.92024207717,49723.92024207717,49723.92024207717,50182.03670252861,60669.35644940708,49723.92024207717,52059.63943353208,51553.296743386076,27789.292646330105,10217.128404865834,473.326869964847,30.59500972623937,0.0,25959.916145021198,8387.751903556928,-1356.04963134406,-1798.7814915826675,-1829.3765013089069
2025-08-29,31012.985927764246,24104.42127796656,26056.50290540061,25505.707617980977,25210.93549239506,25250.368977795137,24393.229364282695,24393.229364282695,23921.904835888927,24507.07726967339,25250.368977795137,26340.067328845,25312.163381970226,6619.756563481551,-288.808086316134,1663.2735411179165,1112.478253698282,857.1396135124414,5700.822545794021,-1207.7421040036643,744.3395234303862,193.54423601075177,-61.79440417508886
2025-08-30,30600.175200715246,24592.319044668042,25741.76483555247,24965.093296383486,24902.51778807384,24733.462716264217,24099.2940241218,24099.2940241218,24367.05390582035,24099.2940241218,24733.462716264217,26483.111615369337,25400.59266584484,6500.881176593448,493.02502054624347,1642.4708114306704,865.7992722616873,634.1686921424189,5199.582534870406,-808.2736211767988,341.1721697076282,-435.49936946135495,-667.1299495806234
2025-08-31,52958.90563529638,61123.21942153917,49932.558181140856,49567.77652772938,49932.558181140856,49599.419776251336,49841.00913538656,49841.00913538656,48163.57458307014,49841.00913538656,49599.419776251336,49020.891542605656,48609.36085364765,3117.8964999098243,11282.210286152615,91.54904575429828,-273.23260765717714,-241.58935913522146,4349.5447816487285,12513.858567891519,1323.1973274932025,958.415674081727,990.0589226036827
2025-09-01,44564.02338136159,45510.29261205733,49732.13141206603,49065.346851813636,48033.90722576761,48968.06048472268,47269.836298424256,48968.06048472268,47429.25208887766,47269.836298424256,48968.06048472268,50245.735584336406,49657.74385607692,-2705.8129170626635,-1759.5436863669238,2462.295113641776,1795.5105533893802,1698.2241862984229,-5093.72047471533,-4147.45124401959,74.38755598910939,-592.3970042632864,-689.6833713542437
2025-09-02,43298.38495620149,44818.26589428074,48489.30165680097,46490.92487596579,46816.07806948502,46137.776182725815,46322.367807953866,46137.776182725815,44649.144220637914,44649.144220637914,46137.776182725815,49190.55504818936,46888.30573605663,-3023.9828517523783,-1504.1019136731265,2166.933848847104,168.55706801192719,-184.59162522805127,-3589.9207798551433,-2070.0398417758915,1600.995920744339,-397.3808600908378,-750.5295533308163
2025-09-03,42575.22046206186,44640.14097519299,47723.250538413165,45946.576529895035,46000.88495404529,45655.74023009918,45655.74023009918,45655.74023009918,44120.29433022545,44120.29433022545,45655.74023009918,49176.770524722684,47012.40082908494,-3080.519768037324,-1015.5992549061921,2067.510308313984,290.83629979585385,0.0,-4437.18036702308,-2372.2598538919483,710.8497093282276,-1065.8242991899024,-1356.6605989857562
2025-09-04,42959.70563707437,46464.38662158838,47981.60926349722,46300.137694828125,46240.9055558545,46054.598286462824,44313.89457882011,46054.598286462824,44526.819372124075,44526.819372124075,46054.598286462824,50681.903803707704,48522.46073561802,-1354.1889417457423,2150.4920427682737,3667.714684677114,1986.243116008016,1740.703707642715,-5562.755098543654,-2058.0741140296377,-540.8514721207976,-2222.3230407898955,-2467.8624491551964
2025-09-05,20164.55352051025,24483.343774301666,23240.135314727202,21572.912296641414,22365.100967227598,20944.920460615915,20254.522262355833,20068.658720761163,20254.522262355833,20254.522262355833,20944.920460615915,26292.442045748332,23774.069646006574,-89.96874184558328,4228.821511945833,2985.613052371369,1318.3900342855814,690.3981982600817,-3609.516125496324,709.2741282950919,-533.9343312793717,-2201.1573493651595,-2829.149185390659
2025-09-06,21022.327659083934,24226.656975803333,24008.323462083183,22438.008546535668,23163.940901545408,21931.971929445404,21291.203950631454,21291.203950631454,21291.203950631454,21291.203950631454,21931.971929445404,25838.627720132004,23253.57655075937,-268.87629154751994,2935.453025171879,2717.1195114517286,1146.8045959042138,640.7679788139503,-2231.2488916754373,973.0804250439614,754.7469113238112,-815.5680042237036,-1321.604621313967
2025-09-07,40920.35489294244,44431.24448112235,45629.78095341468,43826.88133333878,45629.78095341468,43526.468863295835,43750.7333181245,43750.7333181245,42043.93355248886,43750.7333181245,43526.468863295835,48697.03661195937,46165.59398638149,-2830.3784251820543,680.5111629978492,1879.0476352901824,76.14801521428308,-224.26445482866256,-5245.23909343905,-1734.349505259146,-535.8130329668129,-2338.712653042712,-2639.125123085658
2025-09-08,92513.60831567139,63207.50233833381,57906.51266035838,56295.43293552462,57906.51266035838,56992.670481381785,56992.670481381785,56992.670481381785,71103.24450001735,56992.670481381785,56992.670481381785,48359.083289798305,46258.321795948614,35520.9378342896,6214.831856952027,913.8421789765925,-697.2375458571623,0.0,46255.28651972277,16949.1805423852,11648.190864409764,10037.111139576009,10734.348685433171
2025-09-09,52530.17132004205,40896.30022874855,42497.52051031041,42700.36327089081,42497.52051031041,42754.81834371587,42754.81834371587,42754.81834371587,46225.85842186964,42754.81834371587,42754.81834371587,43469.90692223832,43429.52759367087,9775.352976326176,-1858.5181149673226,-257.2978334054642,-54.45507282506151,0.0,9100.643726371178,-2533.2273649223207,-932.0070833604623,-729.1643227800596,-674.7092499549981
2025-09-10,90311.59260573742,75007.39725832705,57181.01477226155,57311.84909869537,57181.01477226155,57589.855215922755,57589.855215922755,57589.855215922755,69526.38696543805,57587.751713711245,57587.751713711245,55542.26904495141,55245.67784148786,32721.73738981466,17417.542042404297,-408.8404436612036,-278.0061172273854,-2.103502211510204,35065.91476424956,19761.719416839194,1935.336930773694,2066.171257207512,2342.0738722233873
2025-09-11,52507.15276542473,42079.18535721476,40217.033392924706,40215.92807943714,40217.033392924706,40328.503573260394,40328.503573260394,40328.503573260394,42187.21134865916,40439.46740388139,40439.46740388139,44866.790146154584,44636.27823699111,12178.64919216434,1750.6817839543655,-111.47018033568747,-112.57549382325669,110.9638306209963,7870.8745284336255,-2557.092879776348,-4419.244844066401,-4420.35015755397,-4196.810833109717
2025-09-12,36913.332274956,20670.025268940975,24063.047144755044,23696.904811381497,27461.056632116433,24031.73555104099,24031.73555104099,24031.73555104099,27893.544694167187,28135.76905136095,24436.636054922685,18835.82472206309,17906.269621061074,12881.596723915012,-3361.7102821000153,31.311593714053743,-334.8307396594937,404.900503881694,19007.06265389493,2763.7556478799015,6156.777523693971,5790.635190320423,6530.366433861611
2025-09-13,32275.71113490704,19463.519214161963,18124.47778587171,18041.1657729692,18112.613163064736,17742.620319145397,17742.620319145397,17742.620319145397,20365.939104751316,20365.939104751316,17742.620319145397,19107.386709736664,18275.054000547858,14533.090815761643,1720.8988950165658,381.85746672631285,298.54545382380456,0.0,14000.657134359182,1188.4652136141049,-150.57621467614808,-233.88822757865637,-532.4336814024609
2025-09-14,77826.11191066432,63689.93007128335,50589.51210460099,50496.3056878697,50589.01421862504,50657.793423291485,50657.793423291485,50657.793423291485,50664.59087827069,50614.9521418704,50550.12066307539,40676.78460507976,40320.39147391776,27168.31848737283,13032.136647991865,-68.28131869049685,-161.48773542178242,-107.67276021609723,37505.72043674655,23369.538597365587,10269.120630683225,10175.914213951939,10229.729189157624
2025-09-15,52792.70646915222,42345.13297007974,41564.65725453956,41374.18551298169,41564.1593685636,41271.62349139254,41271.62349139254,41606.69790675065,41445.69585841651,41391.90783171169,41391.90783171169,44262.721033953036,44210.86269501333,11521.082977759681,1073.5094786872069,293.03376314702473,102.56202158915403,120.28434031915094,8581.843774138884,-1865.7297249335898,-2646.205440473772,-2836.6771820316426,-2818.9548633016457
2025-09-16,68687.62721024551,55229.936585039155,41259.79842715487,41121.51215463162,41257.138099345604,41315.38556547169,41315.38556547169,40785.37117904319,41677.33414304367,41130.05328069732,41130.05328069732,41901.6426142561,41635.67072100696,27372.24164477382,13914.551019567465,-55.58713831681962,-193.87341084006766,-185.33228477436933,27051.956489238553,13594.265864032197,-375.87229385208775,-514.1585663753358,-505.61744030963746
2025-09-17,65260.47062508881,48952.586280941294,42011.45043910567,41961.60662712664,42006.28467319125,42056.7987934057,42056.7987934057,42078.50653963996,41542.66574824936,42013.72867974672,42013.72867974672,43287.55717016322,43221.07638504215,23203.67183168311,6895.787487535592,-45.34835430003295,-95.1921662790628,-43.070113658985065,22039.394240046662,5731.509895899144,-1209.625945936481,-1259.4697579155109,-1207.3477052954331
2025-09-18,64252.57417909427,41662.93557665634,41606.14318243716,41393.37228552937,41595.6233335904,41142.71320978212,41142.71320978212,41626.2107387009,41284.35493881059,41422.118453021845,41422.118453021845,44221.95764251316,44028.89522209649,23109.860969312147,520.2223668742154,463.429972655038,250.65907574724406,279.40524323972204,20223.678956997777,-2365.9596454401544,-2422.752039659332,-2635.5229365671257,-2606.7767690746477
2025-09-19,34384.814767178344,21063.265616895504,20947.241756320193,20557.577731091635,20933.8084714722,20521.87306385343,20521.87306385343,20500.514621444814,21906.6229495475,20381.166121854403,20381.166121854403,19045.1390349511,18499.512981612916,13862.941703324916,541.3925530420747,425.3686924667636,35.70466723820573,-140.70694199902573,15885.301785565429,2563.752635282588,2447.728774707277,2058.064749478719,1881.6531402414876
2025-09-20,33523.123456491696,21491.826697954784,19059.105053511783,18588.628669554466,19045.695591324824,18590.625966990076,18590.625966990076,18033.237749686105,20089.178186268095,18487.492455220978,18487.492455220978,19302.981574348338,18445.433036403367,14932.49748950162,2901.200730964709,468.47908652170736,-1.997297435609653,-103.13351176909782,15077.69042008833,3046.3936615514176,613.6720171084162,143.19563315109917,42.059418817611004
2025-09-21,51620.03313555657,41984.36606501495,43476.27784127041,43119.51536829531,43476.27784127041,42832.00398829865,42832.00398829865,43464.49429249032,42475.80098184982,43121.13654427623,43121.13654427623,45516.45747151105,45120.12111739016,8788.02914725792,-847.6379232837062,644.2738529717535,287.5113799966566,289.1325559775796,6499.912018166411,-3135.7550523752143,-1643.8432761197546,-2000.6057490948515,-1998.9845731139285
2025-09-22,64296.71464408175,54958.81713863905,42917.56560699302,42415.49346072493,42917.56560699302,42273.542767332525,42273.542767332525,41935.01260632584,44047.929391002275,42273.542767332525,42273.542767332525,44798.86965418981,44568.467056406735,22023.171876749228,12685.274371306528,644.0228396604944,141.9506933924058,0.0,19728.247587675018,10390.350082232319,-1650.9014494137155,-2152.973595681804,-2294.92428907421
2025-09-23,65459.875085156214,53952.614301219444,44316.58450640131,44204.056771766904,44316.58450640131,44329.35927652901,44329.35927652901,44329.35927652901,46472.06108755503,44211.894021195934,44211.894021195934,44652.21646871085,44575.439892911745,21130.515808627206,9623.255024690436,-12.774770127696684,-125.30250476210495,-117.46525533307431,20884.43519224447,9377.1744083077,-258.85538651043316,-371.3831211448414,-363.5458717158108
2025-09-24,57352.05590542249,47017.67062437397,44276.14908072695,43944.88048315474,44276.14908072695,43772.59957495654,43772.59957495654,43772.59957495654,42730.25100008565,43903.82339349525,43903.82339349525,45355.51495360486,45011.95465912542,13579.456330465946,3245.0710494174273,503.5495057704102,172.28090819819772,131.22381853871047,12340.101246297068,2005.7159652485498,-735.8055783984673,-1067.0741759706798,-1108.131265630167
2025-09-25,53002.60947810502,44633.033924722266,44538.86483709247,44080.02048827808,44538.86483709247,44007.14989605893,44007.14989605893,44007.14989605893,41940.268507408386,44007.14989605893,44007.14989605893,44975.68794086099,44559.39248246513,8995.459582046089,625.8840286633349,531.7149410335405,72.87059221915115,0.0,8443.216995639887,73.64144225713244,-20.527645372661937,-479.3719941870513,-552.2425864062025
2025-09-26,30135.22270870088,18258.0235186719,19324.696027068298,18633.904731869745,19566.51864029726,18483.47364904117,18483.47364904117,18483.47364904117,19056.30406903273,18985.30658438917,18483.47364904117,19938.883968304668,19277.08679359027,11651.749059659709,-225.45013036927048,841.222378027127,150.4310828285743,0.0,10858.135915110608,-1019.0632749183715,47.609233478026,-643.1820617205267,-793.613144549101
2025-09-27,38184.83466504637,23666.238655380224,19808.718205439753,19291.244516052502,19867.896232402047,19386.903278977636,19386.903278977636,19652.457954532034,19772.354242067788,20095.707593728377,19247.039558109776,19734.352119593663,18911.895083729236,18797.931386068736,4279.335376402589,421.814926462117,-95.65876292513349,-139.86372086785923,19272.939581317136,4754.343571650988,896.8231217105167,379.3494323232662,335.1444743805405
2025-09-28,68399.73124456295,48982.84815743493,45150.79348338018,45046.85785369579,45123.002303488036,44883.952587667336,44883.952587667336,45131.36240269262,46144.3080250998,45177.32681671351,45040.19837690324,46357.41390068988,46267.211578858834,23515.778656895614,4098.895569767592,266.8408957128413,162.90526602845057,156.2457892359016,22132.519665704116,2715.6365785760936,-1116.418095478657,-1220.3537251630478,-1227.0132019555967
2025-09-29,60553.34636531856,44045.87373480531,45699.86750603212,45116.80360277486,45699.86750603212,45016.7035620606,45016.7035620606,43143.90045298383,43819.400348218296,45016.7035620606,45016.7035620606,47084.09702466529,46819.19105142895,15536.642803257964,-970.8298272552856,683.1639439715218,100.10004071426374,0.0,13734.155313889612,-2773.3173166236375,-1119.32354539683,-1702.387448654088,-1802.4874893683518
2025-09-30,72586.41818724191,59892.712803143084,46637.12319578376,46238.481605964625,46637.12319578376,46162.96918634481,46162.96918634481,45586.89877257887,45014.74959636943,46162.96918634481,46162.96918634481,46601.437228081515,46303.12311217907,26423.449000897104,13729.743616798274,474.1540094389493,75.51241961981577,0.0,26283.295075062844,13589.589690964014,334.0000836046893,-64.64150621444423,-140.15392583426
2025-10-01,39301.352855689656,43276.73149619511,46500.139631830214,46018.33378170273,44862.453202197124,45955.53732713355,45955.53732713355,44381.20763585781,44864.55916198998,44317.85089750046,45955.53732713355,48306.08794658292,47920.62045580437,-6654.184471443892,-2678.805830938436,544.6023046966657,62.79645456917933,0.0,-8619.267600114712,-4643.888959609256,-1420.4808239741542,-1902.2866741016405,-1965.0831286708199
2025-10-02,38752.91222700431,41658.712395815324,45128.41951339543,43900.44194823371,43507.5954657524,43752.502038116574,43752.502038116574,42312.78949049365,42080.51893720532,42312.78949049365,43752.502038116574,40575.760697628146,39345.41695667478,-4999.589811112266,-2093.78964230125,1375.917475278853,147.9399101171366,0.0,-592.5047296704724,2313.2954391405437,5783.002556720647,4555.02499155893,4407.085081441794
2025-10-03,22504.815540306805,17686.094456703977,18997.823897574523,17628.965310690688,18112.126430351753,17212.561827009846,16311.946239208639,16491.219122066308,16491.219122066308,16491.219122066308,17212.561827009846,18955.87809841567,17100.108907438087,6192.869301098166,1374.148217495338,2685.8776583658837,1317.0190714820492,900.6155878012069,5404.706632868718,585.9855492658899,1897.7149901364355,528.856403252601,112.45291957175868
2025-10-04,21820.48774475351,19979.592027249644,20248.69459305285,19032.651324162365,19351.65460576142,18705.31932281485,18032.78668962336,18032.78668962336,18032.78668962336,18032.78668962336,18705.31932281485,20181.867291154333,18274.358885016827,3787.70105513015,1946.8053376262833,2215.907903429488,999.8646345390043,672.5326331914875,3546.128859736684,1705.233142232817,1974.335708036022,758.2924391455381,430.9604377980213
2025-10-05,38485.4049309119,40515.02505110333,43649.86238325347,42426.44082892452,42013.47095594476,42335.34451956177,42546.75901173933,40910.367584430605,40910.367584430605,40910.367584430605,42335.34451956177,45388.332263855016,43882.472337827014,-4061.3540808274265,-2031.7339606359965,1103.1033715141457,-120.3181828148081,-211.4144921775587,-5397.067406915114,-3367.4472867236836,-232.60995457354147,-1456.0315089024953,-1547.1278182652459
2025-10-06,39404.96083925972,42140.478174766504,45817.71327043686,44631.37482411249,44196.14682553378,44497.129971451795,44497.129971451795,43054.74171483375,43054.74171483375,43054.74171483375,44497.129971451795,43722.63472170743,42450.10751914571,-5092.169132192073,-2356.6517966852916,1320.5832989850678,134.24485266069678,0.0,-3045.146679885991,-309.6293443792092,3367.60575129115,2181.267304966779,2047.0224523060824
2025-10-07,42542.031470802685,43994.505770693264,45075.845404428976,43867.525077147424,43426.96945930067,43727.32854023614,43727.32854023614,42257.60938384784,42257.60938384784,42257.60938384784,43727.32854023614,45031.12137500551,43856.21655623864,-1185.297069433458,267.17723045712046,1348.5168641928321,140.19653691128042,0.0,-1314.1850854359582,138.28921445462038,1219.628848190332,11.308520908780338,-128.88801600250008
2025-10-08,54469.81292955576,39157.88942444453,40665.13008241096,39380.40191660185,39022.22694836978,39221.405325839,39221.405325839,37783.03171296681,37783.03171296681,37783.03171296681,39221.405325839,41959.764648655604,40689.201493672976,15248.407603716762,-63.51590139446489,1443.724756571959,158.99659076285025,0.0,13780.611435882784,-1531.3120692284429,-24.071411262018955,-1308.7995770711277,-1467.796167833978
2025-10-09,49692.91387485687,43299.799202453236,41193.02171416323,40745.05186337797,39506.77241653473,40744.66290060976,39492.285970614794,39509.47127552489,39509.47127552489,39305.981814263185,40744.66290060976,40721.49761574869,40425.81134779583,10200.62790424208,3807.513231838442,1700.7357435484373,1252.7658927631783,1252.3769299949636,9267.10252706104,2873.9878546574037,767.2103663673988,319.2405155821398,318.8515528139251
2025-10-10,30047.02822640305,19417.88500339675,17402.271725652317,16765.159332343614,16565.323551731974,16622.096558753114,15557.87166765743,15785.054472268559,15785.054472268559,16010.309910244068,16622.096558753114,17059.405014921,16476.670591862603,14489.15655874562,3860.0133357393206,1844.400057994888,1207.2876646861841,1064.2248910956841,13570.357634540447,2941.214411534147,925.6011337897144,288.4887404810106,145.4259668905106
2025-10-11,26327.665375349352,17781.535715925704,18172.50243336247,17557.860306433293,17357.940528994444,17541.30681289592,16996.50837505235,16996.50837505235,16996.50837505235,16981.864262367664,17541.30681289592,17704.406664603666,17163.46530782455,9331.157000297,785.0273408733519,1175.9940583101197,561.3519313809411,544.7984378435685,9164.200067524802,618.0704081011536,1009.0371255379214,394.39499860874275,377.8415050713702
2025-10-12,58056.797958676245,41085.39163500461,42126.88531509626,41626.4485647865,40486.91695558233,41622.08414975369,40482.1922180207,40215.32298000366,40482.1922180207,40231.68233988541,41622.08414975369,43469.42272567979,43124.892365208085,17574.60574065555,603.1994169839163,1644.6930970755639,1144.2563467658038,1139.8919317329928,14931.90559346816,-2039.500730203472,-998.0070501118244,-1498.4438004215845,-1502.8082154543954
2025-10-13,46989.416462416964,41317.68597050779,42520.31975135481,42106.01212250934,40886.639591877574,42097.70819367712,40415.02225885764,40714.49942513266,42048.702418334884,40714.49942513266,42097.70819367712,42198.606169212755,42041.43298344502,6574.394203559321,902.6637116501443,2105.297492497164,1690.9898636516955,1682.6859348194776,4947.983478971946,-723.7470129372305,478.88676790978934,64.57913906432077,56.275210232102836
2025-10-14,64873.70226766732,60902.54330217886,41993.484800385784,41564.37172544312,42742.44133996665,41553.46597799699,42739.413365393986,42487.03042909037,41553.46597799699,42487.03042909037,41553.46597799699,41508.831293203926,41192.41181828355,22134.288902273336,18163.129936784877,-745.928565008202,-1175.0416399508686,-1185.9473873969982,23681.29044938377,19710.13148389531,801.0729821022323,371.9599071595658,361.0541597134361
2025-10-15,70556.40080318056,50149.61529458373,42243.41985041115,41934.1071036255,44709.76587410671,41974.21725907306,44703.48933724032,44733.11121887722,41974.21725907306,44682.34631246479,41974.21725907306,43425.936791637876,43292.493170531394,25852.91146594024,5446.1259573434145,-2460.0694868291685,-2769.382233614815,-2729.272078167254,27263.907632649163,6857.122124052337,-1049.0733201202456,-1358.3860669058922,-1318.2759114583314
2025-10-16,73760.95263712827,53902.75982228009,46209.498517374836,45850.21913586542,48554.19206673481,45834.56306776782,45773.609302195,48563.57871967302,45834.56306776782,48459.25130940143,45834.56306776782,44829.98020217185,44571.508022939706,27987.34333493327,8129.150520085088,435.88921517983545,76.60983367042354,60.953765572819975,29189.444614188564,9331.251799340382,1637.9904944351292,1278.7111129257173,1263.0550448281138
2025-10-17,25612.817600911014,17440.854932863476,18378.699363712578,17839.055175691083,17634.44587218383,17762.285516151784,17261.15639988428,16933.069762361913,17261.15639988428,17111.49373476527,17762.285516151784,18502.032855311332,17984.788089585527,8351.661201026734,179.6985329791969,1117.5429638282985,577.8987758068033,501.1291162675043,7628.029511325487,-543.9331567220506,393.911274127051,-145.7329138944442,-222.50257343374324
2025-10-18,25278.623293826313,16979.707263049255,18533.582105940663,17929.70832136213,17787.6231900165,17882.165625968802,17402.88487150743,17428.30211740295,17402.88487150743,17335.40688844236,17882.165625968802,18011.581280499002,17381.782121797078,7875.738422318882,-423.1776084581761,1130.6972344332316,526.823449854699,479.28075446137154,7896.841172029235,-402.0748587478229,1151.7999841435849,547.9261995650522,500.3835041717248
2025-10-19,67987.30889770972,56494.689478425935,45727.389449677314,45125.552310312574,45727.389449677314,45176.46616740811,45000.29383501528,48454.86783246283,45000.29383501528,45398.0537497509,45176.46616740811,44353.64118224355,43940.23278254084,22987.015062694438,11494.395643410651,727.0956146620301,125.25847529729072,176.1723323928236,24047.07611516888,12554.456695885092,1787.1566671364708,1185.3195277717314,1236.2333848672642
2025-10-20,62109.86200832218,47718.97176410192,46913.7991144586,46638.241638115906,46913.7991144586,46574.72343051942,46574.72343051942,46669.78311103554,46574.72343051942,46574.72343051942,46574.72343051942,45793.68611910329,45501.73524300647,15535.138577802762,1144.2483335825018,339.0756839391761,63.51820759648399,0.0,16608.126765315712,2217.236521095452,1412.0638714521265,1136.5063951094344,1072.9881875129504
2025-10-21,68540.7863522568,53998.58453043598,45672.10652406236,45331.59429865732,45355.055189837454,45360.476249662825,45360.476249662825,45360.476249662825,45663.18405811588,45360.476249662825,45360.476249662825,46330.690180886995,46167.483340843624,23180.31010259397,8638.108280773158,311.63027439953294,-28.88195100550365,0.0,22373.30301141317,7831.101189592358,-495.3768167812668,-835.8890421863034,-807.0070911807998
2025-10-22,61799.30173917597,51772.1848299669,49348.76333738695,48959.05325370215,49888.99641831736,48927.88583004929,48927.88583004929,48927.88583004929,48590.012252480105,49468.11891097969,48927.88583004929,46993.70824452751,46673.497242836325,12871.415909126685,2844.2989999176134,420.87750733766006,31.167423652863363,0.0,15125.804496339646,5098.687587130575,2675.2660945506213,2285.5560108658246,2254.3885872129613
2025-10-23,50943.56007847794,44679.50595084501,46672.39804621731,46387.20512151645,45109.238992220206,46666.418683562886,46666.418683562886,46388.8379450302,46666.418683562886,44978.31113784724,46388.8379450302,47103.47397111282,46930.70285333967,4277.141394915052,-1986.9127327178794,5.97936265442695,-279.2135620464396,-277.58073853268434,4012.8572251382648,-2251.1969024946666,-258.3048071223602,-543.4977318232268,-541.8649083094715
2025-10-24,30409.500314725134,21615.66980227525,18512.351575637767,17866.710625821346,17778.78974872003,17494.280669538413,16741.22615141726,17051.668601196085,17494.280669538413,17176.390471244875,17804.90747557167,18169.153687251663,17580.057131542562,13668.274163307873,4874.443650857989,1771.1254242205068,1125.4844744040856,1063.6813241544078,12829.443183182571,4035.6126707326875,932.2944440952051,286.6534942787839,224.85034402910605
2025-10-25,26898.402393847748,19178.485154745795,18738.62267992407,18193.309250949642,18047.774620189502,18202.083336377083,17734.56097714464,17734.56097714464,18425.963009998213,17678.483131406938,18202.083336377083,18582.6776849156,18083.827599218206,9163.841416703108,1443.924177601155,1004.0617027794287,458.7482738050021,467.5223592324437,8814.574794629541,1094.6575555275886,654.7950807058623,109.4816517314357,118.25573715887731
2025-10-26,49042.45709994082,42848.848189232056,47148.19780912125,46917.16066533082,45640.66732772361,46922.69001192569,45654.320024910434,47028.95502915646,46672.58758306311,45586.474430682945,46922.69001192569,46874.435455053404,46740.74990767,3388.137075030383,-2805.471835678378,1493.8777842108175,1262.8406404203852,1268.369987015256,2301.70719227082,-3891.901718437941,407.44790145125444,176.41075766082213,181.94010425569286
2025-10-27,53848.61037368666,50640.07528546306,46972.730156005804,46422.262576170666,46668.361641457384,46376.90257133325,46360.92238561657,46376.90257133325,46376.90257133325,46202.329984366275,46376.90257133325,46361.89644132954,45940.800571567095,7487.687988070087,4279.152899846493,611.8077703892341,61.3401905540959,15.980185716682172,7907.809802119562,4699.274713895968,1031.9295844387088,481.4620046035707,436.10199976615695
2025-10-28,57099.33945586233,56684.8454631233,46732.60205535669,46379.19784464133,45224.10343076732,46359.08868863141,46359.08868863141,46359.08868863141,46720.28579752618,46600.156113846526,46359.08868863141,45719.96506582682,45453.10631378186,10740.250767230922,10325.756774491892,373.51336672528123,20.10915600991575,0.0,11646.233142080477,11231.739149341447,1279.4957415748358,926.0915308594704,905.9823748495546
2025-10-29,75345.1253198231,62635.54909376949,47846.04194441549,47495.16696473817,54360.43732558785,47485.45228784517,47485.45228784517,47485.45228784517,47102.04051579792,53999.84766901753,47485.45228784517,47307.95894235605,47033.00077980783,27859.67303197793,15150.096805924324,360.5896565703224,9.714676893003343,0.0,28312.12454001527,15602.548313961663,813.0411646076609,462.16618493034184,452.4515080373385
2025-10-30,52175.21170818635,47202.187115831155,46935.25150679221,46722.394586029586,45495.83726852645,46735.644778646674,45498.660254425675,46735.644778646674,46938.07449269143,45387.236382176,46735.644778646674,49198.48746117404,49006.22716163241,6676.551453760672,1703.5268614054803,1436.591252366532,1223.7343316039114,1236.9845242209994,3168.98454655394,-1804.0400458012518,-2070.9756548402,-2283.8325756028207,-2270.5823829857327
2025-10-31,25628.928280012035,18106.959707572558,19631.786812435003,19045.292186957307,18968.680943454805,19044.074941376963,18268.80959601551,18361.252421641333,18819.402782501,18493.508213998375,19044.074941376963,19334.50105946733,18889.038198067163,7360.118683996523,-161.84988844295367,1362.977216419491,776.4825909417959,775.2653453614512,6739.890081944872,-782.0784904946049,742.7486143678398,156.25398889014468,155.03674330979993
2025-11-01,25084.172700096824,18622.90718130919,19495.75191393793,18802.275943057066,18860.646017870808,18757.349933397883,18223.433700495065,18223.433700495065,19194.74170905448,18223.433700495065,18757.349933397883,19443.519529273,18750.181031358137,6860.738999601759,399.47348081412565,1272.3182134428644,578.842242562001,533.9162329028186,6333.991668738687,-127.27385004894677,745.5708825797919,52.09491169892863,7.168902039746172
2025-11-02,64083.97791775173,51656.89181584783,48298.87923766362,47697.761281308965,47927.00099402902,47711.39296487052,47443.52981399084,47443.52981399084,47233.854789919526,47443.52981399084,47711.39296487052,49206.005787436916,48694.764435342586,16640.448103760886,4213.362001856985,855.3494236727784,254.2314673181245,267.8631508796825,15389.21348240914,2962.1273805052406,-395.8851976789665,-997.0031540336204,-983.3714704720624
2025-11-03,62508.1462191262,50440.48752482706,49205.464835828774,48891.39241207581,47892.212350425594,48876.80025218598,47891.423606179655,47658.158346492935,49194.756355551996,47658.158346492935,48876.80025218598,49337.4977899611,49180.74301500435,14616.722612946549,2549.0639186474073,1314.0412296491195,999.9688058961547,985.3766460063271,13327.403204121852,1259.7445098227108,24.721820824423048,-289.3506029285418,-303.9427628183694
2025-11-04,55410.08194436023,49425.583528265044,49627.21641863663,49087.85810273166,48301.805198462294,49091.23720727991,47617.35601890821,47877.80876932716,48743.13898232524,47877.80876932716,49091.23720727991,49264.45992333587,48899.64711057946,7792.725925452018,1808.2275093568314,2009.8603997284154,1470.5020838234486,1473.881188371699,6510.434833780768,525.9364176855815,727.5693080571655,188.21099215219874,191.59009670044907
