policy,date,tau,terminal,initial_soc_kwh,scenario_count,selected_index
S_w14,2025-10-08,0.7,1200.0,3845.2701973091825,14,7
S_w14,2025-10-09,0.7,equal_initial,1674.5802413462966,14,6
S_w14,2025-10-10,0.7,1200.0,2019.0801228228545,14,7
S_w14,2025-10-11,0.7,equal_initial,1234.1531521539805,14,6
S_w14,2025-10-12,0.7,1200.0,1822.395216935307,14,7
S_w14,2025-10-13,0.7,1200.0,1614.7672235454115,14,7
S_w14,2025-10-14,0.7,1200.0,1788.6101131724597,14,7
S_w14,2025-10-15,0.7,equal_initial,1318.394443563569,14,6
S_w14,2025-10-16,0.7,equal_initial,1575.5753144977734,14,6
S_w14,2025-10-17,0.7,1200.0,1949.9342468785105,14,7
S_w14,2025-10-18,0.7,equal_initial,1416.6512206906632,14,6
S_w14,2025-10-19,0.7,1200.0,2163.897759164847,14,7
S_w14,2025-10-20,0.8,1200.0,1764.8211623306715,14,10
S_w14,2025-10-21,0.8,1200.0,1905.9783042439733,14,10
S_w14,2025-10-22,0.8,1200.0,2134.051859438404,14,10
S_w14,2025-10-23,0.8,1200.0,1847.376690021807,14,10
S_w14,2025-10-24,0.7,1200.0,2067.8141607886178,14,7
S_w14,2025-10-25,0.7,equal_initial,1330.7853360039662,14,6
S_w14,2025-10-26,0.8,1200.0,1504.3342657580886,14,10
S_w14,2025-10-27,0.8,1200.0,2499.292104396422,14,10
S_w14,2025-10-28,0.8,1200.0,2035.1705637966948,14,10
S_w14,2025-10-29,0.8,1200.0,2008.189958045208,14,10
S_w14,2025-10-30,0.8,1200.0,1672.108687847314,14,10
S_w14,2025-10-31,0.7,1200.0,1920.3160983382716,14,7
S_w14,2025-11-01,0.7,1200.0,1946.2668457641512,14,7
S_w14,2025-11-02,0.7,1200.0,2264.7275853267474,14,7
S_w14,2025-11-03,0.7,1200.0,1744.0236686137634,14,7
S_w14,2025-11-04,0.7,1200.0,2140.563178431045,14,7
S_w14,2025-11-05,0.7,1200.0,1676.916467056519,14,7
S_w14,2025-11-06,0.7,1200.0,2378.5038943671716,14,7
S_w14,2025-11-07,0.7,1200.0,1944.5078100325563,14,7
S_w14,2025-11-08,0.7,1200.0,2167.262772383065,14,7
S_w14,2025-11-09,0.7,1200.0,2177.866881924428,14,7
S_w14,2025-11-10,0.7,1200.0,2134.2579306682005,14,7
S_w14,2025-11-11,0.7,1200.0,1718.770776924315,14,7
S_w14,2025-11-12,0.7,1200.0,2002.8683697491572,14,7
S_w14,2025-11-13,0.7,1200.0,1832.8934494622183,14,7
S_w14,2025-11-14,0.6,1200.0,1914.2237861065632,14,4
S_w14,2025-11-15,0.7,1200.0,1882.141816613105,14,7
S_w14,2025-11-16,0.7,1200.0,2039.9939401594556,14,7
S_w14,2025-11-17,0.7,1200.0,1936.9045094140824,14,7
S_w14,2025-11-18,0.7,1200.0,2105.9520357983433,14,7
S_w14,2025-11-19,0.7,1200.0,1889.837676608636,14,7
S_w14,2025-11-20,0.7,1200.0,1637.1252138156917,14,7
S_w14,2025-11-21,0.6,1200.0,1829.8026575993904,14,4
S_w14,2025-11-22,0.6,1200.0,1596.6982165530844,14,4
S_w14,2025-11-23,0.7,1200.0,1535.9818839317452,14,7
S_w14,2025-11-24,0.6,1200.0,1936.823813316012,14,4
S_w14,2025-11-25,0.6,equal_initial,1200.0,14,3
S_w14,2025-11-26,0.6,1200.0,1403.7198512072434,14,4
S_w14,2025-11-27,0.6,1200.0,1810.3163615657372,14,4
S_w14,2025-11-28,0.6,1200.0,1601.0929227062525,14,4
S_w14,2025-11-29,0.6,equal_initial,1431.5498640307771,14,3
S_w14,2025-11-30,0.6,equal_initial,1332.6586119713338,14,3
S_w14,2025-12-01,0.7,1200.0,1508.4175997737907,14,7
S_w14,2025-12-02,0.7,1200.0,1455.0228945928018,14,7
S_w14,2025-12-03,0.8,1200.0,1339.9425672876425,14,10
S_w14,2025-12-04,0.8,1200.0,1256.595295375443,14,10
S_w14,2025-12-05,0.9,1200.0,1353.1867282366902,14,13
S_w14,2025-12-06,0.9,1200.0,1699.243598688421,14,13
S_w14,2025-12-07,0.9,1200.0,1980.5540600704203,14,13
S_w14,2025-12-08,0.8,1200.0,2174.197271077422,14,10
S_w14,2025-12-09,0.8,1200.0,2184.1307075864584,14,10
S_w14,2025-12-10,0.9,1200.0,2136.6595891103793,14,13
S_w14,2025-12-11,0.9,1200.0,2330.423431053367,14,13
S_w14,2025-12-12,0.9,1200.0,2624.512660267455,14,13
S_w14,2025-12-13,0.9,1200.0,2261.5248350227057,14,13
S_w14,2025-12-14,0.9,1200.0,2883.881966159077,14,13
S_w14,2025-12-15,0.9,1200.0,2925.6395807566346,14,13
S_w14,2025-12-16,0.8,1200.0,2489.8266375484004,14,10
S_w14,2025-12-17,0.8,1200.0,2049.1789458170088,14,10
S_w14,2025-12-18,0.8,1200.0,2123.2423621362814,14,10
S_w14,2025-12-19,0.8,1200.0,1990.1722580415849,14,10
S_w14,2025-12-20,0.7,1200.0,1528.3791714165768,14,7
S_w14,2025-12-21,0.5,equal_initial,1705.1680118050826,14,0
S_w14,2025-12-22,0.5,equal_initial,2176.764548056386,14,0
S_w14,2025-12-23,0.5,equal_initial,2397.443860491615,14,0
S_w14,2025-12-24,0.5,equal_initial,2578.39038752032,14,0
S_w14,2025-12-25,0.5,1200.0,2673.861676968192,14,1
S_w14,2025-12-26,0.5,equal_initial,1465.8263223845597,14,0
S_w14,2025-12-27,0.5,equal_initial,1622.6497113650494,14,0
S_w14,2025-12-28,0.5,equal_initial,1709.482357225914,14,0
S_w14,2025-12-29,0.5,equal_initial,2195.3601043629164,14,0
S_w14,2025-12-30,0.6,1200.0,2369.8031917443936,14,4
S_w14,2025-12-31,0.6,equal_initial,1714.1678527587965,14,3
S_w56,2025-02-01,0.7,1200.0,7268.4231640740745,30,7
S_w56,2025-02-02,0.7,1200.0,2313.8877736517325,31,7
S_w56,2025-02-03,0.7,1200.0,2451.698212233418,32,7
S_w56,2025-02-04,0.8,1200.0,2122.1905791633203,33,10
S_w56,2025-02-05,0.8,1200.0,2420.3957336894955,34,10
S_w56,2025-02-06,0.8,1200.0,2128.6647540441736,35,10
S_w56,2025-02-07,0.7,1200.0,2283.611864166518,36,7
S_w56,2025-02-08,0.7,equal_initial,1494.4841890260611,37,6
S_w56,2025-02-09,0.8,1200.0,1768.2108327532446,38,10
S_w56,2025-02-10,0.8,1200.0,1543.6563468549718,39,10
S_w56,2025-02-11,0.8,1200.0,1581.0091637047221,40,10
S_w56,2025-02-12,0.8,1200.0,1534.740352456612,41,10
S_w56,2025-02-13,0.8,1200.0,1606.2676418000447,42,10
S_w56,2025-02-14,0.7,1200.0,1686.7235508159565,43,7
S_w56,2025-02-15,0.7,equal_initial,1200.0,44,6
S_w56,2025-02-16,0.8,equal_initial,1200.0,45,9
S_w56,2025-02-17,0.8,1200.0,1588.4796319481381,46,10
S_w56,2025-02-18,0.8,1200.0,1508.2380181881929,47,10
S_w56,2025-02-19,0.8,1200.0,1773.828611869191,48,10
S_w56,2025-02-20,0.8,equal_initial,1223.84233148175,49,9
S_w56,2025-02-21,0.7,equal_initial,1609.8120309527083,50,6
S_w56,2025-02-22,0.7,equal_initial,1547.3536191453186,51,6
S_w56,2025-02-23,0.8,1200.0,1657.363209930854,52,10
S_w56,2025-02-24,0.8,1200.0,1788.4005014837755,53,10
S_w56,2025-02-25,0.8,1200.0,1646.5555405764658,54,10
S_w56,2025-02-26,0.8,1200.0,1574.3202290920244,55,10
S_w56,2025-02-27,0.8,1200.0,2148.0572382565438,56,10
S_w56,2025-02-28,0.7,1200.0,1811.312222928087,56,7
S_w56,2025-03-01,0.7,equal_initial,1287.4039918747608,56,6
S_w56,2025-03-02,0.8,1200.0,1523.702535701804,56,10
S_w56,2025-03-03,0.7,1200.0,1626.2360274184705,56,7
S_w56,2025-03-04,0.7,equal_initial,1363.4517858783165,56,6
S_w56,2025-03-05,0.7,1200.0,1723.836580829305,56,7
S_w56,2025-03-06,0.7,1200.0,1563.9054792204458,56,7
S_w56,2025-03-07,0.7,1200.0,1489.3623018348815,56,7
S_w56,2025-03-08,0.7,1200.0,1508.9347477642827,56,7
S_w56,2025-03-09,0.7,1200.0,1738.2834744719603,56,7
S_w56,2025-03-10,0.7,1200.0,1923.310604347949,56,7
S_w56,2025-03-11,0.7,1200.0,1528.619119306402,56,7
S_w56,2025-03-12,0.7,1200.0,1896.4286341381946,56,7
S_w56,2025-03-13,0.7,1200.0,1403.850697760442,56,7
S_w56,2025-03-14,0.6,1200.0,1510.3574116134982,56,4
S_w56,2025-03-15,0.6,equal_initial,1200.0,56,3
S_w56,2025-03-16,0.7,equal_initial,1200.0,56,6
S_w56,2025-03-17,0.7,1200.0,1887.4338303434051,56,7
S_w56,2025-03-18,0.7,1200.0,1930.0945714814698,56,7
S_w56,2025-03-19,0.7,1200.0,1511.9231640744642,56,7
S_w56,2025-03-20,0.7,1200.0,2040.042233190918,56,7
S_w56,2025-03-21,0.7,1200.0,1726.8574903954677,56,7
S_w56,2025-03-22,0.7,equal_initial,1200.0,56,6
S_w56,2025-03-23,0.7,1200.0,1974.1439335430944,56,7
S_w56,2025-03-24,0.7,1200.0,1684.1022850095765,56,7
S_w56,2025-03-25,0.7,1200.0,1521.1009977280037,56,7
S_w56,2025-03-26,0.7,equal_initial,1329.7124637785782,56,6
S_w56,2025-03-27,0.7,1200.0,1486.768048386198,56,7
S_w56,2025-03-28,0.7,1200.0,1561.7687666609468,56,7
S_w56,2025-03-29,0.7,1200.0,1476.1666862464183,56,7
S_w56,2025-03-30,0.7,1200.0,1367.0387024533634,56,7
S_w56,2025-03-31,0.7,1200.0,1863.9945074340567,56,7
S_w56,2025-04-01,0.7,1200.0,1617.6362886114734,56,7
S_w56,2025-04-02,0.8,1200.0,1586.8826502632621,56,10
S_w56,2025-04-03,0.7,1200.0,1722.4364812335155,56,7
S_w56,2025-04-04,0.7,1200.0,1472.4797234305283,56,7
S_w56,2025-04-05,0.7,1200.0,1303.7953082282124,56,7
S_w56,2025-04-06,0.7,1200.0,1353.6648756229297,56,7
S_w56,2025-04-07,0.7,1200.0,1637.8004954607338,56,7
S_w56,2025-04-08,0.7,1200.0,1378.247628561845,56,7
S_w56,2025-04-09,0.7,equal_initial,1230.1231297560698,56,6
S_w56,2025-04-10,0.7,1200.0,1324.5899647137114,56,7
S_w56,2025-04-11,0.7,1200.0,1748.8944488934096,56,7
S_w56,2025-04-12,0.7,1200.0,1328.5626665496568,56,7
S_w56,2025-04-13,0.8,1200.0,1800.4918344643065,56,10
S_w56,2025-04-14,0.7,1200.0,2059.7563428220387,56,7
S_w56,2025-04-15,0.7,1200.0,1529.9592878120593,56,7
S_w56,2025-04-16,0.7,1200.0,1893.8765031310138,56,7
S_w56,2025-04-17,0.7,1200.0,1463.7878701303998,56,7
S_w56,2025-04-18,0.7,1200.0,1732.4709008114387,56,7
S_w56,2025-04-19,0.7,1200.0,1887.4130377487334,56,7
S_w56,2025-04-20,0.7,1200.0,1620.9118424075205,56,7
S_w56,2025-04-21,0.7,1200.0,1905.5643343673983,56,7
S_w56,2025-04-22,0.7,1200.0,1490.8571542742775,56,7
S_w56,2025-04-23,0.7,1200.0,1556.391833831091,56,7
S_w56,2025-04-24,0.7,1200.0,1951.2053751284193,56,7
S_w56,2025-04-25,0.7,1200.0,1548.0923508165367,56,7
S_w56,2025-04-26,0.7,equal_initial,1208.3012756355445,56,6
S_w56,2025-04-27,0.7,equal_initial,1200.0,56,6
S_w56,2025-04-28,0.7,1200.0,1490.953606493233,56,7
S_w56,2025-04-29,0.7,1200.0,1613.718788093655,56,7
S_w56,2025-04-30,0.7,1200.0,1801.8474679234766,56,7
S_w56,2025-05-01,0.7,1200.0,1446.5784488847946,56,7
S_w56,2025-05-02,0.7,equal_initial,1203.2679185762304,56,6
S_w56,2025-05-03,0.7,equal_initial,1200.0,56,6
S_w56,2025-05-04,0.7,equal_initial,1200.0,56,6
S_w56,2025-05-05,0.7,equal_initial,1245.7861509028378,56,6
S_w56,2025-05-06,0.7,equal_initial,1205.37001701196,56,6
S_w56,2025-05-07,0.7,equal_initial,1200.0,56,6
S_w56,2025-05-08,0.7,equal_initial,1283.2923512481484,56,6
S_w56,2025-05-09,0.7,1200.0,2554.162918984547,56,7
S_w56,2025-05-10,0.7,1200.0,2832.892639321777,56,7
S_w56,2025-05-11,0.7,1200.0,2446.204850655905,56,7
S_w56,2025-05-12,0.7,1200.0,2736.7894007635937,56,7
S_w56,2025-05-13,0.7,1200.0,2719.0305712362333,56,7
S_w56,2025-05-14,0.7,1200.0,2653.936833776204,56,7
S_w56,2025-05-15,0.7,1200.0,2653.137627608812,56,7
S_w56,2025-05-16,0.7,1200.0,2952.4963714471055,56,7
S_w56,2025-05-17,0.7,equal_initial,1787.9165044747954,56,6
S_w56,2025-05-18,0.7,1200.0,2916.0377805302237,56,7
S_w56,2025-05-19,0.7,1200.0,2965.0665861359075,56,7
S_w56,2025-05-20,0.7,1200.0,2137.331864711095,56,7
S_w56,2025-05-21,0.7,1200.0,2093.179701888879,56,7
S_w56,2025-05-22,0.7,1200.0,2278.9630742587533,56,7
S_w56,2025-05-23,0.7,1200.0,2616.7909034389686,56,7
S_w56,2025-05-24,0.7,1200.0,2580.6020076397785,56,7
S_w56,2025-05-25,0.7,1200.0,2879.6360950194107,56,7
S_w56,2025-05-26,0.7,1200.0,2696.1049560566366,56,7
S_w56,2025-05-27,0.7,equal_initial,1923.052680237764,56,6
S_w56,2025-05-28,0.7,1200.0,3155.61890012832,56,7
S_w56,2025-05-29,0.7,1200.0,2679.02385770002,56,7
S_w56,2025-05-30,0.7,equal_initial,2106.5149627827286,56,6
S_w56,2025-05-31,0.7,1200.0,3106.085253191973,56,7
S_w56,2025-06-01,0.7,1200.0,2340.9621985504145,56,7
S_w56,2025-06-02,0.7,equal_initial,1200.0,56,6
S_w56,2025-06-03,0.7,equal_initial,1200.0,56,6
S_w56,2025-06-04,0.8,equal_initial,1200.0,56,9
S_w56,2025-06-05,0.8,equal_initial,1200.0,56,9
S_w56,2025-06-06,0.8,equal_initial,1200.0,56,9
S_w56,2025-06-07,0.8,equal_initial,1200.0,56,9
S_w56,2025-06-08,0.8,equal_initial,1312.4929633323222,56,9
S_w56,2025-06-09,0.8,1200.0,4259.417091643103,56,10
S_w56,2025-06-10,0.8,1200.0,3480.1144358263396,56,10
S_w56,2025-06-11,0.8,1200.0,3322.3624523366852,56,10
S_w56,2025-06-12,0.8,1200.0,3561.2963576235247,56,10
S_w56,2025-06-13,0.8,1200.0,3982.043803616395,56,10
S_w56,2025-06-14,0.8,1200.0,3651.056510871666,56,10
S_w56,2025-06-15,0.8,1200.0,3801.969589584273,56,10
S_w56,2025-06-16,0.8,1200.0,4506.402283665306,56,10
S_w56,2025-06-17,0.8,1200.0,3824.6106555814918,56,10
S_w56,2025-06-18,0.8,1200.0,3306.9632245188027,56,10
S_w56,2025-06-19,0.8,1200.0,3773.8812494757176,56,10
S_w56,2025-06-20,0.8,1200.0,3536.687287286338,56,10
S_w56,2025-06-21,0.8,1200.0,3381.953715199753,56,10
S_w56,2025-06-22,0.8,1200.0,4295.742690771895,56,10
S_w56,2025-06-23,0.8,1200.0,3894.3853637770035,56,10
S_w56,2025-06-24,0.8,1200.0,3422.597750648443,56,10
S_w56,2025-06-25,0.8,1200.0,3655.1144635605297,56,10
S_w56,2025-06-26,0.8,1200.0,3516.45126164897,56,10
S_w56,2025-06-27,0.8,1200.0,3338.7701678241015,56,10
S_w56,2025-06-28,0.8,1200.0,3368.7358541889735,56,10
S_w56,2025-06-29,0.8,1200.0,3563.479947478866,56,10
S_w56,2025-06-30,0.8,1200.0,4240.072614615682,56,10
S_w56,2025-07-01,0.8,1200.0,3122.701705474904,56,10
S_w56,2025-07-02,0.8,equal_initial,1200.0,56,9
S_w56,2025-07-03,0.8,equal_initial,1200.0,56,9
S_w56,2025-07-04,0.9,equal_initial,1234.0056566797189,56,12
S_w56,2025-07-05,0.9,equal_initial,1200.0,56,12
S_w56,2025-07-06,0.9,equal_initial,1293.2815017935472,56,12
S_w56,2025-07-07,0.9,equal_initial,1644.1480643890004,56,12
S_w56,2025-07-08,0.8,equal_initial,1737.8884557441065,56,9
S_w56,2025-07-09,0.8,1200.0,4438.201814686533,56,10
S_w56,2025-07-10,0.9,1200.0,3926.073955586828,56,13
S_w56,2025-07-11,0.9,1200.0,4476.733960362178,56,13
S_w56,2025-07-12,0.9,1200.0,3855.1502272355388,56,13
S_w56,2025-07-13,0.9,1200.0,4403.252722434619,56,13
S_w56,2025-07-14,0.9,1200.0,5481.616016937113,56,13
S_w56,2025-07-15,0.9,1200.0,4528.14464745237,56,13
S_w56,2025-07-16,0.9,1200.0,5368.795438106143,56,13
S_w56,2025-07-17,0.9,1200.0,4461.12549656273,56,13
S_w56,2025-07-18,0.9,1200.0,4658.03889291553,56,13
S_w56,2025-07-19,0.9,1200.0,3729.2439568546824,56,13
S_w56,2025-07-20,0.9,1200.0,4273.914291817736,56,13
S_w56,2025-07-21,0.8,1200.0,5487.671703719107,56,10
S_w56,2025-07-22,0.8,1200.0,4037.502090801458,56,10
S_w56,2025-07-23,0.9,1200.0,3691.323846787327,56,13
S_w56,2025-07-24,0.9,1200.0,4672.286247988244,56,13
S_w56,2025-07-25,0.9,1200.0,5091.574324206638,56,13
S_w56,2025-07-26,0.9,1200.0,3693.129401006645,56,13
S_w56,2025-07-27,0.9,1200.0,4342.119943893626,56,13
S_w56,2025-07-28,0.8,1200.0,5421.342674545601,56,10
S_w56,2025-07-29,0.8,1200.0,3306.77568343208,56,10
S_w56,2025-07-30,0.8,1200.0,4218.890063630943,56,10
S_w56,2025-07-31,0.8,1200.0,4016.267731693195,56,10
S_w56,2025-08-01,0.9,1200.0,3093.1087900451453,56,13
S_w56,2025-08-02,0.8,1200.0,3643.344151386244,56,10
S_w56,2025-08-03,0.8,equal_initial,2650.6207686174594,56,9
S_w56,2025-08-04,0.8,1200.0,3608.0970559433854,56,10
S_w56,2025-08-05,0.8,equal_initial,2481.9772733372283,56,9
S_w56,2025-08-06,0.8,equal_initial,2762.6057531650745,56,9
S_w56,2025-08-07,0.8,equal_initial,2706.1638499284736,56,9
S_w56,2025-08-08,0.8,equal_initial,2916.665591112597,56,9
S_w56,2025-08-09,0.8,equal_initial,2977.202995822857,56,9
S_w56,2025-08-10,0.8,1200.0,2985.1284681273382,56,10
S_w56,2025-08-11,0.8,equal_initial,2177.1180463933924,56,9
S_w56,2025-08-12,0.8,equal_initial,2672.166918128637,56,9
S_w56,2025-08-13,0.8,1200.0,3241.267537039202,56,10
S_w56,2025-08-14,0.8,equal_initial,2049.908105883823,56,9
S_w56,2025-08-15,0.8,equal_initial,2454.313053161899,56,9
S_w56,2025-08-16,0.8,equal_initial,2398.8414847244803,56,9
S_w56,2025-08-17,0.8,equal_initial,2766.897800638581,56,9
S_w56,2025-08-18,0.8,1200.0,3425.2943965546274,56,10
S_w56,2025-08-19,0.8,equal_initial,1892.2622506312441,56,9
S_w56,2025-08-20,0.8,equal_initial,2636.8873364083825,56,9
S_w56,2025-08-21,0.8,1200.0,2925.034490517555,56,10
S_w56,2025-08-22,0.8,equal_initial,1948.8877726659666,56,9
S_w56,2025-08-23,0.8,equal_initial,2044.5521174495702,56,9
S_w56,2025-08-24,0.8,equal_initial,2513.3156189258825,56,9
S_w56,2025-08-25,0.8,1200.0,3452.2730944624673,56,10
S_w56,2025-08-26,0.8,equal_initial,1794.6606592190817,56,9
S_w56,2025-08-27,0.8,1200.0,3004.811234608041,56,10
S_w56,2025-08-28,0.8,equal_initial,2243.5494849648753,56,9
S_w56,2025-08-29,0.7,1200.0,2836.9494863189993,56,7
S_w56,2025-08-30,0.7,equal_initial,1824.4723854073588,56,6
S_w56,2025-08-31,0.7,1200.0,2070.9909221247544,56,7
S_w56,2025-09-01,0.7,1200.0,2517.7212321989186,56,7
S_w56,2025-09-02,0.7,1200.0,5792.020247633536,56,7
S_w56,2025-09-03,0.7,1200.0,5190.260353413898,56,7
S_w56,2025-09-04,0.7,1200.0,4840.542742957719,56,7
S_w56,2025-09-05,0.7,1200.0,4761.751040959872,56,7
S_w56,2025-09-06,0.7,1200.0,4160.923096976297,56,7
S_w56,2025-09-07,0.7,1200.0,5187.019537365607,56,7
S_w56,2025-09-08,0.7,1200.0,4719.358888751243,56,7
S_w56,2025-09-09,0.7,equal_initial,1200.0,56,6
S_w56,2025-09-10,0.7,equal_initial,1200.0,56,6
S_w56,2025-09-11,0.7,equal_initial,1200.0,56,6
S_w56,2025-09-12,0.7,equal_initial,1380.1898328334798,56,6
S_w56,2025-09-13,0.7,equal_initial,1200.0,56,6
S_w56,2025-09-14,0.8,equal_initial,1315.7679781297095,56,9
S_w56,2025-09-15,0.7,equal_initial,1843.6585937481564,56,6
S_w56,2025-09-16,0.7,1200.0,1996.9723884328048,56,7
S_w56,2025-09-17,0.7,equal_initial,1200.0,56,6
S_w56,2025-09-18,0.7,equal_initial,1207.2901558081032,56,6
S_w56,2025-09-19,0.7,equal_initial,1372.7945092484044,56,6
S_w56,2025-09-20,0.7,equal_initial,1200.0,56,6
S_w56,2025-09-21,0.7,equal_initial,1496.5998054537026,56,6
S_w56,2025-09-22,0.7,1200.0,2333.025441943562,56,7
S_w56,2025-09-23,0.7,equal_initial,1285.7057604680576,56,6
S_w56,2025-09-24,0.7,equal_initial,1781.0166805318847,56,6
S_w56,2025-09-25,0.7,1200.0,2488.896462199436,56,7
S_w56,2025-09-26,0.7,equal_initial,1537.7911361519732,56,6
S_w56,2025-09-27,0.7,equal_initial,1365.5052428739116,56,6
S_w56,2025-09-28,0.7,equal_initial,1200.0,56,6
S_w56,2025-09-29,0.7,equal_initial,1880.9213244104537,56,6
S_w56,2025-09-30,0.7,1200.0,2454.61677824604,56,7
S_w56,2025-10-01,0.7,equal_initial,1686.3857563369552,56,6
S_w56,2025-10-02,0.7,1200.0,4238.769801286679,56,7
S_w56,2025-10-03,0.7,1200.0,3761.1553249022177,56,7
S_w56,2025-10-04,0.7,1200.0,3129.0522186466246,56,7
S_w56,2025-10-05,0.7,1200.0,3560.4929885206584,56,7
S_w56,2025-10-06,0.7,1200.0,3640.640780353469,56,7
S_w56,2025-10-07,0.7,1200.0,3699.137567792495,56,7
S_w56,2025-10-08,0.7,1200.0,3845.2701973091825,56,7
S_w56,2025-10-09,0.7,equal_initial,1674.5802413462966,56,6
S_w56,2025-10-10,0.7,1200.0,2019.0801228228545,56,7
S_w56,2025-10-11,0.7,equal_initial,1234.1531521539805,56,6
S_w56,2025-10-12,0.7,equal_initial,1822.395216935307,56,6
S_w56,2025-10-13,0.8,1200.0,2239.9805143074377,56,10
S_w56,2025-10-14,0.8,1200.0,2174.012851194429,56,10
S_w56,2025-10-15,0.8,1200.0,1817.4027654935733,56,10
S_w56,2025-10-16,0.8,1200.0,2038.1394215873704,56,10
S_w56,2025-10-17,0.7,equal_initial,1807.6013679508276,56,6
S_w56,2025-10-18,0.7,equal_initial,2024.252588641491,56,6
S_w56,2025-10-19,0.8,1200.0,2773.805330534242,56,10
S_w56,2025-10-20,0.8,1200.0,1963.2756101722487,56,10
S_w56,2025-10-21,0.8,equal_initial,1905.9783042439733,56,9
S_w56,2025-10-22,0.8,1200.0,2840.030163682377,56,10
S_w56,2025-10-23,0.8,equal_initial,1847.376690021807,56,9
S_w56,2025-10-24,0.8,1200.0,2721.7126529279813,56,10
S_w56,2025-10-25,0.8,equal_initial,1722.134507019998,56,9
S_w56,2025-10-26,0.8,1200.0,2248.3164079153953,56,10
S_w56,2025-10-27,0.8,1200.0,2499.292104396422,56,10
S_w56,2025-10-28,0.8,equal_initial,2035.1705637966948,56,9
S_w56,2025-10-29,0.8,1200.0,2809.173142156701,56,10
S_w56,2025-10-30,0.8,equal_initial,1672.108687847314,56,9
S_w56,2025-10-31,0.8,1200.0,2392.424786185585,56,10
S_w56,2025-11-01,0.8,equal_initial,2198.990917560766,56,9
S_w56,2025-11-02,0.8,1200.0,3480.811446104817,56,10
S_w56,2025-11-03,0.8,equal_initial,1941.5405364845972,56,9
S_w56,2025-11-04,0.8,1200.0,3102.2191833571587,56,10
S_w56,2025-11-05,0.8,equal_initial,1913.0714146964553,56,9
S_w56,2025-11-06,0.8,1200.0,3313.715542360694,56,10
S_w56,2025-11-07,0.8,1200.0,2172.727675396625,56,10
S_w56,2025-11-08,0.8,1200.0,2448.735740956729,56,10
S_w56,2025-11-09,0.8,1200.0,2382.3038286595583,56,10
S_w56,2025-11-10,0.7,equal_initial,2350.278824228672,56,6
S_w56,2025-11-11,0.7,1200.0,2828.9551154867627,56,7
S_w56,2025-11-12,0.7,equal_initial,2002.8683697491572,56,6
S_w56,2025-11-13,0.8,1200.0,2607.296761317603,56,10
S_w56,2025-11-14,0.8,1200.0,2137.1493006285095,56,10
S_w56,2025-11-15,0.8,1200.0,2352.038068602068,56,10
S_w56,2025-11-16,0.7,1200.0,2213.5982241249335,56,7
S_w56,2025-11-17,0.8,equal_initial,1936.9045094140824,56,9
S_w56,2025-11-18,0.8,1200.0,3069.8819460512796,56,10
S_w56,2025-11-19,0.8,1200.0,2130.1760825106576,56,10
S_w56,2025-11-20,0.8,equal_initial,1874.884183716899,56,9
S_w56,2025-11-21,0.7,1200.0,2721.314150593159,56,7
S_w56,2025-11-22,0.7,equal_initial,1937.5902265795032,56,6
S_w56,2025-11-23,0.8,1200.0,2663.5665183819337,56,10
S_w56,2025-11-24,0.8,1200.0,2167.6255078728796,56,10
S_w56,2025-11-25,0.8,equal_initial,1488.5045586153594,56,9
S_w56,2025-11-26,0.8,1200.0,2181.7218973417084,56,10
S_w56,2025-11-27,0.8,1200.0,2305.5904204491353,56,10
S_w56,2025-11-28,0.8,1200.0,2190.076406344565,56,10
S_w56,2025-11-29,0.8,1200.0,1954.2417503061827,56,10
S_w56,2025-11-30,0.8,1200.0,2026.6703541144418,56,10
S_w56,2025-12-01,0.8,1200.0,1880.7716159553047,56,10
S_w56,2025-12-02,0.8,1200.0,1607.7442883646518,56,10
S_w56,2025-12-03,0.8,equal_initial,1437.0332716795992,56,9
S_w56,2025-12-04,0.8,equal_initial,1490.872561525429,56,9
S_w56,2025-12-05,0.8,1200.0,1644.059289762119,56,10
S_w56,2025-12-06,0.8,equal_initial,1307.1430981707822,56,9
S_w56,2025-12-07,0.8,1200.0,1556.311874392782,56,10
S_w56,2025-12-08,0.8,1200.0,1718.1635234895164,56,10
S_w56,2025-12-09,0.8,1200.0,2184.1307075864584,56,10
S_w56,2025-12-10,0.8,1200.0,2136.6595891103793,56,10
S_w56,2025-12-11,0.8,1200.0,1914.3914710424065,56,10
S_w56,2025-12-12,0.8,1200.0,2205.4877381479655,56,10
S_w56,2025-12-13,0.8,1200.0,1835.3236310125271,56,10
S_w56,2025-12-14,0.8,1200.0,2412.941928971919,56,10
S_w56,2025-12-15,0.8,1200.0,2507.4044002534,56,10
S_w56,2025-12-16,0.8,1200.0,2085.5270161358576,56,10
S_w56,2025-12-17,0.8,1200.0,2049.1789458170088,56,10
S_w56,2025-12-18,0.8,1200.0,2123.2423621362814,56,10
S_w56,2025-12-19,0.8,1200.0,1990.1722580415849,56,10
S_w56,2025-12-20,0.8,1200.0,1528.3791714165768,56,10
S_w56,2025-12-21,0.8,1200.0,1983.1400486350262,56,10
S_w56,2025-12-22,0.8,1200.0,2449.943266234763,56,10
S_w56,2025-12-23,0.8,1200.0,1910.1501217288019,56,10
S_w56,2025-12-24,0.8,1200.0,2172.29378901795,56,10
S_w56,2025-12-25,0.8,1200.0,1890.2629233192827,56,10
S_w56,2025-12-26,0.8,1200.0,2042.279895948169,56,10
